dataset_id,source_id,age_ka_bp,age_uncertainty_ka,proxy_name,proxy_value,proxy_unit,quality_flag,sha256_source
EPICA_CO2,Luthi-et-al-2008,8.579000,,CO2,259.3,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,8.653000,,CO2,262,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,8.784000,,CO2,263.7,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,8.869000,,CO2,263.8,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,8.973000,,CO2,265.2,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.092000,,CO2,260.6,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.140000,,CO2,260.9,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.232000,,CO2,263,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.317000,,CO2,263.8,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.536000,,CO2,264.4,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.597000,,CO2,264.2,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.721000,,CO2,264,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.807000,,CO2,263.4,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.909000,,CO2,265.7,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,9.983000,,CO2,264.9,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,10.088000,,CO2,267.5,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,10.209000,,CO2,266.9,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,10.294000,,CO2,266,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,10.417000,,CO2,265.1,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,10.527000,,CO2,267.6,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,10.621000,,CO2,264.8,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,10.744000,,CO2,264.8,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
EPICA_CO2,Luthi-et-al-2008,10.805000,,CO2,265,ppmv,observed;age_uncertainty_unavailable:EDC3_gas_age_has_no_point_distribution_in_source,ae2ecff8e048c2357094c14742fb83eecc97c896707fc1f983614818427ae390
