dataset_id,source_id,age_ka_bp,age_uncertainty_ka,proxy_name,proxy_value,proxy_unit,quality_flag,sha256_source
pile_benthique_independante,Ahn-et-al-2017,68.000000,,prob_stack_benthic_d18O,4.5371161,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,69.000000,,prob_stack_benthic_d18O,4.5530331,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,70.000000,,prob_stack_benthic_d18O,4.5213819,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,71.000000,,prob_stack_benthic_d18O,4.4209904,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,72.000000,,prob_stack_benthic_d18O,4.4688014,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,73.000000,,prob_stack_benthic_d18O,4.4116199,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,74.000000,,prob_stack_benthic_d18O,4.3191474,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,75.000000,,prob_stack_benthic_d18O,4.279544,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,76.000000,,prob_stack_benthic_d18O,4.2439497,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,77.000000,,prob_stack_benthic_d18O,4.2347837,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,78.000000,,prob_stack_benthic_d18O,4.1755219,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,79.000000,,prob_stack_benthic_d18O,4.101234,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,80.000000,,prob_stack_benthic_d18O,4.0659856,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,81.000000,,prob_stack_benthic_d18O,4.0108933,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,82.000000,,prob_stack_benthic_d18O,3.974712,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,83.000000,,prob_stack_benthic_d18O,3.9530709,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,84.000000,,prob_stack_benthic_d18O,3.9406676,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,85.000000,,prob_stack_benthic_d18O,3.9751974,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,86.000000,,prob_stack_benthic_d18O,3.9454935,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
pile_benthique_independante,Ahn-et-al-2017,87.000000,,prob_stack_benthic_d18O,3.9720292,permil,observed;age_uncertainty_unavailable:published_table_has_stack_spread_not_point_age_distribution,5851d3696a142be40503acc8d92323a7e0b5771a27ea7b7a9b83e430a3babe19
