dataset_id,source_id,age_ka_bp,age_uncertainty_ka,proxy_name,proxy_value,proxy_unit,quality_flag,sha256_source
insolation_convention_1,Berger-orbit91,56.000000,0,65N_July_insolation,460.41,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,57.000000,0,65N_July_insolation,459.91,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,58.000000,0,65N_July_insolation,458.39,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,59.000000,0,65N_July_insolation,455.8,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,60.000000,0,65N_July_insolation,452.14,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,61.000000,0,65N_July_insolation,447.51,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,62.000000,0,65N_July_insolation,442.09,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,63.000000,0,65N_July_insolation,436.12,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,64.000000,0,65N_July_insolation,429.91,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
insolation_convention_1,Berger-orbit91,65.000000,0,65N_July_insolation,423.84,W_per_m2,observed;age_uncertainty_unavailable:deterministic_orbital_solution,3afc20dda7b385bdd366bc4c9cf60be02d8defdb4c0f317430ca8386d62f81a3
