model,replicate,trajectory,variable,final_mean,final_window_std
M2,28,A,carbon_memory,0.30911619963202575,0.0037498787189079313
M2,28,A,productivity,0.25717454026609804,0.0005265352767929476
M2,28,B,temperature_k,-3.161909994427611,0.003242842963751219
M2,28,B,ice_fraction,0.9997842468676323,6.526453597387229e-07
M2,28,B,co2_ppm,417.0728327332995,0.8385602455424567
M2,28,B,regolith_fraction,0.14696679668495535,0.001124081752160415
M2,28,B,carbon_memory,0.3055369744619998,0.003456718397112275
M2,28,B,productivity,0.2576559592803711,0.0004875860099139068
M2,29,A,temperature_k,-3.164886591534714,0.003487204918525707
M2,29,A,ice_fraction,0.9997468437283675,2.176336265793101e-06
M2,29,A,co2_ppm,416.2663033760658,0.902846443054305
M2,29,A,regolith_fraction,0.20462659056066823,0.005342402519806842
M2,29,A,carbon_memory,0.30884567917918204,0.003727641730020144
M2,29,A,productivity,0.25721203284067984,0.0005235025888461043
M2,29,B,temperature_k,-3.1619019858347577,0.0032421835765371297
M2,29,B,ice_fraction,0.9997842528431059,6.530340490110339e-07
M2,29,B,co2_ppm,417.074911042666,0.8383934114643434
M2,29,B,regolith_fraction,0.1469517960773016,0.0011229842551814758
M2,29,B,carbon_memory,0.30552841054152874,0.0034560132473065463
M2,29,B,productivity,0.2576571627149856,0.00048748835460481145
M2,30,A,temperature_k,-3.16341525667533,0.0033662828576779607
M2,30,A,ice_fraction,0.9997528963834543,1.6947798205004109e-06
M2,30,A,co2_ppm,416.65246803542993,0.8719483151188859
M2,30,A,regolith_fraction,0.19520159180051114,0.004652898999724314
M2,30,A,carbon_memory,0.3072545893819373,0.003596855977550738
M2,30,A,productivity,0.25743250695874853,0.0005056597888735816
M2,30,B,temperature_k,-3.161813604595086,0.003234906683976775
M2,30,B,ice_fraction,0.9997843214150666,6.575070892669732e-07
M2,30,B,co2_ppm,417.0978501465734,0.8365519682407182
M2,30,B,regolith_fraction,0.14678199977043163,0.0011105613707449056
M2,30,B,carbon_memory,0.3054338914920953,0.00344823068057407
M2,30,B,productivity,0.2576704435845662,0.00048641062286659093
M2,31,A,temperature_k,-3.1655170077715606,0.003539001395026546
M2,31,A,ice_fraction,0.9997442257591648,2.38775608984001e-06
M2,31,A,co2_ppm,416.10093077710144,0.9160686863920043
M2,31,A,regolith_fraction,0.20863823637594464,0.00563587926595807
M2,31,A,carbon_memory,0.3095275031075803,0.0037836831330572973
M2,31,A,productivity,0.2571176061414501,0.0005311389713698936
M2,31,B,temperature_k,-3.161934568081465,0.003244866233170191
M2,31,B,ice_fraction,0.9997842276121571,6.513880988226038e-07
M2,31,B,co2_ppm,417.066454779739,0.8390722122433337
M2,31,B,regolith_fraction,0.14701430573059723,0.0011275576771326316
M2,31,B,carbon_memory,0.3055632553844196,0.003458882316983222
M2,31,B,productivity,0.25765226675224717,0.0004878856470715539
M2,32,A,temperature_k,-3.1631194607911484,0.003341965253594617
M2,32,A,ice_fraction,0.9997540414843477,1.6048931780134648e-06
M2,32,A,co2_ppm,416.7300746310982,0.8657343230775046
M2,32,A,regolith_fraction,0.19338405103280937,0.0045199322793453385
M2,32,A,carbon_memory,0.3069349776029049,0.0035705801771046216
M2,32,A,productivity,0.2574768517079655,0.0005020685767697804
M2,32,B,temperature_k,-3.1618018712741254,0.003233940614827009
M2,32,B,ice_fraction,0.9997843302556759,6.580823932881334e-07
M2,32,B,co2_ppm,417.10089533232696,0.8363075033832097
M2,32,B,regolith_fraction,0.14675987908328325,0.001108942943876184
M2,32,B,carbon_memory,0.30542134427619794,0.0034471975466918675
M2,32,B,productivity,0.257672206782877,0.0004862675378632818
M2,33,A,temperature_k,-3.1648851860538407,0.003487092512391705
M2,33,A,ice_fraction,0.9997469334086811,2.1690360848267464e-06
M2,33,A,co2_ppm,416.26675508674066,0.9028111669713836
M2,33,A,regolith_fraction,0.20450209852169682,0.0053332952439489895
M2,33,A,carbon_memory,0.30884385991714725,0.003727495714455072
M2,33,A,productivity,0.25721223596090786,0.0005234866111287327
M2,33,B,temperature_k,-3.161891117269803,0.0032412887124113727
M2,33,B,ice_fraction,0.999784261714489,6.536149593025735e-07
M2,33,B,co2_ppm,417.07773231453064,0.8381669443959872
M2,33,B,regolith_fraction,0.14693021032774348,0.0011214049686848252
M2,33,B,carbon_memory,0.3055167856126249,0.003455056087292798
M2,33,B,productivity,0.2576587958498745,0.00048735582880239447
M2,34,A,temperature_k,-3.1631992730109757,0.0033485262994704607
M2,34,A,ice_fraction,0.9997537147407847,1.6305241630998476e-06
M2,34,A,co2_ppm,416.70911564252424,0.8674124563078874
M2,34,A,regolith_fraction,0.19390033456771932,0.004557702295658765
M2,34,A,carbon_memory,0.3070212791801171,0.0035776744573617204
M2,34,A,productivity,0.2574648876190164,0.0005030374672653329
M2,34,B,temperature_k,-3.161807548201564,0.0032344080278522984
M2,34,B,ice_fraction,0.9997843258406967,6.577943989422374e-07
M2,34,B,co2_ppm,417.09942184235456,0.8364257924924557
M2,34,B,regolith_fraction,0.1467708036301799,0.0011097422214980167
M2,34,B,carbon_memory,0.30542741548166874,0.0034476974420883347
M2,34,B,productivity,0.2576713537066623,0.00048633676597598807
M2,35,A,temperature_k,-3.163077113778432,0.0033384830601328047
M2,35,A,ice_fraction,0.9997541828010319,1.5938511923551949e-06
M2,35,A,co2_ppm,416.74116380863705,0.8648460699543932
M2,35,A,regolith_fraction,0.1931553117772544,0.004503198236569716
M2,35,A,carbon_memory,0.30688930186998825,0.003566824121155511
M2,35,A,productivity,0.2574832026342387,0.0005015541028072692
M2,35,B,temperature_k,-3.1618031679706617,0.003234047379203151
M2,35,B,ice_fraction,0.9997843291145863,6.580073132254269e-07
M2,35,B,co2_ppm,417.10055863297816,0.8363345314664977
M2,35,B,regolith_fraction,0.14676258822431631,0.0011091411535710893
M2,35,B,carbon_memory,0.30542273150583293,0.003447311763795596
M2,35,B,productivity,0.25767201193889316,0.0004862833498618758
M2,36,A,temperature_k,-3.166056226679527,0.003583295207585519
M2,36,A,ice_fraction,0.9997419079123288,2.5765665774115384e-06
M2,36,A,co2_ppm,415.959455952139,0.9273749282466743
M2,36,A,regolith_fraction,0.21214741660347053,0.005892596072658852
M2,36,A,carbon_memory,0.3101109776501391,0.0038316362842356973
M2,36,A,productivity,0.25703686381968965,0.0005376656472152856
M2,36,B,temperature_k,-3.1619683722107648,0.0032476494873301134
M2,36,B,ice_fraction,0.9997842010773341,6.496551437580898e-07
M2,36,B,co2_ppm,417.05768122247645,0.8397764622467948
M2,36,B,regolith_fraction,0.14707973089568896,0.0011323444065879124
M2,36,B,carbon_memory,0.3055994082565749,0.003461859067865311
M2,36,B,productivity,0.25764718727777114,0.0004882978252270426
M2,37,A,temperature_k,-3.163719149252193,0.003391262474798314
M2,37,A,ice_fraction,0.9997516610916033,1.7922228834172945e-06
M2,37,A,co2_ppm,416.57269400730854,0.8783339419696102
M2,37,A,regolith_fraction,0.19714386577236961,0.0047949904506409315
M2,37,A,carbon_memory,0.3075831610357506,0.003623865537534242
M2,37,A,productivity,0.257386958639164,0.0005093474868692514
M2,37,B,temperature_k,-3.1618322980072144,0.003236445814629219
M2,37,B,ice_fraction,0.9997843069453077,6.56563484737147e-07
M2,37,B,co2_ppm,417.0929982513299,0.8369414654457896
M2,37,B,regolith_fraction,0.14681786152793813,0.001113185141066121
M2,37,B,carbon_memory,0.30545388297404197,0.0034498767554589503
M2,37,B,productivity,0.25766763452420627,0.00048663857936956866
M2,38,A,temperature_k,-3.1647687883716724,0.0034775265507657124
M2,38,A,ice_fraction,0.9997473748263408,2.1336279903064585e-06
M2,38,A,co2_ppm,416.29725460072945,0.9003715565822732
M2,38,A,regolith_fraction,0.20381511706004013,0.0052830380631528565
M2,38,A,carbon_memory,0.3087181208053046,0.003717158855421414
M2,38,A,productivity,0.2572296766812444,0.0005220755790074928
M2,38,B,temperature_k,-3.161890006754425,0.0032411972782228934
M2,38,B,ice_fraction,0.9997842623582361,6.536558928420916e-07
M2,38,B,co2_ppm,417.0780203240113,0.8381438222995017
M2,38,B,regolith_fraction,0.14692842803436482,0.0011212745692409135
M2,38,B,carbon_memory,0.30551559875336026,0.0034549583538342338
M2,38,B,productivity,0.25765896274204225,0.0004873422861166436
M2,39,A,temperature_k,-3.1637161470220434,0.0033910172254303355
M2,39,A,ice_fraction,0.9997517203844791,1.7874849490141522e-06
M2,39,A,co2_ppm,416.5735286551774,0.8782676239858836
M2,39,A,regolith_fraction,0.1970586168971505,0.004788753945948337
M2,39,A,carbon_memory,0.3075797469310813,0.0036235868676924607
M2,39,A,productivity,0.25738740442558966,0.0005093116156400926
M2,39,B,temperature_k,-3.1618259447041535,0.0032359227125376773
M2,39,B,ice_fraction,0.9997843120851253,6.568997565108828e-07
M2,39,B,co2_ppm,417.0946474714892,0.8368090736558534
M2,39,B,regolith_fraction,0.14680531561497107,0.0011122672393743635
M2,39,B,carbon_memory,0.3054470877038363,0.003449317250590408
M2,39,B,productivity,0.2576685892136567,0.0004865611058258114
