time_myr,obliquity_A_deg,eccentricity_A,obliquity_B_deg,eccentricity_B
40.81999999999891,27.626826169792906,0.07218723747200488,30.246114296512467,0.08841953320448308
40.839999999998916,27.6101124597769,0.07209737881600485,30.23754282393647,0.08836299218944307
40.85999999999892,27.593427033664902,0.07200767222400485,30.22894617990446,0.08830633724416306
40.879999999998915,27.576769927168904,0.07191811788800485,30.22032435404847,0.08824956833792308
40.89999999999891,27.560141176000908,0.07182871600000489,30.211677336000474,0.08819268544000311
40.919999999998915,27.543540815872902,0.07173946675200486,30.20300511539247,0.0881356885196831
40.93999999999892,27.526968882496895,0.07165037033600481,30.194307681856472,0.08807857754624311
40.959999999998914,27.5104254115849,0.07156142694400484,30.185585025024473,0.08802135248896312
40.97999999999891,27.4939104388489,0.07147263676800485,30.176837134528476,0.08796401331712313
40.99999999999891,27.477424000000894,0.07138400000000482,30.168064000000477,0.08790656000000313
41.019999999998916,27.46096613075289,0.07129551683200479,30.159265611072477,0.08784899250688312
41.03999999999891,27.444536866816893,0.07120718745600481,30.150441957376483,0.08779131080704317
41.05999999999891,27.4281362439049,0.07111901206400482,30.141593028544484,0.08773351486976316
41.07999999999891,27.411764297728894,0.07103099084800481,30.13271881420848,0.08767560466432314
41.099999999998914,27.39542106400089,0.07094312400000478,30.123819304000484,0.08761758016000315
41.11999999999891,27.379106578432882,0.07085541171200475,30.114894487552487,0.08755944132608318
41.139999999998906,27.36282087673689,0.0707678541760048,30.105944354496486,0.0875011881318432
41.15999999999891,27.346563994624884,0.07068045158400475,30.09696889446449,0.0874428205465632
41.17999999999891,27.330335967808885,0.07059320412800475,30.08796809708849,0.08738433853952318
41.19999999999891,27.31413683200088,0.07050611200000474,30.07894195200049,0.08732574208000321
41.219999999998905,27.29796662291288,0.07041917539200475,30.0698904488325,0.08726703113728324
41.23999999999891,27.281825376256883,0.07033239449600474,30.0608135772165,0.08720820568064323
41.25999999999891,27.265713127744878,0.07024576950400473,30.0517113267845,0.08714926567936322
41.27999999999891,27.249629913088878,0.07015930060800472,30.0425836871685,0.08709021110272323
41.2999999999989,27.23357576800088,0.07007298800000474,30.0334306480005,0.08703104192000324
41.319999999998906,27.21755072819288,0.06998683187200473,30.0242521989125,0.08697175810048324
41.33999999999891,27.20155482937687,0.06990083241600469,30.0150483295365,0.08691235961344324
41.359999999998905,27.18558810726487,0.06981498982400468,30.00581902950451,0.08685284642816328
41.3799999999989,27.169650597568875,0.06972930428800471,29.996564288448507,0.08679321851392328
41.399999999998904,27.153742336000875,0.0696437760000047,29.987284096000508,0.08673347584000327
41.41999999999891,27.137863358272874,0.06955840515200469,29.97797844179251,0.08667361837568327
41.4399999999989,27.12201370009687,0.06947319193600467,29.968647315456515,0.0866136460902433
41.4599999999989,27.10619339718487,0.06938813654400468,29.959290706624515,0.08655355895296332
41.4799999999989,27.090402485248863,0.06930323916800464,29.949908604928517,0.08649335693312332
41.499999999998906,27.074641000000863,0.06921850000000464,29.940501000000516,0.08643304000000332
41.5199999999989,27.05890897715286,0.06913391923200464,29.93106788147252,0.08637260812288333
41.5399999999989,27.043206452416864,0.06904949705600465,29.921609238976522,0.08631206127104334
41.5599999999989,27.027533461504856,0.0689652336640046,29.912125062144522,0.08625139941376334
41.579999999998904,27.011890040128854,0.06888112924800459,29.90261534060852,0.08619062252032333
41.5999999999989,26.996276224000862,0.06879718400000463,29.89308006400052,0.08612973056000336
41.619999999998896,26.98069204883286,0.06871339811200462,29.883519221952525,0.08606872350208337
41.6399999999989,26.965137550336852,0.06862977177600459,29.87393280409653,0.08600760131584337
41.6599999999989,26.949612764224852,0.06854630518400458,29.864320800064526,0.08594636397056336
41.6799999999989,26.93411772620886,0.06846299852800462,29.85468319948853,0.08588501143552339
41.699999999998894,26.91865247200085,0.06837985200000458,29.845019992000537,0.08582354368000342
41.7199999999989,26.90321703731285,0.06829686579200457,29.835331167232535,0.0857619606732834
41.7399999999989,26.88781145785685,0.06821404009600456,29.825616714816537,0.0857002623846434
41.7599999999989,26.872435769344847,0.06813137510400456,29.815876624384536,0.08563844878336341
41.77999999999889,26.857090007488853,0.0680488710080046,29.806110885568543,0.08557651983872344
41.799999999998896,26.84177420800085,0.06796652800000456,29.79631948800054,0.08551447552000344
41.8199999999989,26.826488406592848,0.06788434627200456,29.78650242131254,0.08545231579648344
41.839999999998895,26.81123263897684,0.06780232601600451,29.776659675136546,0.08539004063744346
41.85999999999889,26.796006940864846,0.06772046742400455,29.76679123910455,0.08532765001216346
41.879999999998894,26.78081134796884,0.06763877068800452,29.756897102848548,0.08526514388992346
41.8999999999989,26.765645896000834,0.06755723600000448,29.746977256000548,0.08520252224000346
41.91999999999889,26.75051062067284,0.06747586355200454,29.737031688192552,0.08513978503168348
41.93999999999889,26.735405557696843,0.06739465353600453,29.727060389056554,0.08507693223424351
41.95999999999889,26.720330742784835,0.06731360614400449,29.717063348224556,0.0850139638169635
41.979999999998896,26.70528621164883,0.06723272156800446,29.707040555328554,0.08495087974912349
41.99999999999889,26.69027200000083,0.06715200000000447,29.696992000000556,0.08488768000000349
42.01999999999889,26.675288143552837,0.0670714416320045,29.68691767187256,0.08482436453888353
42.03999999999889,26.660334678016834,0.06699104665600449,29.67681756057656,0.08476093333504353
42.059999999998894,26.64541163910482,0.06691081526400443,29.66669165574456,0.08469738635776353
42.07999999999889,26.63051906252883,0.06683074764800447,29.65653994700856,0.08463372357632354
42.099999999998886,26.61565698400083,0.06675084400000446,29.646362424000564,0.08456994496000356
42.11999999999889,26.600825439232818,0.0666711045120044,29.636159076352566,0.08450605047808356
42.13999999999889,26.586024463936816,0.06659152937600439,29.625929893696572,0.08444204009984357
42.15999999999889,26.57125409382482,0.06651211878400441,29.615674865664573,0.08437791379456358
42.179999999998884,26.55651436460882,0.06643287292800441,29.605393981888575,0.0843136715315236
42.19999999999889,26.541805312000818,0.0663537920000044,29.595087232000573,0.08424931328000358
42.21999999999889,26.527126971712814,0.06627487619200438,29.584754605632572,0.08418483900928359
42.239999999998886,26.512479379456817,0.0661961256960044,29.574396092416578,0.08412024868864362
42.25999999999888,26.497862570944818,0.0661175407040044,29.56401168198458,0.08405554228736362
42.279999999998886,26.483276581888813,0.06603912140800437,29.553601363968582,0.08399071977472361
42.29999999999889,26.468721448000807,0.06596086800000435,29.54316512800058,0.08392578112000362
42.319999999998885,26.454197204992806,0.06588278067200433,29.532702963712584,0.08386072629248363
42.33999999999888,26.439703888576812,0.06580485961600437,29.52221486073659,0.08379555526144367
42.359999999998884,26.425241534464813,0.06572710502400438,29.51170080870459,0.08373026799616365
42.37999999999889,26.410810178368806,0.06564951708800433,29.501160797248588,0.08366486446592367
42.39999999999888,26.3964098560008,0.06557209600000431,29.49059481600059,0.08359934464000367
42.41999999999888,26.382040603072802,0.06549484195200432,29.480002854592595,0.08353370848768368
42.43999999999888,26.3677024552968,0.0654177551360043,29.469384902656593,0.08346795597824368
42.459999999998885,26.353395448384795,0.06534083574400427,29.458740949824595,0.08340208708096367
42.47999999999888,26.339119618048795,0.06526408396800427,29.4480709857286,0.08333610176512371
42.49999999999888,26.324875000000798,0.0651875000000043,29.4373750000006,0.08327000000000372
42.51999999999888,26.310661629952797,0.06511108403200429,29.4266529822726,0.08320378175488372
42.539999999998884,26.296479543616794,0.06503483625600427,29.415904922176598,0.08313744699904371
42.55999999999888,26.28232877670479,0.06495875686400425,29.4051308093446,0.08307099570176373
42.579999999998876,26.268209364928794,0.06488284604800428,29.394330633408607,0.08300442783232376
42.59999999999888,26.254121344000787,0.06480710400000424,29.38350438400061,0.08293774336000376
42.61999999999888,26.240064749632783,0.06473153091200422,29.372652050752606,0.08287094225408376
42.63999999999888,26.226039617536784,0.06465612697600422,29.36177362329661,0.08280402448384376
42.659999999998874,26.212045983424787,0.06458089238400423,29.350869091264613,0.08273699001856377
42.67999999999888,26.19808388300878,0.06450582732800421,29.339938444288617,0.0826698388275238
42.69999999999888,26.18415335200078,0.0644309320000042,29.328981672000616,0.08260257088000378
42.719999999998876,26.170254426112784,0.06435620659200421,29.31799876403262,0.0825351861452838
42.73999999999887,26.156387141056783,0.0642816512960042,29.30698971001662,0.08246768459264381
42.759999999998875,26.14255153254478,0.06420726630400418,29.29595449958462,0.08240006619136381
42.77999999999888,26.128747636288775,0.06413305180800417,29.284893122368622,0.0823323309107238
42.799999999998875,26.114975488000773,0.06405900800000415,29.273805568000625,0.08226447872000384
42.81999999999887,26.10123512339278,0.06398513507200419,29.26269182611263,0.08219650958848385
42.839999999998874,26.087526578176774,0.06391143321600416,29.251551886336628,0.08212842348544384
42.85999999999888,26.07384988806477,0.06383790262400414,29.240385738304628,0.08206022038016383
42.87999999999887,26.060205088768768,0.06376454348800413,29.229193371648627,0.08199190024192385
42.89999999999887,26.04659221600077,0.06369135600000415,29.217974776000638,0.08192346304000389
42.91999999999887,26.03301130547277,0.06361834035200413,29.206729940992638,0.08185490874368388
42.939999999998875,26.01946239289676,0.06354549673600408,29.195458856256636,0.08178623732224388
42.95999999999887,26.005945513984763,0.0634728253440041,29.184161511424637,0.0817174487449639
42.97999999999887,25.992460704448767,0.06340032636800412,29.17283789612864,0.0816485429811239
42.99999999999887,25.97900800000076,0.06332800000000409,29.161488000000638,0.0815795200000039
43.01999999999887,25.96558743635275,0.06325584643200403,29.15011181267264,0.0815103797708839
43.03999999999887,25.95219904921676,0.06318386585600409,29.138709323776645,0.08144112226304392
43.059999999998865,25.938842874304758,0.06311205846400407,29.127280522944652,0.08137174744576395
43.07999999999887,25.925518947328754,0.06304042444800405,29.11582539980865,0.08130225528832394
43.09999999999887,25.912227304000744,0.062968964000004,29.10434394400065,0.08123264576000394
43.11999999999887,25.898967980032744,0.062897677312004,29.092836145152653,0.08116291883008395
43.139999999998864,25.88574101113675,0.06282656457600404,29.081301992896655,0.08109307446784399
43.15999999999887,25.872546433024745,0.06275562598400401,29.069741476864657,0.08102311264256398
43.17999999999887,25.85938428140874,0.06268486172800398,29.058154586688655,0.08095303332352398
43.199999999998866,25.84625459200074,0.06261427200000398,29.04654131200066,0.080882836480004
43.21999999999886,25.83315740051275,0.06254385699200403,29.034901642432665,0.08081252208128402
43.239999999998865,25.82009274265674,0.06247361689600399,29.023235567616666,0.08074209009664401
43.25999999999887,25.80706065414474,0.06240355190400397,29.011543077184665,0.08067154049536401
43.279999999998864,25.79406117068874,0.06233366220800397,28.999824160768664,0.08060087324672402
43.29999999999886,25.781094328000737,0.06226394800000397,28.98807880800067,0.08053008832000404
43.31999999999886,25.768160161792736,0.062194409472003956,28.97630700851267,0.08045918568448403
43.33999999999887,25.755258707776733,0.062125046816003934,28.96450875193667,0.08038816530944404
43.35999999999886,25.74239000166473,0.06205586022400393,28.952684027904674,0.08031702716416406
43.37999999999886,25.729554079168732,0.061986849888003945,28.940832826048677,0.08024577121792409
43.39999999999886,25.71675097600073,0.06191801600000392,28.928955136000674,0.08017439744000407
43.419999999998865,25.70398072787272,0.06184935875200388,28.917050947392678,0.08010290579968407
43.43999999999886,25.69124337049672,0.06178087833600389,28.90512024985668,0.08003129626624408
43.45999999999886,25.678538939584726,0.06171257494400391,28.893163033024685,0.07995956880896411
43.47999999999886,25.665867470848724,0.06164444876800389,28.881179286528685,0.0798877233971241
43.49999999999886,25.65322900000072,0.06157650000000388,28.86916900000068,0.0798157600000041
43.51999999999886,25.640623562752715,0.06150872883200385,28.857132163072688,0.07974367858688411
43.539999999998855,25.62805119481672,0.06144113545600387,28.845068765376688,0.07967147912704414
43.55999999999886,25.615511931904713,0.06137372006400384,28.83297879654469,0.07959916158976413
43.57999999999886,25.60300580972871,0.061306482848003815,28.82086224620869,0.07952672594432413
43.59999999999886,25.59053286400071,0.06123942400000383,28.808719104000698,0.07945417216000417
43.61999999999885,25.578093130432716,0.061172543712003855,28.796549359552696,0.07938150020608417
43.63999999999886,25.565686644736708,0.0611058421760038,28.784353002496697,0.07930871005184417
43.65999999999886,25.553313442624702,0.061039319584003784,28.772130022464697,0.07923580166656416
43.679999999998856,25.540973559808705,0.0609729761280038,28.759880409088705,0.07916277501952419
43.69999999999885,25.528667032000705,0.06090681200000379,28.747604152000704,0.07908963008000422
43.719999999998855,25.5163938949127,0.06084082739200376,28.735301240832705,0.0790163668172842
43.73999999999886,25.504154184256695,0.060775022496003736,28.722971665216708,0.0789429852006442
43.759999999998854,25.491947935744694,0.06070939750400374,28.71061541478471,0.07886948519936421
43.77999999999885,25.4797751850887,0.06064395260800377,28.698232479168716,0.07879586678272424
43.79999999999885,25.467635968000696,0.06057868800000375,28.68582284800071,0.07872212992000424
43.819999999998856,25.455530320192693,0.06051360387200373,28.673386510912714,0.07864827458048423
43.83999999999885,25.44345827737669,0.06044870041600371,28.660923457536718,0.07857430073344425
43.85999999999885,25.43141987526469,0.06038397782400372,28.64843367750472,0.07850020834816426
43.87999999999885,25.419415149568685,0.060319436288003694,28.635917160448717,0.07842599739392427
43.899999999998855,25.407444136000688,0.060255076000003696,28.623373896000714,0.07835166784000426
43.91999999999885,25.395506870272687,0.060190897152003695,28.610803873792726,0.0782772196556843
43.93999999999885,25.383603388096684,0.06012689993600369,28.598207083456728,0.07820265281024431
43.95999999999885,25.37173372518468,0.06006308454400365,28.585583514624727,0.07812796727296431
43.97999999999885,25.359897917248674,0.059999451168003634,28.572933156928727,0.0780531630131243
43.99999999999885,25.348096000000677,0.05993600000000364,28.560256000000727,0.07797824000000432
44.019999999998845,25.336328009152677,0.05987273123200364,28.547552033472734,0.07790319820288436
44.03999999999885,25.324593980416672,0.05980964505600363,28.534821246976733,0.07782803759104434
44.05999999999885,25.31289394950467,0.05974674166400361,28.522063630144732,0.07775275813376434
44.07999999999885,25.30122795212867,0.05968402124800361,28.509279172608736,0.07767735980032435
44.09999999999884,25.28959602400067,0.0596214840000036,28.496467864000742,0.07760184256000437
44.119999999998846,25.277998200832663,0.059559130112003575,28.483629693952743,0.07752620638208436
44.13999999999885,25.26643451833667,0.0594969597760036,28.47076465209674,0.07745045123584438
44.159999999998846,25.254905012224665,0.05943497318400358,28.457872728064743,0.07737457709056439
44.17999999999884,25.243409718208664,0.059373170528003574,28.44495391148875,0.07729858391552441
44.199999999998845,25.231948672000662,0.059311552000003556,28.43200819200075,0.0772224716800044
44.21999999999885,25.220521909312655,0.05925011779200352,28.419035559232746,0.0771462403532844
44.239999999998844,25.209129465856662,0.05918886809600356,28.406036002816755,0.07706988990464443
44.25999999999884,25.197771377344655,0.05912780310400352,28.393009512384758,0.07699342030336445
44.27999999999884,25.186447679488655,0.05906692300800352,28.379956077568757,0.07691683151872444
44.299999999998846,25.17515840800065,0.059006228000003505,28.366875688000754,0.07684012352000444
44.31999999999884,25.16390359859265,0.0589457182720035,28.353768333312757,0.07676329627648446
44.33999999999884,25.15268328697665,0.0588853940160035,28.340634003136763,0.0766863497574445
44.35999999999884,25.141497508864646,0.05882525542400348,28.327472687104766,0.07660928393216448
44.379999999998844,25.13034629996865,0.05876530268800349,28.314284374848764,0.07653209876992448
44.39999999999884,25.119229696000644,0.05870553600000346,28.30106905600077,0.0764547942400045
44.419999999998836,25.10814773267264,0.058645955552003456,28.287826720192772,0.07637737031168451
44.43999999999884,25.097100445696636,0.05858656153600343,28.274557357056768,0.0762998269542445
44.45999999999884,25.086087870784635,0.05852735414400341,28.26126095622477,0.07622216413696449
44.47999999999884,25.075110043648642,0.05846833356800345,28.247937507328775,0.07614438182912453
44.499999999998835,25.064167000000637,0.05840950000000343,28.23458700000078,0.07606648000000454
44.51999999999884,25.053258775552635,0.058350853632003416,28.22120942387278,0.07598845861888454
44.53999999999884,25.04238540601663,0.0582923946560034,28.207804768576775,0.07591031765504454
44.55999999999884,25.031546927104625,0.05823412326400336,28.19437302374478,0.07583205707776455
44.57999999999883,25.02074337452863,0.0581760396480034,28.180914179008788,0.07575367685632459
44.599999999998836,25.00997478400063,0.05811814400000338,28.167428224000787,0.07567517696000459
44.61999999999884,24.999241191232624,0.05806043651200336,28.153915148352784,0.07559655735808457
44.639999999998835,24.98854263193662,0.05800291737600334,28.140374941696788,0.07551781801984458
44.65999999999883,24.977879141824623,0.05794558678400334,28.126807593664793,0.0754389589145646
44.679999999998834,24.96725075660862,0.05788844492800334,28.113213093888795,0.07535998001152462
44.69999999999884,24.956657512000618,0.05783149200000333,28.099591432000793,0.07528088128000462
44.719999999998834,24.946099443712615,0.05777472819200331,28.085942597632798,0.07520166268928463
44.73999999999883,24.935576587456616,0.05771815369600332,28.072266580416798,0.07512232420864465
44.75999999999883,24.925088978944608,0.05766176870400326,28.058563369984803,0.07504286580736465
44.779999999998836,24.914636653888603,0.05760557340800325,28.044832955968797,0.07496328745472464
44.79999999999883,24.90421964800061,0.057549568000003284,28.031075328000803,0.07488358912000467
44.81999999999883,24.893837996992605,0.057493752672003254,28.01729047571281,0.07480377077248469
44.83999999999883,24.88349173657661,0.05743812761600327,28.00347838873681,0.07472383238144469
44.859999999998834,24.873180902464604,0.05738269302400324,27.989639056704807,0.07464377391616467
44.87999999999883,24.8629055303686,0.05732744908800323,27.97577246924881,0.07456359534592469
44.899999999998826,24.852665656000603,0.05727239600000324,27.961878616000817,0.07448329664000472
44.91999999999883,24.8424613150726,0.05721753395200323,27.947957486592813,0.07440287776768473
44.93999999999883,24.832292543296596,0.0571628631360032,27.934009070656817,0.07432233869824471
44.95999999999883,24.822159376384594,0.05710838374400319,27.92003335782482,0.07424167940096474
44.979999999998824,24.812061850048593,0.05705409596800319,27.906030337728822,0.07416089984512475
44.99999999999883,24.80200000000059,0.05700000000000317,27.89200000000082,0.07408000000000474
45.01999999999883,24.791973861952584,0.05694609603200314,27.877942334272824,0.07399897983488474
45.03999999999883,24.781983471616588,0.05689238425600317,27.863857330176828,0.07391783931904478
45.05999999999882,24.772028864704584,0.05683886486400315,27.84974497734483,0.07383657842176479
45.079999999998826,24.76211007692858,0.05678553804800311,27.83560526540883,0.07375519711232478
45.09999999999883,24.752227144000578,0.05673240400000311,27.821438184000833,0.07367369536000477
45.119999999998825,24.742380101632573,0.056679462912003084,27.807243722752833,0.0735920731340848
45.13999999999882,24.73256898553658,0.05662671497600312,27.79302187129684,0.07351033040384483
45.159999999998824,24.72279383142458,0.056574160384003105,27.77877261926484,0.07342846713856482
45.17999999999883,24.71305467500857,0.05652179932800307,27.764495956288837,0.07334648330752482
45.19999999999882,24.70335155200057,0.05646963200000306,27.750191872000844,0.07326437888000484
45.21999999999882,24.69368449811257,0.05641765859200308,27.735860356032852,0.07318215382528487
45.23999999999882,24.684053549056568,0.05636587929600305,27.721501398016848,0.07309980811264487
45.259999999998826,24.674458740544562,0.05631429430400302,27.70711498758485,0.07301734171136487
45.27999999999882,24.66490010828856,0.056262903808003015,27.69270111436885,0.07293475459072488
45.29999999999882,24.655377688000563,0.05621170800000304,27.67825976800085,0.07285204672000489
45.31999999999882,24.64589151539256,0.056160707072003005,27.663790938112854,0.07276921806848488
45.339999999998824,24.636441626176552,0.05610990121600297,27.649294614336853,0.07268626860544489
45.35999999999882,24.627028056064553,0.056059290624002986,27.63477078630486,0.07260319830016491
45.379999999998816,24.61765084076855,0.05600887548800297,27.620219443648864,0.07252000712192494
45.39999999999882,24.608310016000548,0.05595865600000295,27.60564057600086,0.07243669504000494
45.41999999999882,24.59900561747255,0.055908632352002954,27.591034172992863,0.07235326202368492
45.43999999999882,24.589737680896544,0.05585880473600292,27.576400224256865,0.07226970804224495
45.459999999998814,24.580506241984548,0.05580917334400294,27.561738719424874,0.07218603306496497
45.47999999999882,24.57131133644854,0.05575973836800292,27.54704964812887,0.07210223706112497
45.49999999999882,24.562153000000542,0.055710500000002924,27.532333000000868,0.07201832000000497
45.51999999999882,24.553031268352537,0.05566145843200289,27.517588764672876,0.07193428185088498
45.53999999999881,24.54394617721654,0.0556126138560029,27.502816931776877,0.07185012258304499
45.559999999998816,24.53489776230453,0.05556396646400287,27.488017490944877,0.071765842165765
45.57999999999882,24.52588605932853,0.05551551644800286,27.473190431808874,0.07168144056832498
45.599999999998815,24.51691110400053,0.05546726400000286,27.45833574400088,0.07159691776000501
45.61999999999881,24.50797293203253,0.05541920931200285,27.443453417152888,0.07151227371008503
45.639999999998814,24.499071579136526,0.05537135257600283,27.428543440896885,0.07142750838784503
45.65999999999882,24.490207081024522,0.05532369398400282,27.413605804864883,0.07134262176256502
45.67999999999881,24.481379473408523,0.05527623372800282,27.39864049868889,0.07125761380352506
45.69999999999881,24.472588792000526,0.05522897200000283,27.383647512000895,0.07117248448000507
45.71999999999881,24.463835072512516,0.05518190899200277,27.368626834432895,0.07108723376128508
45.739999999998815,24.455118350656516,0.05513504489600278,27.35357845561689,0.07100186161664507
45.75999999999881,24.446438662144516,0.05508837990400277,27.338502365184894,0.07091636801536509
45.77999999999881,24.437796042688515,0.055041914208002765,27.323398552768904,0.07083075292672512
45.79999999999881,24.42919052800051,0.05499564800000274,27.308267008000904,0.07074501632000511
45.819999999998814,24.42062215379251,0.054949581472002754,27.2931077205129,0.0706591581644851
45.83999999999881,24.412090955776506,0.054903714816002716,27.277920679936905,0.07057317842944513
45.859999999998806,24.403596969664505,0.05485804822400271,27.262705875904906,0.07048707708416514
45.87999999999881,24.395140231168497,0.054812581888002684,27.247463298048906,0.07040085409792514
45.89999999999881,24.386720776000498,0.05476731600000269,27.232192936000907,0.07031450944000513
45.91999999999881,24.378338639872503,0.054722250752002696,27.216894779392913,0.07022804307968517
45.939999999998804,24.369993858496503,0.054677386336002706,27.201568817856916,0.07014145498624519
45.95999999999881,24.361686467584494,0.05463272294400266,27.186215041024916,0.07005474512896517
45.97999999999881,24.353416502848493,0.05458826076800265,27.170833438528916,0.06996791347712517
45.999999999998806,24.34518400000049,0.05454400000000263,27.15542400000092,0.06988096000000518
46.0199999999988,24.336988994752492,0.054499940832002644,27.139986715072926,0.06979388466688523
46.039999999998805,24.328831522816483,0.0544560834560026,27.124521573376924,0.06970668744704522
46.05999999999881,24.32071161990448,0.05441242806400258,27.109028564544925,0.06961936830976521
46.079999999998805,24.31262932172848,0.054368974848002585,27.09350767820893,0.06953192722432523
46.0999999999988,24.30458466400048,0.05432572400000259,27.077958904000933,0.06944436416000524
46.119999999998804,24.29657768243248,0.054282675712002584,27.062382231552927,0.06935667908608524
46.13999999999881,24.288608412736473,0.05423983017600255,27.046777650496935,0.06926887197184525
46.1599999999988,24.28067689062447,0.054197187584002535,27.031145150464937,0.06918094278656528
46.1799999999988,24.272783151808472,0.05415474812800254,27.015484721088942,0.0690928914995253
46.1999999999988,24.264927232000467,0.05411251200000251,26.999796352000942,0.06900471808000529
46.219999999998805,24.257109166912464,0.054070479392002505,26.98408003283294,0.06891642249728527
46.2399999999988,24.249328992256466,0.054028650496002514,26.968335753216945,0.06882800472064532
46.2599999999988,24.241586743744467,0.053987025504002514,26.952563502784948,0.06873946471936533
46.2799999999988,24.233882457088466,0.053945604608002504,26.936763271168946,0.06865080246272533
46.2999999999988,24.226216168000455,0.053904388000002454,26.92093504800095,0.06856201792000532
46.3199999999988,24.218587912192454,0.05386337587200245,26.90507882291295,0.06847311106048534
46.339999999998795,24.210997725376455,0.053822568416002456,26.88919458553696,0.06838408185344538
46.3599999999988,24.203445643264455,0.05378196582400245,26.873282325504956,0.06829493026816537
46.3799999999988,24.19593170156845,0.05374156828800243,26.857342032448955,0.06820565627392536
46.3999999999988,24.18845593600045,0.053701376000002424,26.84137369600096,0.06811625984000538
46.419999999998794,24.181018382272445,0.0536613891520024,26.825377305792966,0.06802674093568539
46.4399999999988,24.173619076096443,0.05362160793600239,26.80935285145696,0.06793709953024539
46.4599999999988,24.166258053184443,0.053582032544002386,26.793300322624958,0.06784733559296538
46.479999999998796,24.158935349248438,0.053542663168002366,26.777219708928968,0.06775744909312542
46.49999999999879,24.15165100000044,0.05350350000000238,26.761111000000973,0.06766744000000544
46.519999999998795,24.144405041152435,0.05346454323200235,26.74497418547297,0.06757730828288544
46.5399999999988,24.13719750841643,0.05342579305600233,26.728809254976973,0.06748705391104542
46.559999999998794,24.13002843750443,0.05338724966400231,26.71261619814498,0.06739667685376544
46.57999999999879,24.122897864128433,0.053348913248002325,26.69639500460898,0.06730617708032549
46.59999999999879,24.115805824000425,0.05331078400000229,26.680145664000985,0.06721555456000548
46.6199999999988,24.10875235283242,0.05327286211200226,26.663868165952984,0.06712480926208547
46.63999999999879,24.101737486336418,0.05323514777600226,26.64756250009699,0.06703394115584549
46.65999999999879,24.09476126022442,0.05319764118400226,26.631228656064987,0.06694295021056551
46.67999999999879,24.087823710208415,0.05316034252800224,26.614866623488993,0.06685183639552553
46.699999999998795,24.080924872000416,0.053123252000002244,26.59847639200099,0.06676059968000551
46.71999999999879,24.074064781312412,0.05308636979200222,26.582057951232994,0.06666924003328553
46.73999999999879,24.067243473856408,0.0530496960960022,26.565611290817,0.06657775742464556
46.75999999999879,24.06046098534441,0.053013231104002204,26.549136400384995,0.06648615182336555
46.77999999999879,24.053717351488405,0.05297697500800218,26.532633269568997,0.06639442319872554
46.79999999999879,24.047012608000404,0.05294092800000218,26.516101888001003,0.06630257152000558
46.819999999998785,24.0403467905924,0.05290509027200217,26.499542245313005,0.0662105967564856
46.83999999999879,24.033719934976403,0.052869462016002164,26.482954331137005,0.06611849887744559
46.85999999999879,24.0271320768644,0.05283404342400215,26.466338135105,0.06602627785216558
46.87999999999879,24.02058325196839,0.0527988346880021,26.44969364684901,0.0659339336499256
46.89999999999878,24.014073496000393,0.052763836000002104,26.43302085600102,0.06584146624000564
46.91999999999879,24.00760284467239,0.0527290475520021,26.41631975219302,0.06574887559168563
46.93999999999879,24.001171333696387,0.052694469536002084,26.399590325057016,0.06565616167424562
46.959999999998786,23.994778998784387,0.05266010214400209,26.38283256422502,0.06556332445696564
46.97999999999878,23.988425875648385,0.05262594556800208,26.36604645932902,0.06547036390912565
46.999999999998785,23.982112000000377,0.05259200000000204,26.34923200000102,0.06537728000000566
47.01999999999879,23.97583740755238,0.05255826563200204,26.33238917587302,0.06528407269888564
47.039999999998784,23.969602134016384,0.05252474265600206,26.315517976577027,0.06519074197504568
47.05999999999878,23.963406215104374,0.052491431264002006,26.29861839174503,0.0650972877977657
47.07999999999878,23.95724968652837,0.052458331648001996,26.28169041100903,0.06500371013632569
47.099999999998786,23.951132584000373,0.052425444000002,26.26473402400103,0.06491000896000569
47.11999999999878,23.945054943232364,0.05239276851200196,26.247749220353032,0.0648161842380857
47.13999999999878,23.93901679993637,0.05236030537600199,26.23073598969704,0.06472223593984575
47.15999999999878,23.933018189824363,0.052328054784001946,26.21369432166504,0.06462816403456574
47.179999999998785,23.92705914860836,0.05229601692800194,26.19662420588904,0.06453396849152573
47.19999999999878,23.92113971200036,0.052264192000001944,26.17952563200104,0.06443964928000576
47.21999999999878,23.915259915712358,0.05223258019200193,26.162398589633053,0.0643452063692858
47.23999999999878,23.90941979545636,0.05220118169600192,26.145243068417052,0.06425063972864578
47.25999999999878,23.903619386944357,0.05216999670400192,26.128059057985045,0.06415594932736578
47.27999999999878,23.89785872588835,0.0521390254080019,26.110846547969054,0.0640611351347258
47.299999999998775,23.892137848000345,0.05210826800000186,26.093605528001056,0.06396619712000581
47.31999999999878,23.886456788992348,0.05207772467200188,26.07633598771305,0.0638711352524858
47.33999999999878,23.880815584576343,0.05204739561600184,26.059037916737054,0.0637759495014458
47.35999999999878,23.87521427046434,0.05201728102400184,26.041711304705064,0.06368063983616584
47.37999999999877,23.869652882368335,0.05198738108800181,26.02435614124907,0.06358520622592587
47.399999999998776,23.864131456000333,0.05195769600000179,26.006972416001062,0.06348964864000586
47.41999999999878,23.858650027072333,0.05192822595200179,25.98956011859306,0.06339396704768585
47.439999999998776,23.85320863129633,0.05189897113600177,25.97211923865707,0.06329816141824586
