source,expedition,site,hole,physical_sample_id,nrm_intensite,inclinaison_nrm,declinaison_nrm,profondeur_m,n_etapes_ablation,dose_min,dose_max,intensite_finale,fraction_restante,rho_ablation,n_etapes_inscription,rho_inscription,data_kind
iodp_remanence_398_12812179,398,U1591,C,CUBE12094191,0.017526,-5.0,37.8,855.57,32,0.82,100,0.018443,1.05232,-0.5953,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12094501,0.000693,-14.3,179.1,868.12,12,0.82,15,3e-05,0.04329,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12094861,0.002822,56.3,240.1,876.33,32,0.82,100,0.000219,0.0776045,-0.6891,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12095171,0.000116,-6.6,166.1,887.12,8,0.88,10,4e-05,0.344828,1.0000,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12095301,0.000383,1.8,290.6,894.95,32,0.88,100,0.000258,0.673629,-0.8768,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12095371,0.00799,-15.6,133.5,683.13,32,0.88,100,0.002015,0.25219,-0.5953,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12095381,0.01561,-32.9,236.2,693.47,32,0.88,100,0.003581,0.229404,-0.7126,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12095391,0.003107,23.0,56.2,705.08,32,0.88,100,0.000137,0.044094,-0.9707,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12095441,0.000266,7.7,183.8,721.4,24,0.88,50,3.4e-05,0.12782,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12095561,0.00066,0.9,153.2,731.68,32,0.88,100,0.000143,0.216667,-0.9472,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12095631,0.060449,29.4,191.1,750.89,32,0.88,100,0.002852,0.0471803,-0.9707,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1591,C,CUBE12095701,0.000664,-6.6,154.2,762.12,12,0.88,15,3.5e-05,0.0527108,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12097541,0.017642,-19.7,138.7,251.29,12,0.85,15,0.006982,0.39576,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12098001,0.018212,-24.7,209.1,267.51,9,0.85,15,0.00837,0.459587,-0.8000,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12098421,0.015737,-10.2,172.3,258.31,12,0.85,15,0.004414,0.280485,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12098541,0.045544,-9.1,144.9,278.7,12,0.85,15,0.023897,0.524701,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12098841,0.038978,-28.3,189.5,288.75,12,0.85,15,0.02257,0.579045,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12099371,0.00335,6.3,219.6,301.14,12,0.85,15,0.002263,0.675522,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12100121,0.079526,-2.1,149.2,306.28,9,0.85,15,0.041346,0.519905,-0.8000,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12100131,0.07138,-0.9,141.4,316.07,12,0.85,15,0.03642,0.510227,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12100621,0.003685,-28.5,213.8,330.35,12,0.85,15,0.001861,0.50502,-0.3427,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12100921,0.116917,-2.5,146.4,338.11,12,0.85,15,0.06413,0.548509,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12101091,0.00115,-1.0,203.7,356.74,12,0.85,15,0.000458,0.398261,-0.7902,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12101311,0.000764,11.0,177.6,365.89,36,0.85,200,0.000276,0.361257,-0.7462,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12101321,0.0005,29.1,198.8,368.55,36,0.85,200,0.000131,0.262,-0.5650,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12101571,0.001849,-14.9,207.1,374.37,40,0.85,200,9.5e-05,0.0513791,-0.8612,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12101581,0.000513,-35.3,211.6,383.68,36,0.85,200,5.4e-05,0.105263,-0.9274,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12101601,0.000326,21.9,1.2,392.68,36,0.85,200,6.9e-05,0.211656,-0.7462,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12101721,0.000466,19.1,176.0,393.32,36,0.85,200,4.3e-05,0.0922747,-0.5485,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12101951,0.000584,-23.4,193.8,460.53,36,0.85,200,9.4e-05,0.160959,-0.6309,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12101961,0.00039,-5.1,148.6,470.64,36,0.85,200,8.9e-05,0.228205,-0.8780,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12102011,0.000388,-10.1,202.1,490.83,20,0.94,50,0.000113,0.291237,-0.6361,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12102611,0.000401,-8.8,192.9,551.07,8,0.85,10,2.3e-05,0.0573566,-0.5238,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12102621,0.000434,2.1,178.4,558.2,20,0.85,50,8.8e-05,0.202765,-0.8286,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12103091,0.000278,5.2,142.9,616.48,8,0.85,10,4.8e-05,0.172662,-0.5238,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1590,B,CUBE12103291,0.067284,-11.9,112.5,625.56,24,0.85,50,0.02333,0.346739,-0.5583,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12108031,0.03247,-15.7,208.1,18.34,24,0.85,50,0.005896,0.181583,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12108631,0.034761,22.5,175.2,29.2,24,0.85,50,0.007142,0.20546,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12109041,0.007533,-48.1,157.5,38.64,24,0.85,50,0.001159,0.153856,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12109391,0.00707,-25.4,156.9,47.94,24,0.85,50,0.000648,0.0916549,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12109631,0.007628,-25.3,222.9,57.8,24,0.85,50,0.001028,0.134767,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12109821,0.009818,56.5,154.2,67.45,24,0.85,50,0.00146,0.148706,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12110211,0.010651,16.3,138.7,73.87,24,0.85,50,0.001907,0.179044,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12114921,0.001283,-28.6,189.2,270.19,24,10,75,0.000201,0.156664,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12114931,0.046119,-10.4,186.0,275.46,24,10,75,0.002011,0.0436046,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12115371,0.064919,9.2,174.0,278.63,24,10,75,0.002411,0.0371386,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12115401,0.04427,-7.8,205.0,283.46,24,10,75,0.003199,0.0722611,-0.9478,0,,mesure_experimentale
iodp_remanence_398_12812179,398,U1592,A,CUBE12115411,0.000973,15.8,181.1,286.05,24,10,75,8.4e-05,0.0863309,-0.6139,4,1.0000,mesure_experimentale
