test_id,wp,technical_outcome,scientific_verdict,criterion_id,metric,threshold,message,duration_s
CL3-010,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.5549999779505015e-06
CL4-001,CL4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,4.416999985323855e-06
CL4-002,CL4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.583299999831979e-05
CL4-003,CL4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.9440000162139768e-06
CL4-004,CL4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.332999997634033e-06
CL4-005,CL4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.3839999983010784e-06
CL4-006,CL4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.163000004884452e-06
CL4-007,CL4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.104000003555484e-06
CL4-008,CL4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.0329999870227766e-06
CL4-009,CL4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.0429999949556077e-06
CL4-010,CL4,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.4440000174763554e-06
V1-001,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.1940000181075447e-06
V1-002,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.6520000087894005e-06
V1-003,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.422000025286252e-06
V1-004,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5020000034837722e-06
V1-005,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.7819999982293666e-06
V1-006,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.6019999975469545e-06
V1-007,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.8529999863403646e-06
V1-008,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.6319999929237383e-06
V1-009,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.633000010770047e-06
V1-010,V1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.4620000001741573e-06
V2-001,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.8342999996766594e-05
V2-002,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.64400000560272e-06
V2-003,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.2829999863915873e-06
V2-004,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1740000022418826e-06
V2-005,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,9.906900001510621e-05
V2-006,V2,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,0.004068238999991536
V2-007,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,5.558999987442803e-06
V2-008,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,3.2250000003841706e-06
V2-009,V2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",4.066000002467263e-06
V2-010,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,3.003999978545835e-06
V2-011,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.413000004253263e-06
V2-012,V2,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,3.2750000116266165e-06
V2-013,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.8649999990193464e-06
V2-014,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.152999996951621e-06
V2-015,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.002999991645993e-06
V2-016,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,1.922999985026763e-06
V2-017,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,1.9930000121348712e-06
V2-018,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,1.9519999909789476e-06
V2-019,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1129999936420063e-06
V2-020,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.002999991645993e-06
V2-021,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.284000004237896e-06
V2-022,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.233000003570851e-06
V2-023,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.2140000055514975e-06
V2-024,V2,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,2.7540000075987336e-06
V2-025,V2,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,2.3439999949914636e-06
V2-026,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1129999936420063e-06
V2-027,V2,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,2.5340000036067067e-06
V2-028,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.093999995622653e-06
V2-029,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1330000095076684e-06
V2-030,V2,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,2.3640000108571257e-06
V2-031,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.0329999870227766e-06
V2-032,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.0930000061980536e-06
V2-033,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.223000024059729e-06
V2-034,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.083000026686932e-06
V2-035,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1039999751337746e-06
V2-036,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.2629999989476346e-06
V2-037,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.023000007511655e-06
V2-038,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1330000095076684e-06
V2-039,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.2640000167939434e-06
V2-040,V2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.233000003570851e-06
V3-001,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,5.520299998806877e-05
V3-002,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.793999982486639e-06
V3-003,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.322999989701202e-06
V3-004,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.203000008194067e-06
V3-005,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.23399999299545e-06
V3-006,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.073000018754101e-06
V3-007,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.2730000068804657e-06
V3-008,V3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.3030000022572494e-06
V3-009,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.3939999778122e-06
V3-010,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1230000015748374e-06
V3-011,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1029999857091752e-06
V3-012,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.012999999578824e-06
V3-013,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,1.98300000420204e-06
V3-014,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.023000007511655e-06
V3-015,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,1.9829999757803307e-06
V3-016,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1129999936420063e-06
V3-017,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.073999979756991e-06
V3-018,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.0629999823995604e-06
V3-019,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.012999999578824e-06
V3-020,V3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.0729999903323915e-06
V4-001,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,3.12970000209134e-05
V4-002,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.5340000036067067e-06
V4-003,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.0530000028884388e-06
V4-004,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.0030000200677023e-06
V4-005,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,1.9929999837131618e-06
V4-006,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.012999999578824e-06
V4-007,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.012999999578824e-06
V4-008,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,1.9630000167580874e-06
V4-009,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.073000018754101e-06
V4-010,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1129999936420063e-06
V4-011,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.0729999903323915e-06
V4-012,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.023000007511655e-06
V4-013,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.012999999578824e-06
V4-014,V4,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,2.985000008948191e-06
V4-015,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.7640000155315647e-06
V4-016,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.3430000055668643e-06
V4-017,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1439999784433894e-06
V4-018,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.2829999863915873e-06
V4-019,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1639999943090515e-06
V4-020,V4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1030000141308847e-06
V5-001,V5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.4897999992390396e-05
V5-002,V5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.3330000260557426e-06
V5-003,V5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.2929999943244184e-06
V5-004,V5,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,2.7139999758674094e-06
V5-005,V5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1129999936420063e-06
V5-006,V5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.0829999982652225e-06
V5-007,V5,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,2.623999989737058e-06
V5-008,V5,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,2.423000012186094e-06
V5-009,V5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.31399999961468e-06
V5-010,V5,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.8529999863403646e-06
V6-001,V6,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,2.5340000036067067e-06
V6-002,V6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.2434000015891797e-05
V6-003,V6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.2540000088611123e-06
V6-004,V6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.3339999870586325e-06
V6-005,V6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.403999985745031e-06
V6-006,V6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.0429999949556077e-06
V6-007,V6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.1939999896858353e-06
V6-008,V6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.4340000095435244e-06
V6-009,V6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/prebiotic_lineages.csv,2.243000011503682e-06
V6-010,V6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.932000003534995e-06
B1-001,B1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/cell_architecture.csv,2.3886000008133124e-05
B1-002,B1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/cell_architecture.csv,2.4739999844314298e-06
B1-003,B1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.843000006829243e-06
B1-004,B1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/cell_architecture.csv,2.31399999961468e-06
B1-005,B1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/cell_architecture.csv,2.213000016126898e-06
B1-006,B1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/cell_architecture.csv,2.2440000009282812e-06
B1-007,B1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/cell_architecture.csv,2.322999989701202e-06
B1-008,B1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/cell_architecture.csv,2.163000004884452e-06
B1-009,B1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/cell_architecture.csv,2.2629999989476346e-06
B1-010,B1,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/cell_architecture.csv,2.06300001082127e-06
B2-001,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.5698999991163873e-05
B2-002,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.373000000943648e-06
B2-003,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.1230000015748374e-06
B2-004,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.334000015480342e-06
B2-005,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.193000000261236e-06
B2-006,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.263999988372234e-06
B2-007,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.193000000261236e-06
B2-008,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.4240000016106933e-06
B2-009,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.31399999961468e-06
B2-010,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.3829999804547697e-06
B2-011,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.0530000028884388e-06
B2-012,B2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/endosymbiosis_events.csv,2.0030000200677023e-06
B3-001,B3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/biology_cases.csv,2.178200000457764e-05
B3-002,B3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/biology_cases.csv,2.2229999956380198e-06
B3-003,B3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/biology_cases.csv,2.1230000015748374e-06
B3-004,B3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/biology_cases.csv,2.243000011503682e-06
B3-005,B3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/biology_cases.csv,2.273999996305065e-06
B3-006,B3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/biology_cases.csv,2.0829999982652225e-06
B3-007,B3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/biology_cases.csv,2.1740000022418826e-06
B3-008,B3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/biology_cases.csv,2.1730000128172833e-06
B3-009,B3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.8229999909635808e-06
B3-010,B3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/biology_cases.csv,2.273999996305065e-06
R1-001,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.98300000420204e-06
R1-002,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.7129999889675673e-06
R1-003,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5119999829948938e-06
R1-004,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.4319999763756641e-06
R1-005,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.2419999961821304e-06
R1-006,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3320000107341912e-06
R1-007,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.2419999961821304e-06
R1-008,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5020000034837722e-06
R1-009,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5730000200164795e-06
R1-010,R1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.531999998860556e-06
