%age(kyr)	%d18O(permille)	%d18O(sigma)
414.0429411	2.970204	0.10754
414.1720522	2.975174	0.108011
414.2970855	2.980059	0.10825
414.4159618	2.984658	0.108608
414.5348381	2.988825	0.108952
414.6296358	2.992993	0.109356
414.709757	2.997558	0.109715
414.7898782	3.00221	0.109956
414.8699995	3.007516	0.110501
414.9501207	3.013609	0.111257
415.0302419	3.019789	0.112138
415.1103632	3.02617	0.112998
415.1904844	3.032471	0.113778
415.2754476	3.038816	0.11477
415.368297	3.04513	0.115862
415.4611464	3.051222	0.117112
415.5539958	3.056889	0.118227
415.6415962	3.062405	0.119134
415.7280817	3.067354	0.119856
415.8145672	3.07176	0.120561
415.901082	3.075741	0.121219
415.9914205	3.079447	0.121716
416.081759	3.083054	0.122083
416.1720976	3.086102	0.122344
416.2562322	3.08864	0.122672
416.3294873	3.091124	0.123108
416.4027425	3.093786	0.123492
416.4759977	3.096546	0.123739
416.5492529	3.099384	0.124246
416.6452982	3.102344	0.12492
416.7448459	3.105363	0.125677
416.8443936	3.108325	0.126426
416.9454	3.111495	0.127062
417.0475278	3.114978	0.127626
417.1496557	3.118839	0.128152
417.2524633	3.122891	0.128704
417.3565482	3.126961	0.129138
417.4458388	3.131017	0.129417
417.5306744	3.135077	0.129851
417.61551	3.139218	0.130392
417.7003455	3.143352	0.130882
417.7760689	3.147351	0.131256
417.8507186	3.151297	0.131643
417.9253682	3.155427	0.132241
418.0000179	3.159629	0.132914
418.0922269	3.164014	0.133687
418.2025656	3.168687	0.134409
418.3129043	3.173481	0.135057
418.426157	3.178527	0.135789
418.5421712	3.183793	0.136621
418.6630061	3.189145	0.137509
418.7897505	3.195015	0.138301
418.9181372	3.200963	0.138972
419.0465238	3.206889	0.139566
419.1639716	3.212432	0.14014
419.2809778	3.218089	0.140797
419.397984	3.223551	0.141365
419.5125052	3.22899	0.141839
419.6269688	3.234499	0.142349
419.7414323	3.240466	0.142842
419.8655641	3.246112	0.143301
419.9904557	3.251448	0.143688
420.111747	3.25666	0.143946
420.2092902	3.2615	0.144282
420.3068334	3.266072	0.144709
420.4043766	3.270537	0.145313
420.5170582	3.274655	0.14595
420.6420077	3.27856	0.146565
420.7669573	3.282172	0.147256
420.8848677	3.285296	0.147921
421.000533	3.287976	0.148611
421.1161982	3.290079	0.149243
421.2351498	3.291774	0.14982
421.3564506	3.293399	0.150527
421.4777514	3.294642	0.151263
421.5777073	3.295638	0.152112
421.6765608	3.297004	0.152967
421.7754142	3.298467	0.153789
421.8741853	3.299648	0.15466
421.9728831	3.300938	0.155616
422.0715809	3.3023	0.156608
422.167292	3.303815	0.157568
422.2365193	3.30552	0.15845
422.3057466	3.307456	0.159337
422.3749739	3.309386	0.160215
422.4442012	3.311529	0.1612
422.5137415	3.313795	0.162177
422.5844258	3.316057	0.163083
422.6551102	3.318493	0.163991
422.7257946	3.321264	0.164987
422.7964789	3.324228	0.166074
422.882096	3.327347	0.167168
422.9875924	3.330666	0.168217
423.0930889	3.334236	0.16931
423.1939783	3.338067	0.170404
423.278756	3.342151	0.171492
423.3635337	3.346254	0.172579
423.4483113	3.350543	0.173596
423.5338737	3.35505	0.174678
423.6222249	3.359613	0.175768
423.710754	3.364647	0.176885
423.799283	3.369799	0.177955
423.8830248	3.374966	0.178974
423.9594309	3.380104	0.179999
424.035837	3.385341	0.181084
424.1122431	3.39053	0.182192
424.1886492	3.395758	0.183281
424.2521644	3.400923	0.184354
424.3149844	3.406108	0.185447
424.3778044	3.411494	0.186535
424.4406244	3.416719	0.187642
424.5034444	3.422276	0.188692
424.5690555	3.428168	0.189672
424.6370326	3.434556	0.190738
424.7050097	3.441164	0.191843
424.7729868	3.448254	0.192994
424.8409639	3.455883	0.194113
424.91981	3.46374	0.19518
425.0077723	3.471913	0.196249
425.0957346	3.480637	0.197281
425.1836968	3.489828	0.198315
425.2829525	3.49885	0.199338
425.3874765	3.508006	0.200282
425.4920004	3.517478	0.201235
425.5945875	3.527372	0.202129
425.6946269	3.537783	0.202976
425.7946662	3.548659	0.203848
425.8942531	3.559742	0.204726
425.9817739	3.571315	0.205628
426.0737522	3.583052	0.206603
426.1771589	3.595198	0.207603
426.2812639	3.607569	0.208536
426.3891836	3.620149	0.209388
426.4971034	3.633039	0.210214
426.6093062	3.646563	0.211011
426.7142301	3.660804	0.211746
426.8071372	3.675519	0.212441
426.9000442	3.690704	0.213161
426.9929512	3.706278	0.213982
427.0858582	3.722257	0.214874
427.1994604	3.73873	0.215818
427.3163154	3.755803	0.216817
427.4331704	3.773221	0.217824
427.5500254	3.791556	0.218794
427.6668803	3.810612	0.21972
427.7837353	3.830345	0.220575
427.9005903	3.850397	0.221473
428.007393	3.870839	0.222447
428.1073549	3.892141	0.223461
428.2073167	3.914008	0.22459
428.3072786	3.936794	0.225639
428.4043938	3.960036	0.226553
428.4961346	3.983256	0.227259
428.5878754	4.00685	0.227871
428.6796161	4.031114	0.228332
428.7713569	4.056094	0.228656
428.8737253	4.081337	0.228737
428.9802937	4.106726	0.228557
429.0868621	4.132214	0.22819
429.1843728	4.157621	0.227563
429.2785945	4.182805	0.226874
429.3728163	4.207679	0.225968
429.467038	4.232355	0.22502
429.5612598	4.256368	0.223979
429.6549083	4.279301	0.222939
429.7483616	4.300991	0.221988
429.8418149	4.321796	0.220959
429.9352682	4.342066	0.21998
430.0315549	4.361075	0.219047
430.1289014	4.379303	0.218183
430.2262478	4.396364	0.217332
430.3235943	4.412854	0.216557
430.3935797	4.429101	0.21578
430.4594892	4.444816	0.21506
430.5253987	4.459901	0.214374
430.5913082	4.474177	0.213671
430.6572176	4.488047	0.212942
430.7231271	4.501544	0.212093
430.7890366	4.514831	0.211211
430.8549461	4.527937	0.210248
430.9208556	4.540865	0.209251
430.986765	4.553284	0.208154
431.0526745	4.565263	0.207028
431.1143372	4.576666	0.205984
431.1713179	4.587425	0.204982
431.2282985	4.597406	0.204157
431.2852792	4.60708	0.203367
431.3422598	4.61626	0.202587
431.3992405	4.624396	0.201875
431.4562211	4.631687	0.201257
431.5375237	4.638258	0.200652
431.6214774	4.644387	0.200055
431.7054312	4.650286	0.199419
431.7893849	4.655799	0.198773
431.8647636	4.66079	0.198201
431.9353093	4.665271	0.197735
432.0058549	4.669255	0.19728
432.0764006	4.672969	0.196799
432.1469463	4.67619	0.196355
432.2190653	4.678895	0.195954
432.2922931	4.680878	0.195557
432.3655208	4.682776	0.195165
432.4387485	4.684437	0.194726
432.5119762	4.685705	0.194289
432.5836866	4.686739	0.19385
432.6548033	4.687441	0.193501
432.72592	4.688021	0.193167
432.7970367	4.688476	0.192807
432.8681533	4.688575	0.192438
432.9346051	4.688207	0.192096
432.9991179	4.687294	0.19176
433.0636306	4.685966	0.191346
433.1281434	4.684514	0.190889
433.1926562	4.682724	0.19042
433.2616474	4.680768	0.189933
433.3509109	4.678673	0.189416
433.4401743	4.676373	0.18888
433.5294378	4.673927	0.188309
433.6183976	4.671277	0.187787
433.7060421	4.668512	0.187312
433.7906172	4.665624	0.186871
433.8751229	4.662566	0.186445
433.9588868	4.65939	0.185982
434.0372331	4.656187	0.185597
434.1155794	4.652854	0.185231
434.1939256	4.649443	0.184926
434.2722719	4.645977	0.184593
434.3468998	4.642686	0.184218
434.420177	4.639486	0.183837
434.4934542	4.636417	0.183511
434.5667313	4.633401	0.18327
434.6397701	4.630248	0.183049
434.7075231	4.62704	0.18283
434.775276	4.623653	0.182654
434.843029	4.6204	0.182598
434.910782	4.617518	0.182635
434.978535	4.614805	0.182667
435.046288	4.611989	0.182695
435.1140409	4.609308	0.182819
435.1817939	4.606808	0.182969
435.2495469	4.60473	0.183046
435.3172999	4.603325	0.18305
435.398797	4.601989	0.183023
435.4818625	4.600643	0.182992
435.564928	4.599141	0.182883
435.6479936	4.597099	0.1828
435.7213456	4.594486	0.182671
435.7916289	4.591508	0.182538
435.8619121	4.587973	0.182491
435.9446263	4.584052	0.18248
436.0278139	4.579348	0.182441
436.1424613	4.574179	0.182363
436.2618202	4.569006	0.182194
436.3811791	4.563686	0.182026
436.500538	4.558056	0.181849
436.6198969	4.552188	0.18164
436.7392558	4.5465	0.181428
436.8572533	4.540974	0.181122
436.9510747	4.535961	0.180812
437.0428705	4.531178	0.180557
437.1342095	4.527086	0.180383
437.2255485	4.523172	0.180196
437.3168875	4.519476	0.179994
437.4082265	4.516261	0.179751
437.4995655	4.513327	0.179506
437.5927427	4.510916	0.179351
437.6941682	4.509162	0.179192
437.804727	4.507559	0.179022
437.9152857	4.506392	0.178878
438.0258445	4.505582	0.178898
438.1364032	4.504823	0.179043
438.2469619	4.504208	0.179207
438.3575207	4.503679	0.179354
438.4680794	4.503243	0.179526
438.5629054	4.503268	0.179729
438.6553369	4.504024	0.179994
438.7477684	4.505018	0.180325
438.8401999	4.506293	0.180629
438.9414437	4.507829	0.181072
439.0574153	4.509365	0.181643
439.1733869	4.510482	0.182236
439.2893584	4.510932	0.182771
439.3798873	4.511157	0.183276
439.463771	4.51077	0.183686
439.5476547	4.509795	0.184004
439.6315384	4.508279	0.184047
439.7154221	4.506164	0.18394
439.7987678	4.50388	0.183711
439.8820122	4.501127	0.183386
439.9652566	4.498027	0.182883
440.048501	4.494655	0.182472
440.1317454	4.491547	0.182038
440.2292316	4.488252	0.181573
440.342333	4.484927	0.181125
440.4597622	4.481562	0.180707
440.5771914	4.478221	0.180353
440.6946205	4.474969	0.179976
440.8120497	4.471967	0.179568
440.9294789	4.469024	0.179208
441.0469081	4.466233	0.178941
441.1629387	4.463543	0.178721
441.2777864	4.460921	0.178432
441.3926341	4.45815	0.178086
441.5074818	4.455427	0.177753
441.6194233	4.452796	0.177422
441.7243618	4.450294	0.177085
441.8293003	4.447796	0.17679
441.9342388	4.445061	0.176489
442.0391773	4.442123	0.176277
442.1262832	4.439047	0.176135
442.2035142	4.435657	0.176065
442.2807452	4.432054	0.176013
442.3579762	4.428325	0.175876
442.4352072	4.424204	0.1758
442.5124382	4.419804	0.175753
442.6031388	4.415173	0.175764
442.7217124	4.410433	0.175663
442.840286	4.405744	0.175506
442.9588596	4.40098	0.175414
443.076443	4.39597	0.175399
443.1903198	4.39105	0.175474
443.3041965	4.386163	0.175554
443.4180732	4.381484	0.175574
443.5456355	4.377005	0.175623
443.6635005	4.372767	0.175676
443.7805011	4.36848	0.175779
443.8975017	4.364342	0.175835
444.0145023	4.360381	0.17581
444.128699	4.356788	0.175792
444.2325433	4.353449	0.17575
444.3363875	4.350118	0.175724
444.4402318	4.346807	0.175687
444.5440761	4.343627	0.175636
444.6479203	4.340763	0.175649
444.7362	4.338415	0.175641
444.822809	4.336658	0.175615
444.909418	4.335076	0.175578
444.996027	4.333503	0.175528
445.082636	4.332133	0.175582
445.1692451	4.330838	0.175711
445.2647499	4.329876	0.175835
445.3679459	4.32885	0.175876
445.471142	4.327415	0.175806
445.5743381	4.325711	0.175739
445.6775341	4.323665	0.175655
445.7832558	4.321079	0.175569
445.8995446	4.318434	0.175426
446.0158334	4.315833	0.175237
446.1321222	4.312979	0.175096
446.2484111	4.309966	0.175048
446.3825864	4.307186	0.175048
446.5385266	4.304772	0.175025
446.6944667	4.302656	0.174975
446.8504069	4.300834	0.174931
446.9744917	4.299411	0.174939
447.0851835	4.298191	0.175069
447.1911252	4.296982	0.1752
447.297067	4.295784	0.175306
447.3957668	4.294674	0.175424
447.4817337	4.293713	0.175515
447.5677006	4.293102	0.175626
447.6536675	4.292544	0.175779
447.7396344	4.292162	0.175911
447.8256013	4.29225	0.176095
447.9125554	4.292802	0.176211
447.9998346	4.293463	0.176348
448.0871139	4.294103	0.176459
448.1743931	4.294701	0.176538
448.2616723	4.295448	0.176627
448.3464773	4.295908	0.176702
448.4228299	4.296024	0.176842
448.4991824	4.295793	0.176937
448.5755349	4.295211	0.17699
448.6518874	4.293825	0.177058
448.7282399	4.291858	0.17715
448.8045924	4.289472	0.177312
448.8937657	4.28726	0.177421
448.9842108	4.28524	0.177439
449.0746559	4.283555	0.177508
449.1651011	4.282166	0.177615
449.2555462	4.281031	0.177656
449.3429202	4.280314	0.177678
449.4280454	4.279779	0.177676
449.5131706	4.279521	0.177739
449.5982958	4.279648	0.177812
449.683421	4.280445	0.177861
449.7685462	4.281389	0.177849
449.8381348	4.282546	0.177797
449.9062164	4.283882	0.177743
449.9742981	4.285474	0.177628
450.0423797	4.287141	0.177485
450.1104614	4.288639	0.177328
450.1822497	4.28999	0.177146
450.258735	4.291131	0.177041
450.3352204	4.291887	0.176896
450.4117058	4.29216	0.176818
450.4881912	4.292359	0.176727
450.5646766	4.292455	0.176612
450.641162	4.292235	0.176507
450.7176474	4.291683	0.176441
450.7941328	4.290956	0.176399
450.8706182	4.290125	0.176275
450.9471035	4.28934	0.176052
451.0235889	4.288351	0.175799
451.1000743	4.287389	0.17557
451.1765597	4.286419	0.175279
451.2530451	4.285432	0.174951
451.3295305	4.284564	0.174562
451.4127484	4.283974	0.174087
451.4994439	4.283445	0.173596
451.5861394	4.282987	0.173156
451.6728349	4.282299	0.172675
451.7595304	4.281396	0.172132
451.8462259	4.280642	0.171623
451.9448688	4.279853	0.171157
452.0607308	4.279078	0.170692
452.1765928	4.278437	0.17018
452.2924549	4.277567	0.169671
452.4083169	4.276299	0.169233
452.524179	4.27498	0.168853
452.640041	4.27362	0.168553
452.755903	4.272368	0.168209
452.8717651	4.271234	0.167827
452.9876271	4.270168	0.167448
453.1034892	4.268918	0.167094
453.2193512	4.267622	0.166773
453.3352132	4.266191	0.166395
453.4510753	4.264761	0.165982
453.5545757	4.263327	0.165587
453.6379218	4.261755	0.165234
453.7212679	4.260111	0.164931
453.804614	4.258179	0.16458
453.8879601	4.256008	0.164184
453.9750888	4.253561	0.163781
454.0749653	4.251186	0.163356
454.1882466	4.248081	0.162922
454.3033691	4.24496	0.162416
454.4184916	4.242123	0.1618
454.5336141	4.239788	0.161197
454.6487366	4.237966	0.160593
454.7689985	4.236816	0.160106
454.9056031	4.236059	0.159637
455.0422076	4.235748	0.159116
455.1788122	4.235638	0.158648
455.3154167	4.235631	0.158156
455.4607681	4.236179	0.157787
455.6153633	4.236753	0.157415
455.7699586	4.236947	0.156963
455.9245538	4.236913	0.156576
456.0752335	4.236976	0.156322
456.2161499	4.236566	0.156151
456.3570664	4.236026	0.155976
456.4979828	4.235347	0.155692
456.6388992	4.234471	0.155457
456.7881466	4.233235	0.155229
456.9413393	4.231877	0.155104
457.094532	4.230465	0.154965
457.2477246	4.228973	0.154769
457.3923894	4.227372	0.154621
457.5552901	4.225553	0.15448
457.741719	4.223525	0.154452
457.9281479	4.221195	0.154454
458.1145768	4.21878	0.154444
458.2883419	4.216201	0.154554
458.4532459	4.213107	0.154722
458.6181499	4.20972	0.155008
458.7830539	4.206351	0.155282
458.9479579	4.203118	0.155515
459.1136041	4.200293	0.155853
459.2857063	4.19808	0.156235
459.4578086	4.196265	0.156767
459.6299109	4.194724	0.157315
459.8020132	4.193418	0.157808
459.9741155	4.191902	0.158402
460.1364754	4.189997	0.159088
460.2970795	4.18782	0.159916
460.4576837	4.185397	0.160754
460.6182879	4.182477	0.161536
460.7788921	4.178939	0.162428
460.9344293	4.17476	0.163445
461.0714904	4.169967	0.164616
461.2085515	4.164712	0.165826
461.3456127	4.15915	0.167026
461.4826738	4.15317	0.168297
461.6197349	4.14713	0.169581
461.756796	4.140968	0.170941
461.8961265	4.134736	0.172278
462.0368733	4.128536	0.17356
462.17762	4.122294	0.174854
462.3183668	4.116159	0.17618
462.4188984	4.110257	0.177579
462.5164251	4.104346	0.178964
462.6162907	4.098422	0.180311
462.7261905	4.092551	0.181728
462.8360903	4.086597	0.183192
462.94599	4.080709	0.184752
463.0558898	4.075048	0.186291
463.1657896	4.069368	0.187792
463.2792134	4.063554	0.189326
463.396366	4.057595	0.190868
463.5135186	4.051577	0.192403
463.6306712	4.04569	0.193918
463.7478238	4.040067	0.195388
463.8631094	4.035007	0.196884
463.966516	4.03061	0.19832
464.0699226	4.026641	0.199814
464.1733292	4.022837	0.201297
464.2767359	4.019096	0.202734
464.3801425	4.015398	0.204158
464.4848408	4.011637	0.205507
464.6055713	4.007669	0.206869
464.7263017	4.003562	0.208199
464.8470322	3.999502	0.209452
464.9677626	3.995542	0.210742
465.0884931	3.991429	0.212067
465.1784286	3.987218	0.213364
465.2642856	3.983011	0.214589
465.3501426	3.978685	0.215723
465.4359996	3.974459	0.216837
465.5218566	3.970477	0.217872
465.6077136	3.966647	0.218935
465.6935706	3.962923	0.219958
465.7699425	3.959297	0.220905
465.8556739	3.955889	0.221824
465.9414052	3.952653	0.222692
466.0271366	3.949444	0.223508
466.1007676	3.946342	0.224289
466.1482683	3.943509	0.225003
466.195769	3.940918	0.22569
466.2432696	3.938803	0.226341
466.2907703	3.936997	0.227025
466.338271	3.935238	0.227648
466.3857717	3.933607	0.228188
466.4332724	3.932121	0.228696
466.49281	3.930944	0.229141
466.5598371	3.930048	0.229544
466.6268643	3.929285	0.229908
466.6938914	3.928538	0.230206
466.7609186	3.927886	0.230483
466.8279457	3.927407	0.230692
466.8949729	3.927223	0.230881
466.962	3.927296	0.231025
467.0290272	3.927524	0.231095
467.0886049	3.92806	0.231175
467.1443276	3.928823	0.231262
467.1939024	3.930126	0.231307
467.2408762	3.931648	0.231269
467.28785	3.933321	0.231143
467.3348238	3.935262	0.230967
467.3817976	3.937309	0.230757
467.4287714	3.939477	0.23049
467.4778732	3.941858	0.230177
467.5341191	3.944385	0.229773
467.590365	3.947119	0.229342
467.6466109	3.949848	0.228861
467.7028569	3.952507	0.228386
467.7591028	3.955196	0.227852
467.8305532	3.957868	0.227246
467.9052646	3.960579	0.226588
467.9799761	3.963349	0.225905
468.0546876	3.966149	0.225223
468.1076339	3.96895	0.224503
468.1534582	3.971758	0.223698
468.1992825	3.97442	0.222798
468.2451068	3.976928	0.221822
468.2909311	3.979328	0.220814
468.337811	3.981561	0.219732
468.3878945	3.983686	0.218575
468.4581906	3.985556	0.217378
468.5284867	3.987156	0.216129
468.5987827	3.988789	0.214852
468.6690788	3.990207	0.213518
468.7371442	3.991375	0.212118
468.8039827	3.992114	0.210739
468.8708211	3.992549	0.209326
468.9376596	3.992697	0.207894
469.0044981	3.992722	0.20643
469.0566889	3.992658	0.204914
469.1079627	3.992479	0.203429
469.1592364	3.992167	0.201984
469.2105102	3.991907	0.200492
469.2617839	3.991757	0.198985
469.3130577	3.991578	0.197448
469.3876283	3.991413	0.195968
469.4676983	3.991112	0.194533
469.5477682	3.990592	0.193181
469.6278382	3.99	0.191808
469.7094095	3.989423	0.190377
469.791181	3.988905	0.188958
469.8588753	3.988333	0.187548
469.9245292	3.987663	0.186204
469.9685217	3.987133	0.184858
470.0125142	3.986613	0.183464
470.0565067	3.986181	0.1821
470.1004992	3.985696	0.180785
470.1444918	3.984937	0.179556
470.1935887	3.983926	0.178307
470.2601961	3.982873	0.177014
470.3268034	3.981638	0.175766
470.3934108	3.980371	0.17458
470.4600182	3.978914	0.173502
470.5266256	3.977162	0.172404
470.593233	3.975403	0.171238
470.6598403	3.973757	0.170066
470.7279809	3.972378	0.168878
470.7973814	3.970849	0.167768
470.8667818	3.969434	0.16667
470.9361823	3.967902	0.165585
471.0092701	3.966206	0.164611
471.0835014	3.964321	0.163708
471.1583903	3.96268	0.162867
471.2332792	3.96107	0.162018
471.3081681	3.959444	0.161131
471.383057	3.957576	0.160274
471.457946	3.955489	0.159459
471.530317	3.953076	0.158706
471.6024796	3.95044	0.15794
471.6746423	3.947564	0.157103
471.7468049	3.944314	0.156345
471.8189676	3.940916	0.155707
471.8911302	3.937394	0.155186
471.9632929	3.933604	0.154646
472.0282928	3.92962	0.153998
472.0905057	3.925357	0.153383
472.1527186	3.920634	0.152846
472.2149315	3.915712	0.152438
472.2819592	3.910713	0.152071
472.3509515	3.905785	0.151678
472.4174106	3.900773	0.151286
472.4838698	3.895353	0.150923
472.5496624	3.889713	0.150682
472.6153693	3.883844	0.15038
472.6810763	3.877822	0.150024
472.749595	3.871254	0.149776
472.830225	3.864319	0.149648
472.9108551	3.856733	0.14959
472.9936222	3.848815	0.149489
473.0864583	3.840322	0.149335
473.1792944	3.831249	0.149212
