phase,temperature,pressure,gibbs_energy,composition,state,modele_thermodynamique,modele_pression,reference,temperature_max_source
beta-UO2.3333,298.15,1.0,-1079572.0,UO2.3333,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,346.0
beta-UO2.3333,298.15,1000.0,-1077186.596,UO2.3333,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,346.0
beta-UO2.3333,298.15,5000.0,-1067635.431,UO2.3333,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,346.0
beta-UO2.3333,298.15,10000.0,-1055696.474,UO2.3333,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,346.0
beta-UO2.3333,298.15,20000.0,-1031818.561,UO2.3333,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,346.0
beta-UO2.3333,298.15,30000.0,-1007940.647,UO2.3333,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,346.0
beta-UO2.3333,298.15,50000.0,-960184.82,UO2.3333,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,346.0
UO2.6667,298.15,1.0,-1123157.0,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,298.15,1000.0,-1119816.216,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,298.15,5000.0,-1106439.704,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,298.15,10000.0,-1089719.065,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,298.15,20000.0,-1056277.785,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,298.15,30000.0,-1022836.506,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,298.15,50000.0,-955953.947,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,400.0,1.0,-1134048.331,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,400.0,1000.0,-1130707.547,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,400.0,5000.0,-1117331.035,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,400.0,10000.0,-1100610.396,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,400.0,20000.0,-1067169.116,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,400.0,30000.0,-1033727.837,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,400.0,50000.0,-966845.278,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,500.0,1.0,-1146969.133,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,500.0,1000.0,-1143628.349,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,500.0,5000.0,-1130251.838,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,500.0,10000.0,-1113531.198,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,500.0,20000.0,-1080089.919,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,500.0,30000.0,-1046648.639,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,500.0,50000.0,-979766.081,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,600.0,1.0,-1161736.163,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,600.0,1000.0,-1158395.38,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,600.0,5000.0,-1145018.868,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,600.0,10000.0,-1128298.228,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,600.0,20000.0,-1094856.949,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,600.0,30000.0,-1061415.669,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,600.0,50000.0,-994533.111,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,700.0,1.0,-1178085.103,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,700.0,1000.0,-1174744.319,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,700.0,5000.0,-1161367.807,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,700.0,10000.0,-1144647.167,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,700.0,20000.0,-1111205.888,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,700.0,30000.0,-1077764.609,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,700.0,50000.0,-1010882.05,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,800.0,1.0,-1195817.272,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,800.0,1000.0,-1192476.488,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,800.0,5000.0,-1179099.976,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,800.0,10000.0,-1162379.336,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,800.0,20000.0,-1128938.057,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,800.0,30000.0,-1095496.778,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,800.0,50000.0,-1028614.219,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,900.0,1.0,-1214779.187,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,900.0,1000.0,-1211438.403,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,900.0,5000.0,-1198061.891,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,900.0,10000.0,-1181341.251,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,900.0,20000.0,-1147899.972,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,900.0,30000.0,-1114458.693,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,900.0,50000.0,-1047576.134,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1000.0,1.0,-1234849.201,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1000.0,1000.0,-1231508.418,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1000.0,5000.0,-1218131.906,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1000.0,10000.0,-1201411.266,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1000.0,20000.0,-1167969.987,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1000.0,30000.0,-1134528.708,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1000.0,50000.0,-1067646.149,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1200.0,1.0,-1277936.438,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1200.0,1000.0,-1274595.654,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1200.0,5000.0,-1261219.142,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1200.0,10000.0,-1244498.502,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1200.0,20000.0,-1211057.223,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1200.0,30000.0,-1177615.944,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1200.0,50000.0,-1110733.385,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1400.0,1.0,-1324473.349,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1400.0,1000.0,-1321132.565,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1400.0,5000.0,-1307756.053,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1400.0,10000.0,-1291035.414,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1400.0,20000.0,-1257594.134,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1400.0,30000.0,-1224152.855,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1400.0,50000.0,-1157270.296,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1600.0,1.0,-1374024.08,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1600.0,1000.0,-1370683.296,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1600.0,5000.0,-1357306.785,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1600.0,10000.0,-1340586.145,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1600.0,20000.0,-1307144.866,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1600.0,30000.0,-1273703.586,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1600.0,50000.0,-1206821.028,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1800.0,1.0,-1426260.277,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1800.0,1000.0,-1422919.494,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1800.0,5000.0,-1409542.982,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1800.0,10000.0,-1392822.342,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1800.0,20000.0,-1359381.063,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1800.0,30000.0,-1325939.784,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,1800.0,50000.0,-1259057.225,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,2000.0,1.0,-1480925.816,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,2000.0,1000.0,-1477585.032,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,2000.0,5000.0,-1464208.521,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,2000.0,10000.0,-1447487.881,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,2000.0,20000.0,-1414046.601,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,2000.0,30000.0,-1380605.322,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
UO2.6667,2000.0,50000.0,-1313722.763,UO2.6667,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,2000.0
gamma-UO3,298.15,1.0,-1145739.0,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,298.15,1000.0,-1142186.42,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,298.15,5000.0,-1127961.876,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,298.15,10000.0,-1110181.196,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,298.15,20000.0,-1074619.835,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,298.15,30000.0,-1039058.475,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,298.15,50000.0,-967935.754,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,400.0,1.0,-1156849.339,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,400.0,1000.0,-1153296.759,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,400.0,5000.0,-1139072.215,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,400.0,10000.0,-1121291.535,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,400.0,20000.0,-1085730.174,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,400.0,30000.0,-1050168.814,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,400.0,50000.0,-979046.093,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,500.0,1.0,-1170005.118,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,500.0,1000.0,-1166452.538,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,500.0,5000.0,-1152227.994,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,500.0,10000.0,-1134447.314,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,500.0,20000.0,-1098885.954,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,500.0,30000.0,-1063324.593,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,500.0,50000.0,-992201.872,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,600.0,1.0,-1185016.897,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,600.0,1000.0,-1181464.317,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,600.0,5000.0,-1167239.773,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,600.0,10000.0,-1149459.092,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,600.0,20000.0,-1113897.732,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,600.0,30000.0,-1078336.372,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,600.0,50000.0,-1007213.651,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,700.0,1.0,-1201622.105,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,700.0,1000.0,-1198069.525,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,700.0,5000.0,-1183844.981,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,700.0,10000.0,-1166064.3,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,700.0,20000.0,-1130502.94,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,700.0,30000.0,-1094941.58,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,700.0,50000.0,-1023818.859,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,800.0,1.0,-1219626.501,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,800.0,1000.0,-1216073.921,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,800.0,5000.0,-1201849.377,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,800.0,10000.0,-1184068.696,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,800.0,20000.0,-1148507.336,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,800.0,30000.0,-1112945.975,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
gamma-UO3,800.0,50000.0,-1041823.254,UO3,cr,CGL Maier-Kelley,volume constant (cgl.R),NEA20,850.0
stibnite,298.15,1.0,-149800.0,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,298.15,1000.0,-142466.06,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,298.15,5000.0,-113100.937,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,298.15,10000.0,-76394.533,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,298.15,20000.0,-2981.724,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,298.15,30000.0,70431.084,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,298.15,50000.0,217256.701,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,400.0,1.0,-170234.59,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,400.0,1000.0,-162900.65,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,400.0,5000.0,-133535.527,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,400.0,10000.0,-96829.122,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,400.0,20000.0,-23416.314,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,400.0,30000.0,49996.495,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,400.0,50000.0,196822.112,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,500.0,1.0,-193444.45,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,500.0,1000.0,-186110.51,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,500.0,5000.0,-156745.387,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,500.0,10000.0,-120038.983,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,500.0,20000.0,-46626.174,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,500.0,30000.0,26786.634,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,500.0,50000.0,173612.251,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,600.0,1.0,-219197.785,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,600.0,1000.0,-211863.845,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,600.0,5000.0,-182498.722,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,600.0,10000.0,-145792.318,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,600.0,20000.0,-72379.509,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,600.0,30000.0,1033.299,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,600.0,50000.0,147858.916,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,700.0,1.0,-247108.493,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,700.0,1000.0,-239774.553,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,700.0,5000.0,-210409.43,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,700.0,10000.0,-173703.025,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,700.0,20000.0,-100290.217,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,700.0,30000.0,-26877.408,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,700.0,50000.0,119948.209,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,800.0,1.0,-276894.871,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,800.0,1000.0,-269560.931,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,800.0,5000.0,-240195.808,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,800.0,10000.0,-203489.404,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,800.0,20000.0,-130076.595,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,800.0,30000.0,-56663.787,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
stibnite,800.0,50000.0,90161.83,Sb2S3,cr,CGL Maier-Kelley,volume constant (cgl.R),RH95,829.0
skutterudite,298.15,1.0,-79900.0,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,298.15,1000.0,-75745.0,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,298.15,5000.0,-59108.364,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,298.15,10000.0,-38312.568,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,298.15,20000.0,3279.023,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,298.15,30000.0,44870.614,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,298.15,50000.0,128053.797,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,400.0,1.0,-92190.452,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,400.0,1000.0,-88035.452,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,400.0,5000.0,-71398.815,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,400.0,10000.0,-50603.02,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,400.0,20000.0,-9011.429,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,400.0,30000.0,32580.163,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,400.0,50000.0,115763.345,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,500.0,1.0,-106705.365,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,500.0,1000.0,-102550.365,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,500.0,5000.0,-85913.729,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,500.0,10000.0,-65117.933,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,500.0,20000.0,-23526.342,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,500.0,30000.0,18065.249,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,500.0,50000.0,101248.431,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,600.0,1.0,-123223.65,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,600.0,1000.0,-119068.65,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,600.0,5000.0,-102432.014,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,600.0,10000.0,-81636.218,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,600.0,20000.0,-40044.627,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,600.0,30000.0,1546.964,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,600.0,50000.0,84730.147,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,700.0,1.0,-141451.851,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,700.0,1000.0,-137296.851,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,700.0,5000.0,-120660.214,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,700.0,10000.0,-99864.419,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,700.0,20000.0,-58272.828,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
skutterudite,700.0,30000.0,-16681.237,CoAs2.92,cr,CGL Maier-Kelley,volume constant (cgl.R),MKL+22,1000.0
