PGD ID,PGD Type,PGD Subtype,Type,Grain Label,Reference,Data Published,Source,Technique,Size a (µm),Size b (µm),12C/13C,err+[12C/13C],err-[12C/13C],14N/15N,err+[14N/15N],err-[14N/15N],26Al/27Al,err[26Al/27Al],d(29Si/28Si),err[d(29Si/28Si)],d(30Si/28Si),err[d(30Si/28Si)],44Ti/48Ti,err[44Ti/48Ti]
SiC-1993-ALE-000071,M,,M,C2,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,46.896,1.4579,1.4579,,,,,,139.4,29.2,123,28.3,,
SiC-1993-ALE-000072,M,,M,C3,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,65.902,0.5319,0.5319,,,,,,6.7,4,18.4,4.3,,
SiC-1993-ALE-000073,M,,M,C4,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,51.856,0.34141,0.34141,,,,,,35.2,3.6,51.9,4,,
SiC-1993-ALE-000074,M,,M,C5,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,74.415,0.67819,0.67819,,,,,,44.5,4.1,53,4.4,,
SiC-1993-ALE-000075,M,,M,C6,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,51.889,1.3462,1.3462,,,,,,96.6,21.6,125.6,21.4,,
SiC-1993-ALE-000076,M,,M,C7,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,47.553,0.89943,0.89943,,,,,,63.1,14.6,105.1,14.4,,
SiC-1993-ALE-000077,M,,M,C8,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,46.7,0.47538,0.47538,,,,,,144.4,7.3,142.8,7,,
SiC-1993-ALE-000078,M,,M,C9,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,77.784,1.6587,1.6587,,,,,,64.4,14,73.9,13.5,,
SiC-1993-ALE-000079,M,,M,C10,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,57.264,0.74058,0.74058,,,,,,77.9,9.3,82.5,9,,
SiC-1993-ALE-000081,M,,M,C12,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,48.823,0.5062,0.5062,,,,,,119,8,108,7.7,,
SiC-1993-ALE-000082,M,,M,C13,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,47.338,0.28452,0.28452,,,,,,48.8,3,61.1,2.9,,
SiC-1993-ALE-000083,M,,M,C14,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,42.14,1.8077,1.8077,,,,,,5.2,30.2,41.1,29.8,,
SiC-1993-ALE-000084,M,,M,C15,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,58.897,1.5941,1.5941,,,,,,104.7,16.4,131.8,16.3,,
SiC-1993-ALE-000085,M,,M,C16,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,50.828,1.1321,1.1321,,,,,,96.1,14,94.2,13.6,,
SiC-1993-ALE-000086,M,,M,C17,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,57.475,3.2811,3.2811,,,,,,9.7,32.7,56.8,32.2,,
SiC-1993-ALE-000087,M,,M,C18,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,46.427,2.7197,2.7197,,,,,,99.9,33.9,83,32.6,,
SiC-1993-ALE-000088,M,,M,C19,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,65.173,2.1381,2.1381,,,,,,53.8,18.6,39.3,18.2,,
SiC-1993-ALE-000089,M,,M,C20,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,45.931,1.3796,1.3796,,,,,,45.7,20,58.9,19.7,,
SiC-1993-ALE-000090,M,,M,C21,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,38.819,1.1056,1.1056,,,,,,-31.1,14.6,26.9,14.7,,
SiC-1993-ALE-000091,M,,M,C22,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,35.158,0.79584,0.79584,,,,,,61.6,10.8,100.7,10.7,,
SiC-1993-ALE-000092,AB,,AB,C23,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,3,0.05,0.05,,,,,,7.4,10.6,22.3,10.4,,
SiC-1993-ALE-000093,M,,M,C24,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,22.75,0.87811,0.87811,,,,,,27.9,32.3,21.9,31.9,,
SiC-1993-ALE-000094,M,,M,C25,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,26.643,0.65321,0.65321,,,,,,53.8,11.2,78.7,11.3,,
SiC-1993-ALE-000095,M,,M,C26,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,70.062,2.0628,2.0628,,,,,,-7.4,15.9,13.4,15.8,,
SiC-1993-ALE-000096,AB,,AB,C27,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,3.5,0.1,0.1,,,,,,104.5,16,90.4,15.5,,
SiC-1993-ALE-000097,Y,,Y,C29,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,106.4,1.5,1.5,,,,,,8.5,5.1,32.2,5.3,,
SiC-1993-ALE-000098,M,,M,C30,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,43.468,0.74728,0.74728,,,,,,104.2,12,71.4,11.5,,
SiC-1993-ALE-000099,M,,M,C31,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,35.407,0.34511,0.34511,,,,,,107.2,6.4,90.1,6.2,,
SiC-1993-ALE-000100,M,,M,C32,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,59.377,0.83189,0.83189,,,,,,64.5,8.5,48.7,8.3,,
SiC-1993-ALE-000101,M,,M,C33,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,43.468,0.74728,0.74728,,,,,,104.2,12,71.4,11.5,,
SiC-1993-ALE-000102,M,,M,C34,Alexander (1993) GCA 57:2869,full,Chainpur,WU 3f,,,73.945,1.9107,1.9107,,,,,,19.8,14.8,48.6,15.1,,
SiC-1993-ALE-000103,M,,M,T1,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,71.411,3.3692,3.3692,,,,,,15.7,5.9,24,6.2,,
SiC-1993-ALE-000104,M,,M,T2,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,50.014,2.4311,2.4311,,,,,,10.5,5.2,-3,5.5,,
SiC-1993-ALE-000105,M,,M,T3,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,34.598,4.7599,4.7599,,,,,,-3.1,12.1,-14.2,12.4,,
SiC-1993-ALE-000106,M,,M,T4,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,19.101,2.3395,2.3395,,,,,,5.4,9.2,16.4,11.4,,
SiC-1993-ALE-000107,M,,M,T5,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,65.178,7.7516,7.7516,,,,,,14.3,5.6,27.2,7,,
SiC-1993-ALE-000108,M,,M,T6,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,61.952,13.239,13.239,,,,,,41.3,13.4,29.3,10,,
SiC-1993-ALE-000109,M,,M,T7,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,64.874,4.0242,4.0242,,,,,,66.1,7.6,68.8,6.6,,
SiC-1993-ALE-000110,M,,M,T8,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,44.402,7.4787,7.4787,,,,,,110.6,31.3,84.3,18.9,,
SiC-1993-ALE-000111,M,,M,T9,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,92.4,1.9,1.9,,,,,,-8.2,2.9,-18.5,3.5,,
SiC-1993-ALE-000112,M,,M,T10,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,49.613,0.56695,0.56695,,,,,,81.9,2.6,73.2,2.4,,
SiC-1993-ALE-000113,M,,M,T11,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,52.913,1.8655,1.8655,,,,,,88.1,7.2,73.2,5.9,,
SiC-1993-ALE-000114,M,,M,T12,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,55.376,3.9795,3.9795,,,,,,66.5,11.7,76,10.3,,
SiC-1993-ALE-000115,M,,M,T13,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,34.68,2.1554,2.1554,,,,,,128.5,13.4,109.5,10.1,,
SiC-1993-ALE-000116,M,,M,T14,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,63.653,2.7452,2.7452,,,,,,71.1,7.4,57,6.1,,
SiC-1993-ALE-000117,M,,M,T15,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,63.472,3.499,3.499,,,,,,43.8,5.9,70.1,6.6,,
SiC-1993-ALE-000118,M,,M,T16,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,53.131,2.3852,2.3852,,,,,,127.2,10.2,127.4,8.9,,
SiC-1993-ALE-000119,M,,M,T17,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,74.465,3.8379,3.8379,,,,,,38.5,4.7,49.1,5.4,,
SiC-1993-ALE-000120,M,,M,T18,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,28.628,2.7847,2.7847,,,,,,43.7,13.5,44.7,12.7,,
SiC-1993-ALE-000121,M,,M,T19,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,56.198,5.4115,5.4115,,,,,,55.5,13.1,50.9,11.8,,
SiC-1993-ALE-000122,M,,M,T20,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,44.875,1.3666,1.3666,,,,,,50.1,3.7,45.9,4.5,,
SiC-1993-ALE-000123,M,,M,T21,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,91.301,5.4698,5.4698,,,,,,-8.9,4.6,21.6,5.6,,
SiC-1993-ALE-000124,Y,,Y,T22,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,163.6,21.9,21.9,,,,,,184.9,23.6,149.3,16.6,,
SiC-1993-ALE-000125,M,,M,T23,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,61.887,4.8671,4.8671,,,,,,45,8.3,58.5,7.9,,
SiC-1993-ALE-000126,M,,M,T24,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,73.982,3.4131,3.4131,,,,,,-24.2,4.3,3.8,5.3,,
SiC-1993-ALE-000127,Y,,Y,T25,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,120.8,8.2,8.2,,,,,,-27.9,7.4,22.6,6.8,,
SiC-1993-ALE-000128,AB,,AB,T26,Alexander (1993) GCA 57:2869,full,Tieschitz,WU 3f,,,7.1,0.7,0.7,,,,,,-2.2,10.3,27.4,10.6,,
SiC-1993-ALE-000129,M,,M,S1,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,67.5,3.6,3.6,,,,,,39.8,4.6,29.9,4.8,,
SiC-1993-ALE-000130,Y,,Y,S2,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,100.4,4.3,4.3,,,,,,-6.6,4.6,-17,5.1,,
SiC-1993-ALE-000131,M,,M,S3,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,53.936,3.3,3.3,,,,,,95.9,19.7,26.4,18.2,,
SiC-1993-ALE-000132,M,,M,S4,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,47.457,1.8,1.8,,,,,,56.3,9.2,62.8,8.9,,
SiC-1993-ALE-000133,Y,,Y,S5,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,211,16.3,16.3,,,,,,30.5,12.4,99.5,12.3,,
SiC-1993-ALE-000134,Y,,Y,S6,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,187.7,5,5,,,,,,-0.4,3.8,59.1,3.7,,
SiC-1993-ALE-000135,M,,M,S7,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,23.07,0.6,0.6,,,,,,54,7.2,47.9,6.9,,
SiC-1993-ALE-000136,Y,,Y,S8,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,103.2,1.5,1.5,,,,,,-2.5,3.3,-2.8,3.2,,
SiC-1993-ALE-000137,M,,M,S9,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,47.048,0.8,0.8,,,,,,37.6,2,37.3,3.9,,
SiC-1993-ALE-000138,M,,M,S10,Alexander (1993) GCA 57:2869,full,Semarkona,WU 3f,,,96.929,5.1,5.1,,,,,,11.2,2.9,10.6,4.6,,
SiC-1993-ALE-000139,M,,M,K1,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,93.2,0.9,0.9,,,,,,-11,4,18.2,4.4,,
SiC-1993-ALE-000140,M,,M,K2,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,87.1,0.8,0.8,,,,,,0.3,2.7,-4.2,5.5,,
SiC-1993-ALE-000141,M,,M,K3,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,90,0.4,0.4,,,,,,4.9,1.9,4.4,2.5,,
SiC-1993-ALE-000142,M,,M,K4,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,62,5.4,5.4,,,,,,56.6,10.4,8.9,26.8,,
SiC-1993-ALE-000143,AB,,AB,K5,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,8.5,1.6,1.6,,,,,,113.7,27.3,112.2,13.8,,
SiC-1993-ALE-000144,M,,M,K6,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,37.025,3.367,3.367,,,,,,27.9,11.3,20.3,14.2,,
SiC-1993-ALE-000145,M,,M,K7,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,58.7,6.093,6.093,,,,,,28.2,19.9,23,26.6,,
SiC-1993-ALE-000146,M,,M,K8,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,63.2,6.0185,6.0185,,,,,,0.8,20.2,31.6,23.5,,
SiC-1993-ALE-000147,M,,M,K9,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,53.708,0.4,0.4,,,,,,-8.6,2.8,22.5,3.8,,
SiC-1993-ALE-000148,M,,M,K10,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,40.4,4.5,4.5,,,,,,34.4,11.6,26.8,15.9,,
SiC-1993-ALE-000149,AB,,AB,K11,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,2.5,0.1,0.1,,,,,,49,2.9,70.4,4,,
SiC-1993-ALE-000150,M,,M,K12,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,61.3,3.6,3.6,,,,,,75.5,8.2,56.1,14.7,,
SiC-1993-ALE-000151,M,,M,K13,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,66,2.7,2.7,,,,,,17.2,5.3,2.7,8.6,,
SiC-1993-ALE-000152,M,,M,K14,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,29.401,3.5,3.5,,,,,,151.2,27.9,93.4,10.1,,
SiC-1993-ALE-000153,M,,M,K15,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,91.7,1.2,1.2,,,,,,-6.8,6.5,-28.8,8.3,,
SiC-1993-ALE-000154,AB,,AB,K16,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,2.9,0.1,0.1,,,,,,74.6,3.6,64,2.8,,
SiC-1993-ALE-000155,M,,M,K17,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,44.1,5.9,5.9,,,,,,25.3,14.4,20.2,23.1,,
SiC-1993-ALE-000156,M,,M,K18,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,43.8,5.3,5.3,,,,,,114.2,22.7,131.6,25,,
SiC-1993-ALE-000157,M,,M,K19,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,69.5,2.9,2.9,,,,,,-16.9,11.9,-11,14.2,,
SiC-1993-ALE-000158,X,X0,X,K20,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,319.6,90,90,,,,,,-243.7,90.5,-459,166,,
SiC-1993-ALE-000159,M,,M,K21,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,57.7,6.6,6.6,,,,,,21.1,14.8,4.9,25,,
SiC-1993-ALE-000160,M,,M,K22,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,85.4,1.9,1.9,,,,,,-9.6,7.8,-12,9.8,,
SiC-1993-ALE-000161,M,,M,K23,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,93.2,1.5,1.5,,,,,,-34.7,8.9,-16.3,9.4,,
SiC-1993-ALE-000162,M,,M,K24,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,88,0.9,0.9,,,,,,0.8,4.4,3.6,4.6,,
SiC-1993-ALE-000163,M,,M,K25,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,94.1,2.6,2.6,,,,,,31,12,47.9,12.5,,
SiC-1993-ALE-000164,M,,M,K26,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,73.4,2.4,2.4,,,,,,25.8,8.8,-9.1,11.3,,
SiC-1993-ALE-000165,M,,M,K27,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,78.1,3.1,3.1,,,,,,3.7,15.4,4.6,16.8,,
SiC-1993-ALE-000166,M,,M,K28,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,90.9,1,1,,,,,,-2.3,4.6,21.2,5,,
SiC-1993-ALE-000167,M,,M,K29,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,56.2,0.4,0.4,,,,,,-10.7,2.9,8.4,3.4,,
SiC-1993-ALE-000168,M,,M,K30,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,61.244,0.6,0.6,,,,,,83.9,2.9,72.3,3.1,,
SiC-1993-ALE-000169,M,,M,K31,Alexander (1993) GCA 57:2869,full,Krymka,WU 3f,,,52.5,0.4,0.4,,,,,,92.3,2.5,66.2,2.9,,
SiC-1993-ALE-000170,M,,M,I1,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,55.831,2.5252,2.5252,,,,,,46.7,3.9,57.4,3.8,,
SiC-1993-ALE-000171,M,,M,I2,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,45.417,16.351,16.351,,,,,,52.6,15.4,34.3,14,,
SiC-1993-ALE-000172,M,,M,I3,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,42.69,4.982,4.982,,,,,,45.1,5,52.7,5.3,,
SiC-1993-ALE-000173,M,,M,I4,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,47.966,4.9168,4.9168,,,,,,24.3,6.2,66.6,6.9,,
SiC-1993-ALE-000174,M,,M,I5,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,59.377,12.526,12.526,,,,,,0.8,14.7,54.9,14.4,,
SiC-1993-ALE-000175,M,,M,I6,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,44.456,18.428,18.428,,,,,,53.1,16.9,30.1,15.4,,
SiC-1993-ALE-000176,M,,M,I7,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,53.393,17.249,17.249,,,,,,44.1,16.1,68.2,16.7,,
SiC-1993-ALE-000177,M,,M,I8,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,41.661,11.469,11.469,,,,,,44.8,14.4,80,16.2,,
SiC-1993-ALE-000178,M,,M,I9,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,47.464,8.1786,8.1786,,,,,,32.3,7.9,56.8,8.3,,
SiC-1993-ALE-000179,M,,M,I10,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,48.03,5.5288,5.5288,,,,,,77.3,11.2,78.3,10.3,,
SiC-1993-ALE-000180,M,,M,I11,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,52.105,6.47,6.47,,,,,,18.1,12.1,1,12.5,,
SiC-1993-ALE-000181,M,,M,I12,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,63.914,2.3362,2.3362,,,,,,31.7,7,22.1,6.7,,
SiC-1993-ALE-000182,M,,M,I13,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,53.402,4.3001,4.3001,,,,,,41.9,4.7,49.8,5.2,,
SiC-1993-ALE-000183,M,,M,I14,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,51.3,14.116,14.116,,,,,,32.9,11.7,45.9,12.3,,
SiC-1993-ALE-000184,M,,M,I15,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,54.8,7.1,7.1,,,,,,-52.8,13,-84.9,17.6,,
SiC-1993-ALE-000185,M,,M,I16,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,51.591,9.3756,9.3756,,,,,,86.8,23.3,64.9,19,,
SiC-1993-ALE-000186,M,,M,I17,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,20.549,4.1361,4.1361,,,,,,22.2,7.1,23.9,7.9,,
SiC-1993-ALE-000187,M,,M,I18,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,48.1,3.2,3.2,,,,,,-56.6,4.6,-31.8,5,,
SiC-1993-ALE-000188,M,,M,I19,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,54.408,5.2518,5.2518,,,,,,0.9,8.2,10.3,8.5,,
SiC-1993-ALE-000189,M,,Z,I20,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,57.5,3.5,3.5,,,,,,-71.5,8.1,17.4,5.8,,
SiC-1993-ALE-000190,M,,M,I21,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,55.177,5.9589,5.9589,,,,,,27.2,6.2,12.3,6.8,,
SiC-1993-ALE-000191,M,,M,I22,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,69.32,4.152,4.152,,,,,,33,5.8,41.7,6.2,,
SiC-1993-ALE-000192,M,,M,I23,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,56.706,3.8298,3.8298,,,,,,30,4.8,46.5,5.5,,
SiC-1993-ALE-000193,M,,M,I24,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,41.09,5.2111,5.2111,,,,,,50.6,9.1,47.8,8.6,,
SiC-1993-ALE-000194,M,,M,I25,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,43.799,4.7313,4.7313,,,,,,32.5,5.9,33.8,6.2,,
SiC-1993-ALE-000195,M,,M,I26,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,43.927,5.7974,5.7974,,,,,,27,12.6,37.5,12.3,,
SiC-1993-ALE-000196,M,,M,I27,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,35.203,6.3522,6.3522,,,,,,21,5.9,7.1,7,,
SiC-1993-ALE-000197,M,,M,I28,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,59.373,1.8695,1.8695,,,,,,56.5,3,55.6,3.8,,
SiC-1993-ALE-000198,M,,M,I29,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,50.073,3.8652,3.8652,,,,,,-9.2,6.6,-9.1,7.5,,
SiC-1993-ALE-000199,M,,M,I30,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,61.917,6.2632,6.2632,,,,,,21.9,7.5,30.2,7.9,,
SiC-1993-ALE-000200,M,,M,I31,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,39.846,10.242,10.242,,,,,,62.5,18.4,60.8,16.5,,
SiC-1993-ALE-000201,M,,M,I32,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,57.996,4.5161,4.5161,,,,,,32.3,4.8,28.9,4.5,,
SiC-1993-ALE-000202,M,,M,I33,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,47.255,3.9994,3.9994,,,,,,2,4.6,36.6,5,,
SiC-1993-ALE-000203,M,,M,I34,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,37.417,3.0926,3.0926,,,,,,67.1,6.6,31.6,5.4,,
SiC-1993-ALE-000204,X,X1,X,I35,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,214.8,7.7,7.7,,,,,,-265.9,11.7,-456,19.7,,
SiC-1993-ALE-000205,M,,M,I36,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,76.023,8.9095,8.9095,,,,,,20,11,47.1,11.2,,
SiC-1993-ALE-000206,M,,M,I37,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,50.606,6.1951,6.1951,,,,,,6.2,5.9,14.7,6.3,,
SiC-1993-ALE-000207,M,,M,I38,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,46.215,1.4159,1.4159,,,,,,47.7,2.5,48.3,3.1,,
SiC-1993-ALE-000208,M,,M,I39,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,56.565,4.9936,4.9936,,,,,,57.9,7,53.4,6.3,,
SiC-1993-ALE-000209,M,,M,I40,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,53.457,3.2204,3.2204,,,,,,20.1,5.1,24.5,5.4,,
SiC-1993-ALE-000210,M,,M,I41,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,91.715,4.8768,4.8768,,,,,,0.2,6.2,38.1,6.5,,
SiC-1993-ALE-000211,M,,M,I42,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,18,1.6488,1.6488,,,,,,-4.7,3.5,7.3,4.1,,
SiC-1993-ALE-000212,M,,M,I43,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,64.992,3.0375,3.0375,,,,,,22.2,3.7,27.6,4.2,,
SiC-1993-ALE-000213,M,,M,I44,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,46.776,2.8075,2.8075,,,,,,55.9,6,38.5,5.5,,
SiC-1993-ALE-000214,M,,M,I45,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,81.36,2.6924,2.6924,,,,,,22.7,3.7,22.2,4.1,,
SiC-1993-ALE-000215,M,,M,I46,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,53.265,6.9589,6.9589,,,,,,10.5,8.5,22.9,8.3,,
SiC-1993-ALE-000216,M,,M,I47,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,60.495,6.4228,6.4228,,,,,,25.4,7.5,45.4,7.8,,
SiC-1993-ALE-000217,M,,M,I48,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,61.105,1.8795,1.8795,,,,,,14.1,2.8,36.1,3.4,,
SiC-1993-ALE-000218,M,,M,I49,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,58.185,8.1519,8.1519,,,,,,71.3,18.8,14.1,15.2,,
SiC-1993-ALE-000219,M,,M,I50,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,36.801,2.5519,2.5519,,,,,,33.7,4.6,49.1,4.9,,
SiC-1993-ALE-000220,M,,M,I51,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,53.322,3.1436,3.1436,,,,,,22.5,4.9,16.4,5.2,,
SiC-1993-ALE-000221,M,,M,I52,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,61.999,4.8805,4.8805,,,,,,24.1,5.6,29.5,5.9,,
SiC-1993-ALE-000222,M,,M,I53,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,52.489,6.8567,6.8567,,,,,,29.8,12,43,11.8,,
SiC-1993-ALE-000223,Z,,Z,I54,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,65.4,2,2,,,,,,-56.8,3.1,72.7,3.3,,
SiC-1993-ALE-000224,M,,M,I55,Alexander (1993) GCA 57:2869,full,Inman,WU 3f,,,72.012,3.7407,3.7407,,,,,,38.3,4.3,39.9,4.1,,
