source_file,condition,generation,well,well_index,time_seconds,temperature_c,turbidity_A400
UR_inc.xlsx,UR,gen1,UU,65,43800.0,22.3,0.19
UR_inc.xlsx,UR,gen1,UU,66,43800.0,22.3,0.198
UR_inc.xlsx,UR,gen1,UU,67,43800.0,22.3,0.223
UR_inc.xlsx,UR,gen1,UU,68,43800.0,22.3,0.193
UR_inc.xlsx,UR,gen1,UU,69,43800.0,22.3,0.2
UR_inc.xlsx,UR,gen1,UU,70,43800.0,22.3,0.157
UR_inc.xlsx,UR,gen1,UU,71,43800.0,22.3,0.162
UR_inc.xlsx,UR,gen1,UU,72,43800.0,22.3,0.152
UR_inc.xlsx,UR,gen1,UU,73,43800.0,22.3,0.152
UR_inc.xlsx,UR,gen1,UU,74,43800.0,22.3,0.265
UR_inc.xlsx,UR,gen1,UU,75,43800.0,22.3,0.21
UR_inc.xlsx,UR,gen1,UU,76,43800.0,22.3,0.202
UR_inc.xlsx,UR,gen1,UU,77,43800.0,22.3,0.176
UR_inc.xlsx,UR,gen1,UU,78,43800.0,22.3,0.296
UR_inc.xlsx,UR,gen1,UU,79,43800.0,22.3,0.261
UR_inc.xlsx,UR,gen1,UU,80,43800.0,22.3,0.194
UR_inc.xlsx,UR,gen1,UU,81,43800.0,22.3,0.136
UR_inc.xlsx,UR,gen1,UU,82,43800.0,22.3,0.125
UR_inc.xlsx,UR,gen1,UU,83,43800.0,22.3,0.118
UR_inc.xlsx,UR,gen1,UU,84,43800.0,22.3,0.214
UR_inc.xlsx,UR,gen1,UU,85,43800.0,22.3,0.162
UR_inc.xlsx,UR,gen1,UU,86,43800.0,22.3,0.183
UR_inc.xlsx,UR,gen1,UU,87,43800.0,22.3,0.154
UR_inc.xlsx,UR,gen1,UU,88,43800.0,22.3,0.146
UR_inc.xlsx,UR,gen1,UU,89,43800.0,22.3,0.131
UR_inc.xlsx,UR,gen1,UU,90,43800.0,22.3,0.219
UR_inc.xlsx,UR,gen1,UU,91,43800.0,22.3,0.139
UR_inc.xlsx,UR,gen1,UU,92,43800.0,22.3,0.181
UR_inc.xlsx,UR,gen1,UU,93,43800.0,22.3,0.169
UR_inc.xlsx,UR,gen1,UU,94,43800.0,22.3,0.141
UR_inc.xlsx,UR,gen1,UU,95,43800.0,22.3,0.138
UR_inc.xlsx,UR,gen1,UU,96,43800.0,22.3,0.142
UR_inc.xlsx,UR,gen1,well_001,1,44400.0,22.3,0.418
UR_inc.xlsx,UR,gen1,well_002,2,44400.0,22.3,0.439
UR_inc.xlsx,UR,gen1,well_003,3,44400.0,22.3,0.495
UR_inc.xlsx,UR,gen1,well_004,4,44400.0,22.3,0.45
UR_inc.xlsx,UR,gen1,well_005,5,44400.0,22.3,0.457
UR_inc.xlsx,UR,gen1,well_006,6,44400.0,22.3,0.41
UR_inc.xlsx,UR,gen1,well_007,7,44400.0,22.3,0.517
UR_inc.xlsx,UR,gen1,well_008,8,44400.0,22.3,0.557
UR_inc.xlsx,UR,gen1,well_009,9,44400.0,22.3,0.454
UR_inc.xlsx,UR,gen1,well_010,10,44400.0,22.3,0.524
UR_inc.xlsx,UR,gen1,well_011,11,44400.0,22.3,0.519
UR_inc.xlsx,UR,gen1,well_012,12,44400.0,22.3,0.535
UR_inc.xlsx,UR,gen1,well_013,13,44400.0,22.3,0.39
UR_inc.xlsx,UR,gen1,well_014,14,44400.0,22.3,0.245
UR_inc.xlsx,UR,gen1,well_015,15,44400.0,22.3,0.321
UR_inc.xlsx,UR,gen1,well_016,16,44400.0,22.3,0.285
UR_inc.xlsx,UR,gen1,well_017,17,44400.0,22.3,0.419
UR_inc.xlsx,UR,gen1,well_018,18,44400.0,22.3,0.308
UR_inc.xlsx,UR,gen1,well_019,19,44400.0,22.3,0.486
UR_inc.xlsx,UR,gen1,well_020,20,44400.0,22.3,0.417
UR_inc.xlsx,UR,gen1,well_021,21,44400.0,22.3,0.368
UR_inc.xlsx,UR,gen1,well_022,22,44400.0,22.3,0.37
UR_inc.xlsx,UR,gen1,well_023,23,44400.0,22.3,0.334
UR_inc.xlsx,UR,gen1,well_024,24,44400.0,22.3,0.422
UR_inc.xlsx,UR,gen1,well_025,25,44400.0,22.3,0.344
UR_inc.xlsx,UR,gen1,well_026,26,44400.0,22.3,0.445
UR_inc.xlsx,UR,gen1,well_027,27,44400.0,22.3,0.42
UR_inc.xlsx,UR,gen1,well_028,28,44400.0,22.3,0.441
UR_inc.xlsx,UR,gen1,well_029,29,44400.0,22.3,0.479
UR_inc.xlsx,UR,gen1,well_030,30,44400.0,22.3,0.44
UR_inc.xlsx,UR,gen1,well_031,31,44400.0,22.3,0.519
UR_inc.xlsx,UR,gen1,well_032,32,44400.0,22.3,0.381
UR_inc.xlsx,UR,gen1,well_033,33,44400.0,22.3,0.314
UR_inc.xlsx,UR,gen1,well_034,34,44400.0,22.3,0.471
UR_inc.xlsx,UR,gen1,well_035,35,44400.0,22.3,0.459
UR_inc.xlsx,UR,gen1,well_036,36,44400.0,22.3,0.338
UR_inc.xlsx,UR,gen1,well_037,37,44400.0,22.3,0.403
UR_inc.xlsx,UR,gen1,well_038,38,44400.0,22.3,0.491
UR_inc.xlsx,UR,gen1,well_039,39,44400.0,22.3,0.402
UR_inc.xlsx,UR,gen1,well_040,40,44400.0,22.3,0.492
UR_inc.xlsx,UR,gen1,well_041,41,44400.0,22.3,0.51
UR_inc.xlsx,UR,gen1,well_042,42,44400.0,22.3,0.63
UR_inc.xlsx,UR,gen1,well_043,43,44400.0,22.3,0.522
UR_inc.xlsx,UR,gen1,well_044,44,44400.0,22.3,0.427
UR_inc.xlsx,UR,gen1,well_045,45,44400.0,22.3,0.503
UR_inc.xlsx,UR,gen1,well_046,46,44400.0,22.3,0.402
UR_inc.xlsx,UR,gen1,well_047,47,44400.0,22.3,0.469
UR_inc.xlsx,UR,gen1,well_048,48,44400.0,22.3,0.316
UR_inc.xlsx,UR,gen1,UU,49,44400.0,22.3,0.247
UR_inc.xlsx,UR,gen1,UU,50,44400.0,22.3,0.219
UR_inc.xlsx,UR,gen1,UU,51,44400.0,22.3,0.206
UR_inc.xlsx,UR,gen1,UU,52,44400.0,22.3,0.149
UR_inc.xlsx,UR,gen1,UU,53,44400.0,22.3,0.202
UR_inc.xlsx,UR,gen1,UU,54,44400.0,22.3,0.27
UR_inc.xlsx,UR,gen1,UU,55,44400.0,22.3,0.267
UR_inc.xlsx,UR,gen1,UU,56,44400.0,22.3,0.159
UR_inc.xlsx,UR,gen1,UU,57,44400.0,22.3,0.175
UR_inc.xlsx,UR,gen1,UU,58,44400.0,22.3,0.146
UR_inc.xlsx,UR,gen1,UU,59,44400.0,22.3,0.215
UR_inc.xlsx,UR,gen1,UU,60,44400.0,22.3,0.153
UR_inc.xlsx,UR,gen1,UU,61,44400.0,22.3,0.201
UR_inc.xlsx,UR,gen1,UU,62,44400.0,22.3,0.214
UR_inc.xlsx,UR,gen1,UU,63,44400.0,22.3,0.185
UR_inc.xlsx,UR,gen1,UU,64,44400.0,22.3,0.181
UR_inc.xlsx,UR,gen1,UU,65,44400.0,22.3,0.19
UR_inc.xlsx,UR,gen1,UU,66,44400.0,22.3,0.198
UR_inc.xlsx,UR,gen1,UU,67,44400.0,22.3,0.222
UR_inc.xlsx,UR,gen1,UU,68,44400.0,22.3,0.193
UR_inc.xlsx,UR,gen1,UU,69,44400.0,22.3,0.199
UR_inc.xlsx,UR,gen1,UU,70,44400.0,22.3,0.157
UR_inc.xlsx,UR,gen1,UU,71,44400.0,22.3,0.161
UR_inc.xlsx,UR,gen1,UU,72,44400.0,22.3,0.152
UR_inc.xlsx,UR,gen1,UU,73,44400.0,22.3,0.152
UR_inc.xlsx,UR,gen1,UU,74,44400.0,22.3,0.265
UR_inc.xlsx,UR,gen1,UU,75,44400.0,22.3,0.21
UR_inc.xlsx,UR,gen1,UU,76,44400.0,22.3,0.202
UR_inc.xlsx,UR,gen1,UU,77,44400.0,22.3,0.177
UR_inc.xlsx,UR,gen1,UU,78,44400.0,22.3,0.296
UR_inc.xlsx,UR,gen1,UU,79,44400.0,22.3,0.26
UR_inc.xlsx,UR,gen1,UU,80,44400.0,22.3,0.193
UR_inc.xlsx,UR,gen1,UU,81,44400.0,22.3,0.136
UR_inc.xlsx,UR,gen1,UU,82,44400.0,22.3,0.125
UR_inc.xlsx,UR,gen1,UU,83,44400.0,22.3,0.118
UR_inc.xlsx,UR,gen1,UU,84,44400.0,22.3,0.212
UR_inc.xlsx,UR,gen1,UU,85,44400.0,22.3,0.16
UR_inc.xlsx,UR,gen1,UU,86,44400.0,22.3,0.182
UR_inc.xlsx,UR,gen1,UU,87,44400.0,22.3,0.154
UR_inc.xlsx,UR,gen1,UU,88,44400.0,22.3,0.146
UR_inc.xlsx,UR,gen1,UU,89,44400.0,22.3,0.13
UR_inc.xlsx,UR,gen1,UU,90,44400.0,22.3,0.217
UR_inc.xlsx,UR,gen1,UU,91,44400.0,22.3,0.14
UR_inc.xlsx,UR,gen1,UU,92,44400.0,22.3,0.181
UR_inc.xlsx,UR,gen1,UU,93,44400.0,22.3,0.169
UR_inc.xlsx,UR,gen1,UU,94,44400.0,22.3,0.141
UR_inc.xlsx,UR,gen1,UU,95,44400.0,22.3,0.138
UR_inc.xlsx,UR,gen1,UU,96,44400.0,22.3,0.142
UR_inc.xlsx,UR,gen1,well_001,1,45000.0,22.3,0.432
UR_inc.xlsx,UR,gen1,well_002,2,45000.0,22.3,0.425
UR_inc.xlsx,UR,gen1,well_003,3,45000.0,22.3,0.492
UR_inc.xlsx,UR,gen1,well_004,4,45000.0,22.3,0.449
UR_inc.xlsx,UR,gen1,well_005,5,45000.0,22.3,0.456
UR_inc.xlsx,UR,gen1,well_006,6,45000.0,22.3,0.408
UR_inc.xlsx,UR,gen1,well_007,7,45000.0,22.3,0.515
UR_inc.xlsx,UR,gen1,well_008,8,45000.0,22.3,0.555
UR_inc.xlsx,UR,gen1,well_009,9,45000.0,22.3,0.452
UR_inc.xlsx,UR,gen1,well_010,10,45000.0,22.3,0.521
UR_inc.xlsx,UR,gen1,well_011,11,45000.0,22.3,0.516
UR_inc.xlsx,UR,gen1,well_012,12,45000.0,22.3,0.532
UR_inc.xlsx,UR,gen1,well_013,13,45000.0,22.3,0.389
UR_inc.xlsx,UR,gen1,well_014,14,45000.0,22.3,0.244
UR_inc.xlsx,UR,gen1,well_015,15,45000.0,22.3,0.321
UR_inc.xlsx,UR,gen1,well_016,16,45000.0,22.3,0.285
UR_inc.xlsx,UR,gen1,well_017,17,45000.0,22.3,0.418
UR_inc.xlsx,UR,gen1,well_018,18,45000.0,22.3,0.306
UR_inc.xlsx,UR,gen1,well_019,19,45000.0,22.3,0.484
UR_inc.xlsx,UR,gen1,well_020,20,45000.0,22.3,0.415
UR_inc.xlsx,UR,gen1,well_021,21,45000.0,22.3,0.366
UR_inc.xlsx,UR,gen1,well_022,22,45000.0,22.3,0.367
UR_inc.xlsx,UR,gen1,well_023,23,45000.0,22.3,0.332
UR_inc.xlsx,UR,gen1,well_024,24,45000.0,22.3,0.42
UR_inc.xlsx,UR,gen1,well_025,25,45000.0,22.3,0.343
UR_inc.xlsx,UR,gen1,well_026,26,45000.0,22.3,0.443
UR_inc.xlsx,UR,gen1,well_027,27,45000.0,22.3,0.418
UR_inc.xlsx,UR,gen1,well_028,28,45000.0,22.3,0.438
UR_inc.xlsx,UR,gen1,well_029,29,45000.0,22.3,0.478
UR_inc.xlsx,UR,gen1,well_030,30,45000.0,22.3,0.438
UR_inc.xlsx,UR,gen1,well_031,31,45000.0,22.3,0.518
UR_inc.xlsx,UR,gen1,well_032,32,45000.0,22.3,0.379
UR_inc.xlsx,UR,gen1,well_033,33,45000.0,22.3,0.312
UR_inc.xlsx,UR,gen1,well_034,34,45000.0,22.3,0.47
UR_inc.xlsx,UR,gen1,well_035,35,45000.0,22.3,0.457
UR_inc.xlsx,UR,gen1,well_036,36,45000.0,22.3,0.336
UR_inc.xlsx,UR,gen1,well_037,37,45000.0,22.3,0.402
UR_inc.xlsx,UR,gen1,well_038,38,45000.0,22.3,0.489
UR_inc.xlsx,UR,gen1,well_039,39,45000.0,22.3,0.4
UR_inc.xlsx,UR,gen1,well_040,40,45000.0,22.3,0.489
UR_inc.xlsx,UR,gen1,well_041,41,45000.0,22.3,0.508
UR_inc.xlsx,UR,gen1,well_042,42,45000.0,22.3,0.628
UR_inc.xlsx,UR,gen1,well_043,43,45000.0,22.3,0.521
UR_inc.xlsx,UR,gen1,well_044,44,45000.0,22.3,0.425
UR_inc.xlsx,UR,gen1,well_045,45,45000.0,22.3,0.5
UR_inc.xlsx,UR,gen1,well_046,46,45000.0,22.3,0.4
UR_inc.xlsx,UR,gen1,well_047,47,45000.0,22.3,0.467
UR_inc.xlsx,UR,gen1,well_048,48,45000.0,22.3,0.315
UR_inc.xlsx,UR,gen1,UU,49,45000.0,22.3,0.246
UR_inc.xlsx,UR,gen1,UU,50,45000.0,22.3,0.218
UR_inc.xlsx,UR,gen1,UU,51,45000.0,22.3,0.205
UR_inc.xlsx,UR,gen1,UU,52,45000.0,22.3,0.149
UR_inc.xlsx,UR,gen1,UU,53,45000.0,22.3,0.202
UR_inc.xlsx,UR,gen1,UU,54,45000.0,22.3,0.269
UR_inc.xlsx,UR,gen1,UU,55,45000.0,22.3,0.266
UR_inc.xlsx,UR,gen1,UU,56,45000.0,22.3,0.159
UR_inc.xlsx,UR,gen1,UU,57,45000.0,22.3,0.175
UR_inc.xlsx,UR,gen1,UU,58,45000.0,22.3,0.146
UR_inc.xlsx,UR,gen1,UU,59,45000.0,22.3,0.214
UR_inc.xlsx,UR,gen1,UU,60,45000.0,22.3,0.153
UR_inc.xlsx,UR,gen1,UU,61,45000.0,22.3,0.2
UR_inc.xlsx,UR,gen1,UU,62,45000.0,22.3,0.213
UR_inc.xlsx,UR,gen1,UU,63,45000.0,22.3,0.184
UR_inc.xlsx,UR,gen1,UU,64,45000.0,22.3,0.181
UR_inc.xlsx,UR,gen1,UU,65,45000.0,22.3,0.19
UR_inc.xlsx,UR,gen1,UU,66,45000.0,22.3,0.198
UR_inc.xlsx,UR,gen1,UU,67,45000.0,22.3,0.221
UR_inc.xlsx,UR,gen1,UU,68,45000.0,22.3,0.192
UR_inc.xlsx,UR,gen1,UU,69,45000.0,22.3,0.199
UR_inc.xlsx,UR,gen1,UU,70,45000.0,22.3,0.157
UR_inc.xlsx,UR,gen1,UU,71,45000.0,22.3,0.161
UR_inc.xlsx,UR,gen1,UU,72,45000.0,22.3,0.152
UR_inc.xlsx,UR,gen1,UU,73,45000.0,22.3,0.151
UR_inc.xlsx,UR,gen1,UU,74,45000.0,22.3,0.264
UR_inc.xlsx,UR,gen1,UU,75,45000.0,22.3,0.209
UR_inc.xlsx,UR,gen1,UU,76,45000.0,22.3,0.202
UR_inc.xlsx,UR,gen1,UU,77,45000.0,22.3,0.177
UR_inc.xlsx,UR,gen1,UU,78,45000.0,22.3,0.295
UR_inc.xlsx,UR,gen1,UU,79,45000.0,22.3,0.26
UR_inc.xlsx,UR,gen1,UU,80,45000.0,22.3,0.193
UR_inc.xlsx,UR,gen1,UU,81,45000.0,22.3,0.135
UR_inc.xlsx,UR,gen1,UU,82,45000.0,22.3,0.125
UR_inc.xlsx,UR,gen1,UU,83,45000.0,22.3,0.118
UR_inc.xlsx,UR,gen1,UU,84,45000.0,22.3,0.213
UR_inc.xlsx,UR,gen1,UU,85,45000.0,22.3,0.161
UR_inc.xlsx,UR,gen1,UU,86,45000.0,22.3,0.182
UR_inc.xlsx,UR,gen1,UU,87,45000.0,22.3,0.154
UR_inc.xlsx,UR,gen1,UU,88,45000.0,22.3,0.145
UR_inc.xlsx,UR,gen1,UU,89,45000.0,22.3,0.13
UR_inc.xlsx,UR,gen1,UU,90,45000.0,22.3,0.215
UR_inc.xlsx,UR,gen1,UU,91,45000.0,22.3,0.139
UR_inc.xlsx,UR,gen1,UU,92,45000.0,22.3,0.181
UR_inc.xlsx,UR,gen1,UU,93,45000.0,22.3,0.169
UR_inc.xlsx,UR,gen1,UU,94,45000.0,22.3,0.141
UR_inc.xlsx,UR,gen1,UU,95,45000.0,22.3,0.137
UR_inc.xlsx,UR,gen1,UU,96,45000.0,22.3,0.141
UR_inc.xlsx,UR,gen1,well_001,1,45600.0,22.3,0.414
UR_inc.xlsx,UR,gen1,well_002,2,45600.0,22.3,0.429
UR_inc.xlsx,UR,gen1,well_003,3,45600.0,22.3,0.49
UR_inc.xlsx,UR,gen1,well_004,4,45600.0,22.3,0.448
UR_inc.xlsx,UR,gen1,well_005,5,45600.0,22.3,0.454
UR_inc.xlsx,UR,gen1,well_006,6,45600.0,22.3,0.406
UR_inc.xlsx,UR,gen1,well_007,7,45600.0,22.3,0.512
UR_inc.xlsx,UR,gen1,well_008,8,45600.0,22.3,0.553
UR_inc.xlsx,UR,gen1,well_009,9,45600.0,22.3,0.45
UR_inc.xlsx,UR,gen1,well_010,10,45600.0,22.3,0.519
UR_inc.xlsx,UR,gen1,well_011,11,45600.0,22.3,0.514
UR_inc.xlsx,UR,gen1,well_012,12,45600.0,22.3,0.529
UR_inc.xlsx,UR,gen1,well_013,13,45600.0,22.3,0.388
UR_inc.xlsx,UR,gen1,well_014,14,45600.0,22.3,0.243
UR_inc.xlsx,UR,gen1,well_015,15,45600.0,22.3,0.32
UR_inc.xlsx,UR,gen1,well_016,16,45600.0,22.3,0.284
UR_inc.xlsx,UR,gen1,well_017,17,45600.0,22.3,0.416
UR_inc.xlsx,UR,gen1,well_018,18,45600.0,22.3,0.304
UR_inc.xlsx,UR,gen1,well_019,19,45600.0,22.3,0.483
UR_inc.xlsx,UR,gen1,well_020,20,45600.0,22.3,0.414
UR_inc.xlsx,UR,gen1,well_021,21,45600.0,22.3,0.364
UR_inc.xlsx,UR,gen1,well_022,22,45600.0,22.3,0.364
UR_inc.xlsx,UR,gen1,well_023,23,45600.0,22.3,0.331
UR_inc.xlsx,UR,gen1,well_024,24,45600.0,22.3,0.418
UR_inc.xlsx,UR,gen1,well_025,25,45600.0,22.3,0.342
UR_inc.xlsx,UR,gen1,well_026,26,45600.0,22.3,0.442
UR_inc.xlsx,UR,gen1,well_027,27,45600.0,22.3,0.416
UR_inc.xlsx,UR,gen1,well_028,28,45600.0,22.3,0.436
UR_inc.xlsx,UR,gen1,well_029,29,45600.0,22.3,0.477
UR_inc.xlsx,UR,gen1,well_030,30,45600.0,22.3,0.436
UR_inc.xlsx,UR,gen1,well_031,31,45600.0,22.3,0.516
UR_inc.xlsx,UR,gen1,well_032,32,45600.0,22.3,0.377
UR_inc.xlsx,UR,gen1,well_033,33,45600.0,22.3,0.309
UR_inc.xlsx,UR,gen1,well_034,34,45600.0,22.3,0.468
UR_inc.xlsx,UR,gen1,well_035,35,45600.0,22.3,0.454
UR_inc.xlsx,UR,gen1,well_036,36,45600.0,22.3,0.335
UR_inc.xlsx,UR,gen1,well_037,37,45600.0,22.3,0.401
UR_inc.xlsx,UR,gen1,well_038,38,45600.0,22.3,0.488
UR_inc.xlsx,UR,gen1,well_039,39,45600.0,22.3,0.398
UR_inc.xlsx,UR,gen1,well_040,40,45600.0,22.3,0.487
UR_inc.xlsx,UR,gen1,well_041,41,45600.0,22.3,0.507
UR_inc.xlsx,UR,gen1,well_042,42,45600.0,22.3,0.626
UR_inc.xlsx,UR,gen1,well_043,43,45600.0,22.3,0.518
UR_inc.xlsx,UR,gen1,well_044,44,45600.0,22.3,0.422
UR_inc.xlsx,UR,gen1,well_045,45,45600.0,22.3,0.497
UR_inc.xlsx,UR,gen1,well_046,46,45600.0,22.3,0.398
UR_inc.xlsx,UR,gen1,well_047,47,45600.0,22.3,0.464
UR_inc.xlsx,UR,gen1,well_048,48,45600.0,22.3,0.313
UR_inc.xlsx,UR,gen1,UU,49,45600.0,22.3,0.246
UR_inc.xlsx,UR,gen1,UU,50,45600.0,22.3,0.218
UR_inc.xlsx,UR,gen1,UU,51,45600.0,22.3,0.205
UR_inc.xlsx,UR,gen1,UU,52,45600.0,22.3,0.149
UR_inc.xlsx,UR,gen1,UU,53,45600.0,22.3,0.201
UR_inc.xlsx,UR,gen1,UU,54,45600.0,22.3,0.269
UR_inc.xlsx,UR,gen1,UU,55,45600.0,22.3,0.266
UR_inc.xlsx,UR,gen1,UU,56,45600.0,22.3,0.159
UR_inc.xlsx,UR,gen1,UU,57,45600.0,22.3,0.175
UR_inc.xlsx,UR,gen1,UU,58,45600.0,22.3,0.146
UR_inc.xlsx,UR,gen1,UU,59,45600.0,22.3,0.214
UR_inc.xlsx,UR,gen1,UU,60,45600.0,22.3,0.152
UR_inc.xlsx,UR,gen1,UU,61,45600.0,22.3,0.2
UR_inc.xlsx,UR,gen1,UU,62,45600.0,22.3,0.213
UR_inc.xlsx,UR,gen1,UU,63,45600.0,22.3,0.184
UR_inc.xlsx,UR,gen1,UU,64,45600.0,22.3,0.181
UR_inc.xlsx,UR,gen1,UU,65,45600.0,22.3,0.189
UR_inc.xlsx,UR,gen1,UU,66,45600.0,22.3,0.197
UR_inc.xlsx,UR,gen1,UU,67,45600.0,22.3,0.222
UR_inc.xlsx,UR,gen1,UU,68,45600.0,22.3,0.192
UR_inc.xlsx,UR,gen1,UU,69,45600.0,22.3,0.198
UR_inc.xlsx,UR,gen1,UU,70,45600.0,22.3,0.157
UR_inc.xlsx,UR,gen1,UU,71,45600.0,22.3,0.161
UR_inc.xlsx,UR,gen1,UU,72,45600.0,22.3,0.152
UR_inc.xlsx,UR,gen1,UU,73,45600.0,22.3,0.151
UR_inc.xlsx,UR,gen1,UU,74,45600.0,22.3,0.264
UR_inc.xlsx,UR,gen1,UU,75,45600.0,22.3,0.209
UR_inc.xlsx,UR,gen1,UU,76,45600.0,22.3,0.201
UR_inc.xlsx,UR,gen1,UU,77,45600.0,22.3,0.177
UR_inc.xlsx,UR,gen1,UU,78,45600.0,22.3,0.295
UR_inc.xlsx,UR,gen1,UU,79,45600.0,22.3,0.259
UR_inc.xlsx,UR,gen1,UU,80,45600.0,22.3,0.193
UR_inc.xlsx,UR,gen1,UU,81,45600.0,22.3,0.135
UR_inc.xlsx,UR,gen1,UU,82,45600.0,22.3,0.125
UR_inc.xlsx,UR,gen1,UU,83,45600.0,22.3,0.117
UR_inc.xlsx,UR,gen1,UU,84,45600.0,22.3,0.212
UR_inc.xlsx,UR,gen1,UU,85,45600.0,22.3,0.162
UR_inc.xlsx,UR,gen1,UU,86,45600.0,22.3,0.182
UR_inc.xlsx,UR,gen1,UU,87,45600.0,22.3,0.154
UR_inc.xlsx,UR,gen1,UU,88,45600.0,22.3,0.144
UR_inc.xlsx,UR,gen1,UU,89,45600.0,22.3,0.13
UR_inc.xlsx,UR,gen1,UU,90,45600.0,22.3,0.214
UR_inc.xlsx,UR,gen1,UU,91,45600.0,22.3,0.139
UR_inc.xlsx,UR,gen1,UU,92,45600.0,22.3,0.18
UR_inc.xlsx,UR,gen1,UU,93,45600.0,22.3,0.169
UR_inc.xlsx,UR,gen1,UU,94,45600.0,22.3,0.141
UR_inc.xlsx,UR,gen1,UU,95,45600.0,22.3,0.137
UR_inc.xlsx,UR,gen1,UU,96,45600.0,22.3,0.142
UR_inc.xlsx,UR,gen1,well_001,1,46200.0,22.3,0.392
UR_inc.xlsx,UR,gen1,well_002,2,46200.0,22.3,0.449
UR_inc.xlsx,UR,gen1,well_003,3,46200.0,22.3,0.488
UR_inc.xlsx,UR,gen1,well_004,4,46200.0,22.3,0.446
UR_inc.xlsx,UR,gen1,well_005,5,46200.0,22.3,0.452
UR_inc.xlsx,UR,gen1,well_006,6,46200.0,22.3,0.405
UR_inc.xlsx,UR,gen1,well_007,7,46200.0,22.3,0.511
UR_inc.xlsx,UR,gen1,well_008,8,46200.0,22.3,0.55
UR_inc.xlsx,UR,gen1,well_009,9,46200.0,22.3,0.449
UR_inc.xlsx,UR,gen1,well_010,10,46200.0,22.3,0.516
UR_inc.xlsx,UR,gen1,well_011,11,46200.0,22.3,0.513
UR_inc.xlsx,UR,gen1,well_012,12,46200.0,22.3,0.526
UR_inc.xlsx,UR,gen1,well_013,13,46200.0,22.3,0.387
UR_inc.xlsx,UR,gen1,well_014,14,46200.0,22.3,0.242
UR_inc.xlsx,UR,gen1,well_015,15,46200.0,22.3,0.32
UR_inc.xlsx,UR,gen1,well_016,16,46200.0,22.3,0.284
UR_inc.xlsx,UR,gen1,well_017,17,46200.0,22.3,0.414
UR_inc.xlsx,UR,gen1,well_018,18,46200.0,22.3,0.303
UR_inc.xlsx,UR,gen1,well_019,19,46200.0,22.3,0.482
UR_inc.xlsx,UR,gen1,well_020,20,46200.0,22.3,0.412
UR_inc.xlsx,UR,gen1,well_021,21,46200.0,22.3,0.363
UR_inc.xlsx,UR,gen1,well_022,22,46200.0,22.3,0.362
UR_inc.xlsx,UR,gen1,well_023,23,46200.0,22.3,0.329
UR_inc.xlsx,UR,gen1,well_024,24,46200.0,22.3,0.416
UR_inc.xlsx,UR,gen1,well_025,25,46200.0,22.3,0.34
UR_inc.xlsx,UR,gen1,well_026,26,46200.0,22.3,0.44
UR_inc.xlsx,UR,gen1,well_027,27,46200.0,22.3,0.414
UR_inc.xlsx,UR,gen1,well_028,28,46200.0,22.3,0.434
UR_inc.xlsx,UR,gen1,well_029,29,46200.0,22.3,0.476
UR_inc.xlsx,UR,gen1,well_030,30,46200.0,22.3,0.434
UR_inc.xlsx,UR,gen1,well_031,31,46200.0,22.3,0.514
UR_inc.xlsx,UR,gen1,well_032,32,46200.0,22.3,0.376
UR_inc.xlsx,UR,gen1,well_033,33,46200.0,22.3,0.307
UR_inc.xlsx,UR,gen1,well_034,34,46200.0,22.3,0.465
UR_inc.xlsx,UR,gen1,well_035,35,46200.0,22.3,0.452
UR_inc.xlsx,UR,gen1,well_036,36,46200.0,22.3,0.333
UR_inc.xlsx,UR,gen1,well_037,37,46200.0,22.3,0.4
UR_inc.xlsx,UR,gen1,well_038,38,46200.0,22.3,0.486
UR_inc.xlsx,UR,gen1,well_039,39,46200.0,22.3,0.396
UR_inc.xlsx,UR,gen1,well_040,40,46200.0,22.3,0.485
UR_inc.xlsx,UR,gen1,well_041,41,46200.0,22.3,0.506
UR_inc.xlsx,UR,gen1,well_042,42,46200.0,22.3,0.625
UR_inc.xlsx,UR,gen1,well_043,43,46200.0,22.3,0.517
UR_inc.xlsx,UR,gen1,well_044,44,46200.0,22.3,0.42
UR_inc.xlsx,UR,gen1,well_045,45,46200.0,22.3,0.495
UR_inc.xlsx,UR,gen1,well_046,46,46200.0,22.3,0.397
UR_inc.xlsx,UR,gen1,well_047,47,46200.0,22.3,0.462
UR_inc.xlsx,UR,gen1,well_048,48,46200.0,22.3,0.311
UR_inc.xlsx,UR,gen1,UU,49,46200.0,22.3,0.245
UR_inc.xlsx,UR,gen1,UU,50,46200.0,22.3,0.217
UR_inc.xlsx,UR,gen1,UU,51,46200.0,22.3,0.205
UR_inc.xlsx,UR,gen1,UU,52,46200.0,22.3,0.149
UR_inc.xlsx,UR,gen1,UU,53,46200.0,22.3,0.201
UR_inc.xlsx,UR,gen1,UU,54,46200.0,22.3,0.268
UR_inc.xlsx,UR,gen1,UU,55,46200.0,22.3,0.265
UR_inc.xlsx,UR,gen1,UU,56,46200.0,22.3,0.158
UR_inc.xlsx,UR,gen1,UU,57,46200.0,22.3,0.174
UR_inc.xlsx,UR,gen1,UU,58,46200.0,22.3,0.146
UR_inc.xlsx,UR,gen1,UU,59,46200.0,22.3,0.211
UR_inc.xlsx,UR,gen1,UU,60,46200.0,22.3,0.153
UR_inc.xlsx,UR,gen1,UU,61,46200.0,22.3,0.199
UR_inc.xlsx,UR,gen1,UU,62,46200.0,22.3,0.212
