condition,arm,transition,donor,recipient,parent,offspring,mapping_mode,source_file,replicate,generation_duration_h,fed,resuspended
UU,selection,0,G3,A5,0.069,0.086,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,F10,E5,0.094,0.103,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,C2,D5,0.11,0.112,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,C12,B1,0.154,0.088,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,H1,F8,0.148,0.112,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,C6,A12,0.068,0.1,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,E7,D4,0.111,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,B3,H4,0.095,0.139,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,B5,G7,0.074,0.09,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,E10,B12,0.124,0.086,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,A2,F12,0.099,0.073,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,A3,H9,0.118,0.076,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,H8,E8,0.116,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,G10,B10,0.106,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,H6,F4,0.076,0.072,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,G8,H3,0.141,0.128,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,0,F11,B9,0.085,0.094,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,C10,C5,0.108,0.123,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,A5,F8,0.086,0.137,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,F12,D1,0.073,0.117,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,F9,B11,0.093,0.124,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,H7,H2,0.091,0.094,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,G8,F4,0.096,0.116,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,F2,A8,0.092,0.121,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,C9,D5,0.115,0.106,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,F5,C7,0.091,0.083,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,E8,C6,0.096,0.094,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,B10,C11,0.095,0.093,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,F1,D4,0.11,0.108,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,H3,B3,0.128,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,E9,H8,0.076,0.087,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,E7,G11,0.102,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,E3,C4,0.113,0.103,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,B5,G6,0.076,0.084,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,A10,B8,0.111,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,D9,F7,0.093,0.092,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,G12,F6,0.093,0.09,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,B9,D11,0.094,0.082,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,E5,F11,0.103,0.089,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,B4,G9,0.07,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,A4,G2,0.124,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,E12,B12,0.079,0.082,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,E4,H11,0.095,0.084,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,F10,H1,0.084,0.088,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,A2,G7,0.071,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,D2,E1,0.101,0.101,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,G3,B7,0.144,0.087,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,D10,C2,0.092,0.12,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,C12,H4,0.107,0.093,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,A7,C3,0.086,0.106,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,E6,B1,0.111,0.09,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,H9,H12,0.076,0.08,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,D3,H10,0.112,0.086,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,D6,B6,0.145,0.099,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,G1,A1,0.073,0.082,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,A9,G4,0.111,0.108,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,C1,H5,0.083,0.1,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,E2,C8,0.094,0.089,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,G10,G5,0.142,0.094,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,F3,H6,0.108,0.087,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,D8,D7,0.114,0.085,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,D12,A12,0.1,0.101,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,B2,A11,0.116,0.091,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,A6,E11,0.164,0.1,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,1,A3,E10,0.071,0.091,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,A6,F4,0.087,0.146,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,C10,G2,0.11,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,B7,H9,0.087,0.099,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,G1,E4,0.103,0.116,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,E10,C4,0.091,0.105,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,E8,A10,0.12,0.104,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,C7,D7,0.083,0.121,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,C12,F6,0.086,0.092,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,H7,E9,0.08,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,F12,H12,0.125,0.128,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,D5,B12,0.106,0.103,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,A3,D3,0.1,0.134,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,F11,H3,0.089,0.099,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,F1,H5,0.134,0.108,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,F9,H11,0.118,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,B10,H6,0.106,0.1,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,C5,E1,0.123,0.14,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,G7,B3,0.095,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,D8,A1,0.074,0.107,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,H10,H1,0.086,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,G12,A7,0.099,0.099,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,F5,E3,0.093,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,A4,D10,0.111,0.08,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,G3,G8,0.112,0.105,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,B9,F7,0.085,0.101,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,B6,A11,0.099,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,F10,H8,0.09,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,C9,B5,0.08,0.099,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,D4,E11,0.108,0.093,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,E2,D11,0.085,0.081,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,D12,F2,0.103,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,C6,C1,0.094,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,C2,B8,0.12,0.1,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,G10,E6,0.104,0.082,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,D6,D9,0.103,0.094,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,B2,G4,0.065,0.106,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,E5,G9,0.119,0.112,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,G11,A5,0.098,0.077,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,A2,G6,0.135,0.109,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,A12,H2,0.101,0.099,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,B1,C3,0.09,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,F8,H4,0.137,0.09,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,A9,F3,0.092,0.105,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,D2,C8,0.105,0.083,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,A8,B4,0.121,0.1,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,C11,G5,0.093,0.11,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,B11,D1,0.124,0.111,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,2,E7,E12,0.109,0.085,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,D12,G3,0.09,0.163,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,B1,C12,0.088,0.073,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,D4,H3,0.112,0.132,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,E10,D2,0.097,0.104,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,D7,G5,0.121,0.084,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,F6,B4,0.092,0.101,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,G9,H8,0.112,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,C8,G2,0.083,0.114,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,A10,A11,0.104,0.118,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,E4,D6,0.116,0.12,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,D10,F3,0.08,0.094,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,B5,B11,0.099,0.114,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,A4,B3,0.11,0.127,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,D8,H4,0.105,0.078,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,D3,E9,0.134,0.11,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,C4,G6,0.105,0.092,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,D1,E12,0.111,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,F1,D11,0.111,0.113,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,A3,C9,0.104,0.088,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,C6,A5,0.095,0.114,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,F11,F9,0.087,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,A2,B10,0.101,0.113,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,H10,H11,0.095,0.068,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,G8,E2,0.105,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,C11,B12,0.083,0.079,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,B7,C7,0.137,0.101,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,H5,B9,0.108,0.108,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,B2,C2,0.111,0.103,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,C10,F4,0.1,0.087,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,F5,F8,0.094,0.102,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,H1,F7,0.096,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,H12,C1,0.128,0.11,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,C3,E5,0.097,0.101,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,G1,F2,0.142,0.092,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,A1,A6,0.107,0.11,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,D9,H6,0.094,0.086,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,G12,F12,0.105,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,E6,A8,0.082,0.104,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,E1,G7,0.14,0.106,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,E11,B8,0.093,0.085,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,B6,E8,0.124,0.111,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,F10,H7,0.079,0.092,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,H9,A7,0.099,0.15,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,A12,H2,0.106,0.102,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,C5,E7,0.095,0.116,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,D5,A9,0.105,0.105,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,G10,E3,0.099,0.094,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,3,G11,G4,0.079,0.081,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,A10,B1,0.166,0.118,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,H5,C1,0.092,0.105,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E1,G4,0.115,0.122,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,A2,A7,0.124,0.114,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,D5,C10,0.088,0.091,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,C3,B4,0.089,0.11,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,C7,C6,0.101,0.106,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,F2,H11,0.092,0.108,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,B6,A12,0.082,0.12,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,B10,A11,0.113,0.103,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,H3,H7,0.132,0.116,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,C2,H6,0.103,0.107,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,G5,D9,0.084,0.101,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,D2,F5,0.104,0.104,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E12,D11,0.095,0.087,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,F7,D10,0.096,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E11,F6,0.126,0.125,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,G7,B8,0.106,0.111,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,H4,A8,0.078,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E3,D4,0.094,0.125,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,F8,F12,0.102,0.111,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,G1,G2,0.118,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,D1,B11,0.101,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E9,C5,0.11,0.12,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,G9,B7,0.097,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,A6,F4,0.11,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,C4,B3,0.102,0.109,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,D3,H1,0.096,0.09,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,F11,B9,0.108,0.107,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,C11,A1,0.106,0.103,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E4,C9,0.102,0.108,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E6,C12,0.102,0.093,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E8,F1,0.111,0.099,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E2,H8,0.096,0.075,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E7,A4,0.116,0.102,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,D7,G11,0.099,0.093,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,D6,G12,0.12,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,E5,A5,0.101,0.08,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,B2,H9,0.108,0.08,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,C8,D12,0.117,0.093,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,H2,G6,0.102,0.092,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,G3,E10,0.163,0.087,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,B5,B12,0.096,0.116,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,A9,G8,0.105,0.085,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,D8,H12,0.095,0.113,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,F3,F9,0.094,0.105,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,F10,G10,0.087,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,4,A3,H10,0.132,0.084,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,F11,C10,0.095,0.112,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,H5,F1,0.107,0.1,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,B1,H1,0.118,0.113,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,A9,C11,0.103,0.113,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,G1,G11,0.103,0.115,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,G4,E9,0.122,0.113,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,A12,H3,0.12,0.124,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,H9,C5,0.08,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,G5,F10,0.118,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,E4,B4,0.081,0.11,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,E7,C9,0.098,0.107,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,G10,B5,0.095,0.088,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,E1,G12,0.102,0.12,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,D12,C6,0.093,0.11,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,E11,G2,0.068,0.105,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,D9,D5,0.101,0.101,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,D3,B3,0.106,0.126,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,D11,D6,0.087,0.077,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,C12,B6,0.093,0.099,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,G9,A5,0.088,0.088,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,H10,F3,0.084,0.093,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,D7,H12,0.092,0.103,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,F7,A4,0.121,0.088,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,D10,F12,0.095,0.127,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,A8,A7,0.098,0.108,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,A6,E6,0.11,0.089,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,B10,F5,0.107,0.086,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,G6,C1,0.092,0.082,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,A2,B9,0.128,0.09,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,F4,F6,0.095,0.066,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,A11,B11,0.103,0.101,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,F8,E2,0.082,0.079,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,B12,H6,0.116,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,B7,A1,0.097,0.084,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,E5,H4,0.086,0.099,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,H11,A10,0.108,0.106,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,H2,E3,0.102,0.115,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,E10,F9,0.087,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,H7,G8,0.116,0.097,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,C7,G3,0.105,0.106,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,C3,C2,0.136,0.103,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,G7,E12,0.112,0.107,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,D8,H8,0.119,0.11,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,B2,C4,0.102,0.09,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,B8,F2,0.111,0.1,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,D2,D4,0.107,0.095,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,C8,E8,0.103,0.141,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,5,A3,D1,0.109,0.083,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,B1,G7,0.091,0.102,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,H3,B8,0.124,0.106,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,B12,B7,0.1,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,C3,G2,0.043,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,B10,F9,0.097,0.094,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,A2,C9,0.089,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,C1,E4,0.082,0.087,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,C11,F3,0.113,0.089,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,F4,A11,0.105,0.098,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,B6,A3,0.099,0.113,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,E8,H2,0.141,0.102,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,D9,D10,0.112,0.087,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,D3,D4,0.102,0.073,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,A8,G9,0.086,0.096,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,E12,C4,0.107,0.061,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,H4,E3,0.099,0.112,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,E5,A7,0.085,0.103,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,D8,E11,0.116,0.088,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,D12,E2,0.099,0.094,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,C6,C12,0.11,0.08,coded_lineage,UU2_log.xlsx,2,24.0,False,False
UU,selection,6,H8,A5,0.11,0.116,coded_lineage,UU2_log.xlsx,2,24.0,False,False
