source_file,sheet,condition,arm,generation,well,measurement,value,header_original
FR3_log.xlsx,drNR,FR,drift,22,F9,nile_red_fluorescence,10344.0,g22
FR3_log.xlsx,drNR,FR,drift,22,F10,nile_red_fluorescence,14911.0,g22
FR3_log.xlsx,drNR,FR,drift,22,F11,nile_red_fluorescence,14912.0,g22
FR3_log.xlsx,drNR,FR,drift,22,F12,nile_red_fluorescence,14183.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G1,nile_red_fluorescence,19531.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G2,nile_red_fluorescence,15244.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G3,nile_red_fluorescence,14508.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G4,nile_red_fluorescence,13689.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G5,nile_red_fluorescence,17678.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G6,nile_red_fluorescence,14480.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G7,nile_red_fluorescence,13894.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G8,nile_red_fluorescence,15469.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G9,nile_red_fluorescence,15128.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G10,nile_red_fluorescence,19504.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G11,nile_red_fluorescence,14457.0,g22
FR3_log.xlsx,drNR,FR,drift,22,G12,nile_red_fluorescence,16708.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H1,nile_red_fluorescence,12183.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H2,nile_red_fluorescence,15028.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H3,nile_red_fluorescence,16236.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H4,nile_red_fluorescence,15787.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H5,nile_red_fluorescence,14182.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H6,nile_red_fluorescence,13764.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H7,nile_red_fluorescence,17513.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H8,nile_red_fluorescence,15861.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H9,nile_red_fluorescence,15253.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H10,nile_red_fluorescence,9539.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H11,nile_red_fluorescence,17284.0,g22
FR3_log.xlsx,drNR,FR,drift,22,H12,nile_red_fluorescence,18807.0,g22
FR3_log.xlsx,drNR,FR,drift,23,A1,nile_red_fluorescence,40281.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A2,nile_red_fluorescence,33026.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A3,nile_red_fluorescence,22009.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A4,nile_red_fluorescence,24937.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A5,nile_red_fluorescence,21514.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A6,nile_red_fluorescence,20692.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A7,nile_red_fluorescence,17292.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A8,nile_red_fluorescence,24539.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A9,nile_red_fluorescence,34725.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A10,nile_red_fluorescence,12646.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A11,nile_red_fluorescence,14939.0,g23
FR3_log.xlsx,drNR,FR,drift,23,A12,nile_red_fluorescence,16232.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B1,nile_red_fluorescence,18797.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B2,nile_red_fluorescence,17268.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B3,nile_red_fluorescence,11802.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B4,nile_red_fluorescence,13316.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B5,nile_red_fluorescence,16745.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B6,nile_red_fluorescence,25533.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B7,nile_red_fluorescence,12536.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B8,nile_red_fluorescence,9672.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B9,nile_red_fluorescence,15257.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B10,nile_red_fluorescence,13082.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B11,nile_red_fluorescence,15346.0,g23
FR3_log.xlsx,drNR,FR,drift,23,B12,nile_red_fluorescence,26229.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C1,nile_red_fluorescence,15390.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C2,nile_red_fluorescence,22462.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C3,nile_red_fluorescence,8730.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C4,nile_red_fluorescence,14350.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C5,nile_red_fluorescence,13492.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C6,nile_red_fluorescence,11953.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C7,nile_red_fluorescence,14557.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C8,nile_red_fluorescence,7320.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C9,nile_red_fluorescence,15069.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C10,nile_red_fluorescence,11772.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C11,nile_red_fluorescence,14709.0,g23
FR3_log.xlsx,drNR,FR,drift,23,C12,nile_red_fluorescence,14861.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D1,nile_red_fluorescence,23559.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D2,nile_red_fluorescence,20381.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D3,nile_red_fluorescence,10057.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D4,nile_red_fluorescence,12494.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D5,nile_red_fluorescence,8611.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D6,nile_red_fluorescence,14173.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D7,nile_red_fluorescence,11609.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D8,nile_red_fluorescence,11004.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D9,nile_red_fluorescence,14993.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D10,nile_red_fluorescence,13693.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D11,nile_red_fluorescence,14188.0,g23
FR3_log.xlsx,drNR,FR,drift,23,D12,nile_red_fluorescence,9431.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E1,nile_red_fluorescence,9518.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E2,nile_red_fluorescence,11184.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E3,nile_red_fluorescence,7529.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E4,nile_red_fluorescence,9915.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E5,nile_red_fluorescence,13951.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E6,nile_red_fluorescence,13150.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E7,nile_red_fluorescence,11636.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E8,nile_red_fluorescence,13168.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E9,nile_red_fluorescence,14341.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E10,nile_red_fluorescence,11632.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E11,nile_red_fluorescence,9758.0,g23
FR3_log.xlsx,drNR,FR,drift,23,E12,nile_red_fluorescence,13220.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F1,nile_red_fluorescence,11117.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F2,nile_red_fluorescence,13430.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F3,nile_red_fluorescence,9343.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F4,nile_red_fluorescence,12303.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F5,nile_red_fluorescence,12438.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F6,nile_red_fluorescence,13045.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F7,nile_red_fluorescence,11626.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F8,nile_red_fluorescence,14003.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F9,nile_red_fluorescence,8381.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F10,nile_red_fluorescence,12011.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F11,nile_red_fluorescence,11789.0,g23
FR3_log.xlsx,drNR,FR,drift,23,F12,nile_red_fluorescence,11345.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G1,nile_red_fluorescence,15555.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G2,nile_red_fluorescence,12339.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G3,nile_red_fluorescence,11541.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G4,nile_red_fluorescence,10962.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G5,nile_red_fluorescence,14349.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G6,nile_red_fluorescence,11460.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G7,nile_red_fluorescence,10973.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G8,nile_red_fluorescence,12277.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G9,nile_red_fluorescence,12149.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G10,nile_red_fluorescence,15614.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G11,nile_red_fluorescence,11324.0,g23
FR3_log.xlsx,drNR,FR,drift,23,G12,nile_red_fluorescence,13417.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H1,nile_red_fluorescence,9761.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H2,nile_red_fluorescence,11802.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H3,nile_red_fluorescence,12778.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H4,nile_red_fluorescence,12467.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H5,nile_red_fluorescence,11179.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H6,nile_red_fluorescence,11024.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H7,nile_red_fluorescence,13836.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H8,nile_red_fluorescence,12753.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H9,nile_red_fluorescence,12281.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H10,nile_red_fluorescence,7620.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H11,nile_red_fluorescence,13844.0,g23
FR3_log.xlsx,drNR,FR,drift,23,H12,nile_red_fluorescence,15187.0,g23
FR3_log.xlsx,drNR,FR,drift,24,A1,nile_red_fluorescence,25906.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A2,nile_red_fluorescence,27992.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A3,nile_red_fluorescence,10679.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A4,nile_red_fluorescence,21826.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A5,nile_red_fluorescence,20819.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A6,nile_red_fluorescence,25629.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A7,nile_red_fluorescence,16091.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A8,nile_red_fluorescence,20167.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A9,nile_red_fluorescence,17853.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A10,nile_red_fluorescence,19901.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A11,nile_red_fluorescence,25123.0,g24
FR3_log.xlsx,drNR,FR,drift,24,A12,nile_red_fluorescence,22858.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B1,nile_red_fluorescence,13522.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B2,nile_red_fluorescence,10934.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B3,nile_red_fluorescence,16727.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B4,nile_red_fluorescence,18036.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B5,nile_red_fluorescence,14410.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B6,nile_red_fluorescence,8829.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B7,nile_red_fluorescence,15138.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B8,nile_red_fluorescence,12636.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B9,nile_red_fluorescence,19983.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B10,nile_red_fluorescence,5242.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B11,nile_red_fluorescence,13267.0,g24
FR3_log.xlsx,drNR,FR,drift,24,B12,nile_red_fluorescence,14577.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C1,nile_red_fluorescence,15459.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C2,nile_red_fluorescence,17058.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C3,nile_red_fluorescence,22161.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C4,nile_red_fluorescence,12993.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C5,nile_red_fluorescence,9355.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C6,nile_red_fluorescence,14707.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C7,nile_red_fluorescence,14335.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C8,nile_red_fluorescence,9244.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C9,nile_red_fluorescence,12465.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C10,nile_red_fluorescence,9762.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C11,nile_red_fluorescence,17693.0,g24
FR3_log.xlsx,drNR,FR,drift,24,C12,nile_red_fluorescence,18597.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D1,nile_red_fluorescence,17039.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D2,nile_red_fluorescence,11585.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D3,nile_red_fluorescence,11362.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D4,nile_red_fluorescence,7714.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D5,nile_red_fluorescence,20135.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D6,nile_red_fluorescence,12347.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D7,nile_red_fluorescence,11600.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D8,nile_red_fluorescence,9405.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D9,nile_red_fluorescence,11485.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D10,nile_red_fluorescence,8156.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D11,nile_red_fluorescence,7499.0,g24
FR3_log.xlsx,drNR,FR,drift,24,D12,nile_red_fluorescence,14273.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E1,nile_red_fluorescence,8058.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E2,nile_red_fluorescence,11325.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E3,nile_red_fluorescence,11427.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E4,nile_red_fluorescence,16271.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E5,nile_red_fluorescence,15029.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E6,nile_red_fluorescence,11640.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E7,nile_red_fluorescence,12301.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E8,nile_red_fluorescence,12603.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E9,nile_red_fluorescence,12152.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E10,nile_red_fluorescence,9850.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E11,nile_red_fluorescence,11264.0,g24
FR3_log.xlsx,drNR,FR,drift,24,E12,nile_red_fluorescence,20383.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F1,nile_red_fluorescence,12693.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F2,nile_red_fluorescence,9753.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F3,nile_red_fluorescence,12602.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F4,nile_red_fluorescence,8804.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F5,nile_red_fluorescence,10341.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F6,nile_red_fluorescence,12759.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F7,nile_red_fluorescence,8852.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F8,nile_red_fluorescence,15969.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F9,nile_red_fluorescence,12109.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F10,nile_red_fluorescence,13508.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F11,nile_red_fluorescence,13659.0,g24
FR3_log.xlsx,drNR,FR,drift,24,F12,nile_red_fluorescence,14925.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G1,nile_red_fluorescence,15022.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G2,nile_red_fluorescence,11930.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G3,nile_red_fluorescence,11724.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G4,nile_red_fluorescence,11787.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G5,nile_red_fluorescence,8761.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G6,nile_red_fluorescence,8429.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G7,nile_red_fluorescence,7494.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G8,nile_red_fluorescence,10016.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G9,nile_red_fluorescence,13248.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G10,nile_red_fluorescence,11014.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G11,nile_red_fluorescence,16472.0,g24
FR3_log.xlsx,drNR,FR,drift,24,G12,nile_red_fluorescence,18479.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H1,nile_red_fluorescence,14919.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H2,nile_red_fluorescence,10877.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H3,nile_red_fluorescence,19698.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H4,nile_red_fluorescence,10448.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H5,nile_red_fluorescence,7811.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H6,nile_red_fluorescence,12409.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H7,nile_red_fluorescence,13201.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H8,nile_red_fluorescence,8227.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H9,nile_red_fluorescence,13619.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H10,nile_red_fluorescence,16754.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H11,nile_red_fluorescence,12046.0,g24
FR3_log.xlsx,drNR,FR,drift,24,H12,nile_red_fluorescence,16637.0,g24
FR3_log.xlsx,drNR,FR,drift,25,A1,nile_red_fluorescence,41238.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A2,nile_red_fluorescence,44833.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A3,nile_red_fluorescence,17286.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A4,nile_red_fluorescence,35013.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A5,nile_red_fluorescence,33892.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A6,nile_red_fluorescence,41755.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A7,nile_red_fluorescence,25952.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A8,nile_red_fluorescence,32073.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A9,nile_red_fluorescence,28124.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A10,nile_red_fluorescence,31487.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A11,nile_red_fluorescence,40988.0,g25
FR3_log.xlsx,drNR,FR,drift,25,A12,nile_red_fluorescence,37186.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B1,nile_red_fluorescence,21554.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B2,nile_red_fluorescence,16981.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B3,nile_red_fluorescence,27049.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B4,nile_red_fluorescence,28757.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B5,nile_red_fluorescence,23476.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B6,nile_red_fluorescence,13710.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B7,nile_red_fluorescence,24209.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B8,nile_red_fluorescence,19997.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B9,nile_red_fluorescence,31705.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B10,nile_red_fluorescence,8093.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B11,nile_red_fluorescence,20724.0,g25
FR3_log.xlsx,drNR,FR,drift,25,B12,nile_red_fluorescence,23256.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C1,nile_red_fluorescence,25212.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C2,nile_red_fluorescence,27865.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C3,nile_red_fluorescence,36355.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C4,nile_red_fluorescence,20457.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C5,nile_red_fluorescence,14800.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C6,nile_red_fluorescence,22988.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C7,nile_red_fluorescence,22630.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C8,nile_red_fluorescence,14580.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C9,nile_red_fluorescence,19965.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C10,nile_red_fluorescence,15260.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C11,nile_red_fluorescence,28044.0,g25
FR3_log.xlsx,drNR,FR,drift,25,C12,nile_red_fluorescence,29341.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D1,nile_red_fluorescence,26884.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D2,nile_red_fluorescence,18030.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D3,nile_red_fluorescence,17808.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D4,nile_red_fluorescence,12153.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D5,nile_red_fluorescence,32006.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D6,nile_red_fluorescence,19313.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D7,nile_red_fluorescence,18330.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D8,nile_red_fluorescence,14441.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D9,nile_red_fluorescence,18291.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D10,nile_red_fluorescence,12678.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D11,nile_red_fluorescence,11806.0,g25
FR3_log.xlsx,drNR,FR,drift,25,D12,nile_red_fluorescence,22508.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E1,nile_red_fluorescence,12591.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E2,nile_red_fluorescence,17472.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E3,nile_red_fluorescence,17979.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E4,nile_red_fluorescence,26276.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E5,nile_red_fluorescence,23933.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E6,nile_red_fluorescence,17985.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E7,nile_red_fluorescence,19425.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E8,nile_red_fluorescence,19953.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E9,nile_red_fluorescence,19166.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E10,nile_red_fluorescence,15302.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E11,nile_red_fluorescence,17482.0,g25
FR3_log.xlsx,drNR,FR,drift,25,E12,nile_red_fluorescence,32402.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F1,nile_red_fluorescence,19921.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F2,nile_red_fluorescence,15438.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F3,nile_red_fluorescence,19542.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F4,nile_red_fluorescence,14060.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F5,nile_red_fluorescence,16100.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F6,nile_red_fluorescence,20105.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F7,nile_red_fluorescence,13898.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F8,nile_red_fluorescence,25952.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F9,nile_red_fluorescence,19172.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F10,nile_red_fluorescence,21649.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F11,nile_red_fluorescence,21518.0,g25
FR3_log.xlsx,drNR,FR,drift,25,F12,nile_red_fluorescence,24220.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G1,nile_red_fluorescence,24117.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G2,nile_red_fluorescence,18789.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G3,nile_red_fluorescence,18541.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G4,nile_red_fluorescence,18544.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G5,nile_red_fluorescence,13779.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G6,nile_red_fluorescence,13104.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G7,nile_red_fluorescence,11721.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G8,nile_red_fluorescence,15858.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G9,nile_red_fluorescence,20917.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G10,nile_red_fluorescence,17201.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G11,nile_red_fluorescence,25692.0,g25
FR3_log.xlsx,drNR,FR,drift,25,G12,nile_red_fluorescence,29573.0,g25
FR3_log.xlsx,drNR,FR,drift,25,H1,nile_red_fluorescence,23845.0,g25
FR3_log.xlsx,drNR,FR,drift,25,H2,nile_red_fluorescence,17301.0,g25
FR3_log.xlsx,drNR,FR,drift,25,H3,nile_red_fluorescence,31685.0,g25
FR3_log.xlsx,drNR,FR,drift,25,H4,nile_red_fluorescence,16446.0,g25
FR3_log.xlsx,drNR,FR,drift,25,H5,nile_red_fluorescence,12115.0,g25
FR3_log.xlsx,drNR,FR,drift,25,H6,nile_red_fluorescence,19493.0,g25
