lineage_id,parent_id,generation,condition_id,yield,polymer_length,compartment_stability,copy_fidelity,condition,arm,replicate,well,source_file,generation_duration_h,fed,resuspended,mapping_mode
UR3_log:drift:g5:E4,UR3_log:drift:g4:B10,5,UR3_log:drift,0.369,,,,UR,drift,3,E4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:E5,UR3_log:drift:g4:E1,5,UR3_log:drift,0.484,,,,UR,drift,3,E5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:E6,UR3_log:drift:g4:G11,5,UR3_log:drift,0.478,,,,UR,drift,3,E6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:E7,UR3_log:drift:g4:D2,5,UR3_log:drift,0.517,,,,UR,drift,3,E7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:E8,UR3_log:drift:g4:H8,5,UR3_log:drift,0.624,,,,UR,drift,3,E8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:E9,UR3_log:drift:g4:D11,5,UR3_log:drift,0.322,,,,UR,drift,3,E9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:F11,UR3_log:drift:g4:F2,5,UR3_log:drift,0.436,,,,UR,drift,3,F11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:F2,,5,UR3_log:drift,0.484,,,,UR,drift,3,F2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:F4,,5,UR3_log:drift,0.413,,,,UR,drift,3,F4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:F5,,5,UR3_log:drift,0.454,,,,UR,drift,3,F5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:F6,UR3_log:drift:g4:F4,5,UR3_log:drift,0.318,,,,UR,drift,3,F6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:F7,,5,UR3_log:drift,0.508,,,,UR,drift,3,F7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:F8,UR3_log:drift:g4:F7,5,UR3_log:drift,0.424,,,,UR,drift,3,F8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:F9,UR3_log:drift:g4:H6,5,UR3_log:drift,0.334,,,,UR,drift,3,F9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G1,UR3_log:drift:g4:A9,5,UR3_log:drift,0.432,,,,UR,drift,3,G1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G10,UR3_log:drift:g4:C1,5,UR3_log:drift,0.294,,,,UR,drift,3,G10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G11,,5,UR3_log:drift,0.443,,,,UR,drift,3,G11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G12,UR3_log:drift:g4:E3,5,UR3_log:drift,0.37,,,,UR,drift,3,G12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G2,UR3_log:drift:g4:F1,5,UR3_log:drift,0.344,,,,UR,drift,3,G2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G3,UR3_log:drift:g4:H9,5,UR3_log:drift,0.448,,,,UR,drift,3,G3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G4,,5,UR3_log:drift,0.588,,,,UR,drift,3,G4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G5,UR3_log:drift:g4:B8,5,UR3_log:drift,0.453,,,,UR,drift,3,G5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G6,,5,UR3_log:drift,0.587,,,,UR,drift,3,G6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G7,UR3_log:drift:g4:H11,5,UR3_log:drift,0.44,,,,UR,drift,3,G7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:G8,UR3_log:drift:g4:E11,5,UR3_log:drift,0.39,,,,UR,drift,3,G8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:H10,UR3_log:drift:g4:A5,5,UR3_log:drift,0.709,,,,UR,drift,3,H10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:H12,,5,UR3_log:drift,0.351,,,,UR,drift,3,H12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:H2,UR3_log:drift:g4:H3,5,UR3_log:drift,0.392,,,,UR,drift,3,H2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:H3,,5,UR3_log:drift,0.383,,,,UR,drift,3,H3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:H6,,5,UR3_log:drift,0.306,,,,UR,drift,3,H6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g5:H7,UR3_log:drift:g4:B1,5,UR3_log:drift,0.526,,,,UR,drift,3,H7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A1,UR3_log:drift:g5:E2,6,UR3_log:drift,0.474,,,,UR,drift,3,A1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A10,,6,UR3_log:drift,0.558,,,,UR,drift,3,A10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A11,,6,UR3_log:drift,0.516,,,,UR,drift,3,A11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A12,,6,UR3_log:drift,0.567,,,,UR,drift,3,A12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A2,,6,UR3_log:drift,0.622,,,,UR,drift,3,A2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A3,UR3_log:drift:g5:A4,6,UR3_log:drift,0.472,,,,UR,drift,3,A3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A4,,6,UR3_log:drift,0.54,,,,UR,drift,3,A4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A5,UR3_log:drift:g5:E8,6,UR3_log:drift,0.432,,,,UR,drift,3,A5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A6,UR3_log:drift:g5:E11,6,UR3_log:drift,0.464,,,,UR,drift,3,A6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A7,UR3_log:drift:g5:A10,6,UR3_log:drift,0.742,,,,UR,drift,3,A7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:A9,UR3_log:drift:g5:D1,6,UR3_log:drift,0.321,,,,UR,drift,3,A9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B1,UR3_log:drift:g5:F9,6,UR3_log:drift,0.453,,,,UR,drift,3,B1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B10,UR3_log:drift:g5:C12,6,UR3_log:drift,0.494,,,,UR,drift,3,B10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B11,UR3_log:drift:g5:F11,6,UR3_log:drift,0.457,,,,UR,drift,3,B11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B12,,6,UR3_log:drift,0.599,,,,UR,drift,3,B12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B2,,6,UR3_log:drift,0.605,,,,UR,drift,3,B2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B3,UR3_log:drift:g5:A8,6,UR3_log:drift,0.54,,,,UR,drift,3,B3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B6,UR3_log:drift:g5:A2,6,UR3_log:drift,0.553,,,,UR,drift,3,B6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B7,UR3_log:drift:g5:B9,6,UR3_log:drift,0.59,,,,UR,drift,3,B7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B8,UR3_log:drift:g5:B5,6,UR3_log:drift,0.719,,,,UR,drift,3,B8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:B9,,6,UR3_log:drift,0.655,,,,UR,drift,3,B9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C1,UR3_log:drift:g5:C9,6,UR3_log:drift,0.467,,,,UR,drift,3,C1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C11,UR3_log:drift:g5:F6,6,UR3_log:drift,0.485,,,,UR,drift,3,C11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C12,,6,UR3_log:drift,0.629,,,,UR,drift,3,C12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C2,UR3_log:drift:g5:C3,6,UR3_log:drift,0.589,,,,UR,drift,3,C2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C3,,6,UR3_log:drift,0.561,,,,UR,drift,3,C3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C4,UR3_log:drift:g5:H12,6,UR3_log:drift,0.439,,,,UR,drift,3,C4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C6,UR3_log:drift:g5:G11,6,UR3_log:drift,0.6,,,,UR,drift,3,C6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C7,UR3_log:drift:g5:G6,6,UR3_log:drift,0.268,,,,UR,drift,3,C7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C8,UR3_log:drift:g5:D8,6,UR3_log:drift,0.574,,,,UR,drift,3,C8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:C9,,6,UR3_log:drift,0.782,,,,UR,drift,3,C9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:D1,,6,UR3_log:drift,0.517,,,,UR,drift,3,D1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:D11,UR3_log:drift:g5:A12,6,UR3_log:drift,0.538,,,,UR,drift,3,D11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:D3,,6,UR3_log:drift,0.736,,,,UR,drift,3,D3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:D6,UR3_log:drift:g5:H6,6,UR3_log:drift,0.508,,,,UR,drift,3,D6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:D7,UR3_log:drift:g5:G7,6,UR3_log:drift,0.499,,,,UR,drift,3,D7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:D9,,6,UR3_log:drift,0.575,,,,UR,drift,3,D9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:E1,UR3_log:drift:g5:D3,6,UR3_log:drift,0.548,,,,UR,drift,3,E1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:E10,UR3_log:drift:g5:H3,6,UR3_log:drift,0.539,,,,UR,drift,3,E10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:E12,UR3_log:drift:g5:G4,6,UR3_log:drift,0.357,,,,UR,drift,3,E12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:E3,UR3_log:drift:g5:B4,6,UR3_log:drift,0.519,,,,UR,drift,3,E3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:E5,UR3_log:drift:g5:E4,6,UR3_log:drift,0.445,,,,UR,drift,3,E5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:E6,,6,UR3_log:drift,0.555,,,,UR,drift,3,E6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:E7,UR3_log:drift:g5:H7,6,UR3_log:drift,0.456,,,,UR,drift,3,E7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:E8,,6,UR3_log:drift,0.685,,,,UR,drift,3,E8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:E9,UR3_log:drift:g5:A11,6,UR3_log:drift,0.507,,,,UR,drift,3,E9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F1,UR3_log:drift:g5:D12,6,UR3_log:drift,0.557,,,,UR,drift,3,F1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F10,UR3_log:drift:g5:C10,6,UR3_log:drift,0.51,,,,UR,drift,3,F10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F12,UR3_log:drift:g5:G1,6,UR3_log:drift,0.683,,,,UR,drift,3,F12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F2,,6,UR3_log:drift,0.382,,,,UR,drift,3,F2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F3,UR3_log:drift:g5:D9,6,UR3_log:drift,0.374,,,,UR,drift,3,F3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F5,,6,UR3_log:drift,0.514,,,,UR,drift,3,F5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F6,,6,UR3_log:drift,0.564,,,,UR,drift,3,F6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F7,,6,UR3_log:drift,0.599,,,,UR,drift,3,F7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F8,,6,UR3_log:drift,0.545,,,,UR,drift,3,F8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:F9,,6,UR3_log:drift,0.476,,,,UR,drift,3,F9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:G10,UR3_log:drift:g5:C5,6,UR3_log:drift,0.458,,,,UR,drift,3,G10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:G12,UR3_log:drift:g5:D10,6,UR3_log:drift,0.576,,,,UR,drift,3,G12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:G2,UR3_log:drift:g5:F2,6,UR3_log:drift,0.508,,,,UR,drift,3,G2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:G3,,6,UR3_log:drift,0.695,,,,UR,drift,3,G3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:G4,,6,UR3_log:drift,0.53,,,,UR,drift,3,G4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:G5,UR3_log:drift:g5:B12,6,UR3_log:drift,0.384,,,,UR,drift,3,G5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:G8,UR3_log:drift:g5:B2,6,UR3_log:drift,0.605,,,,UR,drift,3,G8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:G9,UR3_log:drift:g5:E6,6,UR3_log:drift,0.479,,,,UR,drift,3,G9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H1,UR3_log:drift:g5:G3,6,UR3_log:drift,0.42,,,,UR,drift,3,H1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H10,UR3_log:drift:g5:D2,6,UR3_log:drift,0.532,,,,UR,drift,3,H10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H11,UR3_log:drift:g5:F5,6,UR3_log:drift,0.437,,,,UR,drift,3,H11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H12,,6,UR3_log:drift,0.586,,,,UR,drift,3,H12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H2,UR3_log:drift:g5:F7,6,UR3_log:drift,0.516,,,,UR,drift,3,H2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H4,UR3_log:drift:g5:F4,6,UR3_log:drift,0.583,,,,UR,drift,3,H4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H5,UR3_log:drift:g5:F8,6,UR3_log:drift,0.493,,,,UR,drift,3,H5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H6,,6,UR3_log:drift,0.558,,,,UR,drift,3,H6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H8,UR3_log:drift:g5:D5,6,UR3_log:drift,0.603,,,,UR,drift,3,H8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g6:H9,UR3_log:drift:g5:D4,6,UR3_log:drift,0.431,,,,UR,drift,3,H9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:A1,UR3_log:drift:g6:A2,7,UR3_log:drift,0.423,,,,UR,drift,3,A1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:A10,,7,UR3_log:drift,0.474,,,,UR,drift,3,A10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:A11,,7,UR3_log:drift,0.578,,,,UR,drift,3,A11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:A2,,7,UR3_log:drift,0.5,,,,UR,drift,3,A2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:A3,,7,UR3_log:drift,0.258,,,,UR,drift,3,A3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:A4,,7,UR3_log:drift,0.635,,,,UR,drift,3,A4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:A5,,7,UR3_log:drift,0.393,,,,UR,drift,3,A5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:A6,UR3_log:drift:g6:A12,7,UR3_log:drift,0.425,,,,UR,drift,3,A6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:A8,UR3_log:drift:g6:E8,7,UR3_log:drift,0.462,,,,UR,drift,3,A8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:B11,,7,UR3_log:drift,0.386,,,,UR,drift,3,B11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:B3,UR3_log:drift:g6:A3,7,UR3_log:drift,0.351,,,,UR,drift,3,B3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:B4,UR3_log:drift:g6:A5,7,UR3_log:drift,0.333,,,,UR,drift,3,B4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:B5,UR3_log:drift:g6:C4,7,UR3_log:drift,0.372,,,,UR,drift,3,B5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:B6,,7,UR3_log:drift,0.465,,,,UR,drift,3,B6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:B7,UR3_log:drift:g6:B11,7,UR3_log:drift,0.393,,,,UR,drift,3,B7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:B8,UR3_log:drift:g6:H6,7,UR3_log:drift,0.424,,,,UR,drift,3,B8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C10,UR3_log:drift:g6:E10,7,UR3_log:drift,0.37,,,,UR,drift,3,C10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C11,UR3_log:drift:g6:B10,7,UR3_log:drift,0.363,,,,UR,drift,3,C11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C12,,7,UR3_log:drift,0.354,,,,UR,drift,3,C12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C2,UR3_log:drift:g6:D1,7,UR3_log:drift,0.259,,,,UR,drift,3,C2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C3,,7,UR3_log:drift,0.608,,,,UR,drift,3,C3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C5,UR3_log:drift:g6:B6,7,UR3_log:drift,0.451,,,,UR,drift,3,C5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C6,UR3_log:drift:g6:E6,7,UR3_log:drift,0.376,,,,UR,drift,3,C6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C7,UR3_log:drift:g6:F9,7,UR3_log:drift,0.307,,,,UR,drift,3,C7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C8,UR3_log:drift:g6:E1,7,UR3_log:drift,0.447,,,,UR,drift,3,C8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:C9,,7,UR3_log:drift,0.44,,,,UR,drift,3,C9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D1,,7,UR3_log:drift,0.401,,,,UR,drift,3,D1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D10,UR3_log:drift:g6:E3,7,UR3_log:drift,0.469,,,,UR,drift,3,D10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D11,UR3_log:drift:g6:E7,7,UR3_log:drift,0.428,,,,UR,drift,3,D11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D12,UR3_log:drift:g6:A9,7,UR3_log:drift,0.473,,,,UR,drift,3,D12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D2,UR3_log:drift:g6:D3,7,UR3_log:drift,0.431,,,,UR,drift,3,D2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D3,,7,UR3_log:drift,0.519,,,,UR,drift,3,D3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D4,UR3_log:drift:g6:F12,7,UR3_log:drift,0.402,,,,UR,drift,3,D4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D5,UR3_log:drift:g6:G3,7,UR3_log:drift,0.349,,,,UR,drift,3,D5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D7,UR3_log:drift:g6:F3,7,UR3_log:drift,0.516,,,,UR,drift,3,D7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:D8,UR3_log:drift:g6:A4,7,UR3_log:drift,0.489,,,,UR,drift,3,D8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:E1,,7,UR3_log:drift,0.536,,,,UR,drift,3,E1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:E10,,7,UR3_log:drift,0.511,,,,UR,drift,3,E10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:E11,UR3_log:drift:g6:C12,7,UR3_log:drift,0.31,,,,UR,drift,3,E11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:E12,UR3_log:drift:g6:D6,7,UR3_log:drift,0.428,,,,UR,drift,3,E12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:E2,UR3_log:drift:g6:F7,7,UR3_log:drift,0.434,,,,UR,drift,3,E2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:E4,UR3_log:drift:g6:C3,7,UR3_log:drift,0.536,,,,UR,drift,3,E4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:E5,UR3_log:drift:g6:B2,7,UR3_log:drift,0.514,,,,UR,drift,3,E5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:E9,,7,UR3_log:drift,0.568,,,,UR,drift,3,E9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F1,UR3_log:drift:g6:G9,7,UR3_log:drift,0.406,,,,UR,drift,3,F1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F10,UR3_log:drift:g6:F2,7,UR3_log:drift,0.386,,,,UR,drift,3,F10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F11,UR3_log:drift:g6:H8,7,UR3_log:drift,0.355,,,,UR,drift,3,F11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F12,,7,UR3_log:drift,0.416,,,,UR,drift,3,F12,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F2,,7,UR3_log:drift,0.525,,,,UR,drift,3,F2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F3,,7,UR3_log:drift,0.598,,,,UR,drift,3,F3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F4,UR3_log:drift:g6:G4,7,UR3_log:drift,0.311,,,,UR,drift,3,F4,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F5,,7,UR3_log:drift,0.563,,,,UR,drift,3,F5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F8,,7,UR3_log:drift,0.482,,,,UR,drift,3,F8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:F9,,7,UR3_log:drift,0.285,,,,UR,drift,3,F9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G1,UR3_log:drift:g6:C1,7,UR3_log:drift,0.522,,,,UR,drift,3,G1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G10,UR3_log:drift:g6:D9,7,UR3_log:drift,0.406,,,,UR,drift,3,G10,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G11,UR3_log:drift:g6:A7,7,UR3_log:drift,0.369,,,,UR,drift,3,G11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G2,UR3_log:drift:g6:G12,7,UR3_log:drift,0.271,,,,UR,drift,3,G2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G3,,7,UR3_log:drift,0.493,,,,UR,drift,3,G3,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G5,UR3_log:drift:g6:B1,7,UR3_log:drift,0.501,,,,UR,drift,3,G5,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G6,UR3_log:drift:g6:F5,7,UR3_log:drift,0.369,,,,UR,drift,3,G6,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G7,UR3_log:drift:g6:A11,7,UR3_log:drift,0.428,,,,UR,drift,3,G7,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G8,UR3_log:drift:g6:F8,7,UR3_log:drift,0.482,,,,UR,drift,3,G8,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:G9,,7,UR3_log:drift,0.479,,,,UR,drift,3,G9,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:H1,UR3_log:drift:g6:A10,7,UR3_log:drift,0.386,,,,UR,drift,3,H1,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:H11,UR3_log:drift:g6:B9,7,UR3_log:drift,0.507,,,,UR,drift,3,H11,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:H2,UR3_log:drift:g6:E9,7,UR3_log:drift,0.471,,,,UR,drift,3,H2,UR3_log.xlsx,24.0,False,True,coded_lineage
UR3_log:drift:g7:H3,UR3_log:drift:g6:F6,7,UR3_log:drift,0.526,,,,UR,drift,3,H3,UR3_log.xlsx,24.0,False,True,coded_lineage
