time,variable,value,region
1997.366872,surface_temperature_anomaly_C,0.3676226139068603,global
1997.451745,hadcrut5_surface_temperature_anomaly_C,0.4862481685500001,global
1997.451745,land_surface_air_temperature_anomaly_C,0.8681857585906982,global
1997.451745,sea_surface_temperature_anomaly_C,0.4230919182300567,global
1997.451745,surface_temperature_anomaly_C,0.560417890548706,global
1997.533881,hadcrut5_surface_temperature_anomaly_C,0.3426114036500001,global
1997.533881,land_surface_air_temperature_anomaly_C,0.2975802421569824,global
1997.533881,sea_surface_temperature_anomaly_C,0.4267723560333252,global
1997.533881,surface_temperature_anomaly_C,0.3849929869174957,global
1997.618754,hadcrut5_surface_temperature_anomaly_C,0.4035649990999999,global
1997.618754,land_surface_air_temperature_anomaly_C,0.3216947615146637,global
1997.618754,sea_surface_temperature_anomaly_C,0.4455562829971313,global
1997.618754,surface_temperature_anomaly_C,0.4259907901287079,global
1997.703628,hadcrut5_surface_temperature_anomaly_C,0.4627834423500002,global
1997.703628,land_surface_air_temperature_anomaly_C,0.6797376275062561,global
1997.703628,sea_surface_temperature_anomaly_C,0.4908348023891449,global
1997.703628,surface_temperature_anomaly_C,0.550825297832489,global
1997.785763,hadcrut5_surface_temperature_anomaly_C,0.5664461639499998,global
1997.785763,land_surface_air_temperature_anomaly_C,0.8383718729019165,global
1997.785763,sea_surface_temperature_anomaly_C,0.5037803649902344,global
1997.785763,surface_temperature_anomaly_C,0.6261701583862305,global
1997.870637,hadcrut5_surface_temperature_anomaly_C,0.6074865995,global
1997.870637,land_surface_air_temperature_anomaly_C,0.8397119641304016,global
1997.870637,sea_surface_temperature_anomaly_C,0.5333622097969055,global
1997.870637,surface_temperature_anomaly_C,0.6247457265853882,global
1997.952772,hadcrut5_surface_temperature_anomaly_C,0.5172805053499999,global
1997.952772,land_surface_air_temperature_anomaly_C,0.642182469367981,global
1997.952772,sea_surface_temperature_anomaly_C,0.567374587059021,global
1997.952772,surface_temperature_anomaly_C,0.5920016169548035,global
1998.03833,hadcrut5_surface_temperature_anomaly_C,0.5572817386499997,global
1998.03833,land_surface_air_temperature_anomaly_C,0.5264047980308533,global
1998.03833,sea_surface_temperature_anomaly_C,0.5335748195648193,global
1998.03833,surface_temperature_anomaly_C,0.5509847402572632,global
1998.123203,hadcrut5_surface_temperature_anomaly_C,0.7910441611,global
1998.123203,land_surface_air_temperature_anomaly_C,1.2012510299682615,global
1998.123203,sea_surface_temperature_anomaly_C,0.5650158524513245,global
1998.123203,surface_temperature_anomaly_C,0.8493096828460693,global
1998.199863,hadcrut5_surface_temperature_anomaly_C,0.5804441010999996,global
1998.199863,land_surface_air_temperature_anomaly_C,0.7479081153869629,global
1998.199863,sea_surface_temperature_anomaly_C,0.5097015500068665,global
1998.199863,surface_temperature_anomaly_C,0.6252864599227905,global
1998.284736,hadcrut5_surface_temperature_anomaly_C,0.6424939051499997,global
1998.284736,land_surface_air_temperature_anomaly_C,0.7498008608818054,global
1998.284736,sea_surface_temperature_anomaly_C,0.5330405235290527,global
1998.284736,surface_temperature_anomaly_C,0.682951807975769,global
1998.366872,hadcrut5_surface_temperature_anomaly_C,0.6316856836000001,global
1998.366872,land_surface_air_temperature_anomaly_C,0.9279891848564148,global
1998.366872,sea_surface_temperature_anomaly_C,0.5107966661453247,global
1998.366872,surface_temperature_anomaly_C,0.675364077091217,global
1998.451745,hadcrut5_surface_temperature_anomaly_C,0.6626819592499997,global
1998.451745,land_surface_air_temperature_anomaly_C,1.30476713180542,global
1998.451745,sea_surface_temperature_anomaly_C,0.5003284811973572,global
1998.451745,surface_temperature_anomaly_C,0.7642328143119812,global
1998.533881,hadcrut5_surface_temperature_anomaly_C,0.6554010078999998,global
1998.533881,land_surface_air_temperature_anomaly_C,0.9919121265411376,global
1998.533881,sea_surface_temperature_anomaly_C,0.4901099801063537,global
1998.533881,surface_temperature_anomaly_C,0.6853564977645874,global
1998.618754,hadcrut5_surface_temperature_anomaly_C,0.6472105837000001,global
1998.618754,land_surface_air_temperature_anomaly_C,1.1713656187057495,global
1998.618754,sea_surface_temperature_anomaly_C,0.4614823162555694,global
1998.618754,surface_temperature_anomaly_C,0.6988745927810669,global
1998.703628,hadcrut5_surface_temperature_anomaly_C,0.4298964286499997,global
1998.703628,land_surface_air_temperature_anomaly_C,0.5096436142921448,global
1998.703628,sea_surface_temperature_anomaly_C,0.3255895972251892,global
1998.703628,surface_temperature_anomaly_C,0.4435748159885406,global
1998.785763,hadcrut5_surface_temperature_anomaly_C,0.4102186751,global
1998.785763,land_surface_air_temperature_anomaly_C,0.6475876569747925,global
1998.785763,sea_surface_temperature_anomaly_C,0.3600087761878967,global
1998.785763,surface_temperature_anomaly_C,0.4728106260299682,global
1998.870637,hadcrut5_surface_temperature_anomaly_C,0.3752962128000003,global
1998.870637,land_surface_air_temperature_anomaly_C,0.4463056325912475,global
1998.870637,sea_surface_temperature_anomaly_C,0.3853562474250793,global
1998.870637,surface_temperature_anomaly_C,0.4415830671787262,global
1998.952772,hadcrut5_surface_temperature_anomaly_C,0.4798770626999999,global
1998.952772,land_surface_air_temperature_anomaly_C,0.7351197004318237,global
1998.952772,sea_surface_temperature_anomaly_C,0.3466626703739166,global
1998.952772,surface_temperature_anomaly_C,0.5641658306121826,global
1999.03833,hadcrut5_surface_temperature_anomaly_C,0.38169957825,global
1999.03833,land_surface_air_temperature_anomaly_C,0.6927053332328796,global
1999.03833,sea_surface_temperature_anomaly_C,0.2849712669849396,global
1999.03833,surface_temperature_anomaly_C,0.4871334433555603,global
1999.123203,hadcrut5_surface_temperature_anomaly_C,0.5945360375500002,global
1999.123203,land_surface_air_temperature_anomaly_C,1.051650047302246,global
1999.123203,sea_surface_temperature_anomaly_C,0.2782248556613922,global
1999.123203,surface_temperature_anomaly_C,0.6663916707038879,global
1999.199863,hadcrut5_surface_temperature_anomaly_C,0.2500982217,global
1999.199863,land_surface_air_temperature_anomaly_C,0.3190599679946899,global
1999.199863,sea_surface_temperature_anomaly_C,0.3456969559192657,global
1999.199863,surface_temperature_anomaly_C,0.3507320284843445,global
1999.284736,hadcrut5_surface_temperature_anomaly_C,0.2624839809999999,global
1999.284736,land_surface_air_temperature_anomaly_C,0.2288917601108551,global
1999.284736,sea_surface_temperature_anomaly_C,0.307007759809494,global
1999.284736,surface_temperature_anomaly_C,0.3571479022502899,global
1999.366872,hadcrut5_surface_temperature_anomaly_C,0.24096714775,global
1999.366872,land_surface_air_temperature_anomaly_C,0.3093535900115967,global
1999.366872,sea_surface_temperature_anomaly_C,0.2590618133544922,global
1999.366872,surface_temperature_anomaly_C,0.3148276805877685,global
1999.451745,hadcrut5_surface_temperature_anomaly_C,0.3194032045999998,global
1999.451745,land_surface_air_temperature_anomaly_C,0.5986528992652893,global
1999.451745,sea_surface_temperature_anomaly_C,0.2289257198572158,global
1999.451745,surface_temperature_anomaly_C,0.3744349181652069,global
1999.533881,hadcrut5_surface_temperature_anomaly_C,0.30677582285,global
1999.533881,land_surface_air_temperature_anomaly_C,0.8189609050750732,global
1999.533881,sea_surface_temperature_anomaly_C,0.2035837322473526,global
1999.533881,surface_temperature_anomaly_C,0.4133727550506592,global
1999.618754,hadcrut5_surface_temperature_anomaly_C,0.29864909225,global
1999.618754,land_surface_air_temperature_anomaly_C,0.4644186496734619,global
1999.618754,sea_surface_temperature_anomaly_C,0.1935257911682129,global
1999.618754,surface_temperature_anomaly_C,0.3018686175346374,global
1999.703628,hadcrut5_surface_temperature_anomaly_C,0.2711840198000001,global
1999.703628,land_surface_air_temperature_anomaly_C,0.8758498430252075,global
1999.703628,sea_surface_temperature_anomaly_C,0.2311661690473556,global
1999.703628,surface_temperature_anomaly_C,0.4447765052318573,global
1999.785763,hadcrut5_surface_temperature_anomaly_C,0.3026425865,global
1999.785763,land_surface_air_temperature_anomaly_C,0.6501765251159668,global
1999.785763,sea_surface_temperature_anomaly_C,0.2005105465650558,global
1999.785763,surface_temperature_anomaly_C,0.3619077801704407,global
1999.870637,hadcrut5_surface_temperature_anomaly_C,0.2788941281999999,global
1999.870637,land_surface_air_temperature_anomaly_C,0.5923605561256409,global
1999.870637,sea_surface_temperature_anomaly_C,0.217683807015419,global
1999.870637,surface_temperature_anomaly_C,0.4033167660236358,global
1999.952772,hadcrut5_surface_temperature_anomaly_C,0.3091198117,global
1999.952772,land_surface_air_temperature_anomaly_C,0.6169605851173401,global
1999.952772,sea_surface_temperature_anomaly_C,0.227265790104866,global
1999.952772,surface_temperature_anomaly_C,0.4604337215423584,global
2000.03833,hadcrut5_surface_temperature_anomaly_C,0.1730085091999999,global
2000.03833,land_surface_air_temperature_anomaly_C,0.1686238795518875,global
2000.03833,sea_surface_temperature_anomaly_C,0.2446375340223312,global
2000.03833,surface_temperature_anomaly_C,0.2808895111083984,global
2000.123203,hadcrut5_surface_temperature_anomaly_C,0.4892240825500002,global
2000.123203,land_surface_air_temperature_anomaly_C,0.8075500726699829,global
2000.123203,sea_surface_temperature_anomaly_C,0.2949457466602325,global
2000.123203,surface_temperature_anomaly_C,0.5832436084747314,global
2000.202601,hadcrut5_surface_temperature_anomaly_C,0.4371655707,global
2000.202601,land_surface_air_temperature_anomaly_C,0.8340766429901123,global
2000.202601,sea_surface_temperature_anomaly_C,0.2974043786525726,global
2000.202601,surface_temperature_anomaly_C,0.5743841528892517,global
2000.287474,hadcrut5_surface_temperature_anomaly_C,0.5274128529499997,global
2000.287474,land_surface_air_temperature_anomaly_C,0.9053627848625184,global
2000.287474,sea_surface_temperature_anomaly_C,0.2990037500858307,global
2000.287474,surface_temperature_anomaly_C,0.6114158034324646,global
2000.36961,hadcrut5_surface_temperature_anomaly_C,0.2987122505000001,global
2000.36961,land_surface_air_temperature_anomaly_C,0.5073994994163513,global
2000.36961,sea_surface_temperature_anomaly_C,0.257127046585083,global
2000.36961,surface_temperature_anomaly_C,0.3975694179534912,global
2000.454483,hadcrut5_surface_temperature_anomaly_C,0.3449094637,global
2000.454483,land_surface_air_temperature_anomaly_C,0.6532797813415527,global
2000.454483,sea_surface_temperature_anomaly_C,0.2331546992063522,global
2000.454483,surface_temperature_anomaly_C,0.3938440978527069,global
2000.536619,hadcrut5_surface_temperature_anomaly_C,0.3254311842,global
2000.536619,land_surface_air_temperature_anomaly_C,0.7161778807640076,global
2000.536619,sea_surface_temperature_anomaly_C,0.2492983937263488,global
2000.536619,surface_temperature_anomaly_C,0.408380925655365,global
2000.621492,hadcrut5_surface_temperature_anomaly_C,0.3740956660500001,global
2000.621492,land_surface_air_temperature_anomaly_C,0.7751297950744629,global
2000.621492,sea_surface_temperature_anomaly_C,0.289427250623703,global
2000.621492,surface_temperature_anomaly_C,0.4526507556438446,global
2000.706366,hadcrut5_surface_temperature_anomaly_C,0.3079349400999997,global
2000.706366,land_surface_air_temperature_anomaly_C,0.5920264720916748,global
2000.706366,sea_surface_temperature_anomaly_C,0.3233751356601715,global
2000.706366,surface_temperature_anomaly_C,0.410144031047821,global
2000.788501,hadcrut5_surface_temperature_anomaly_C,0.1901179764,global
2000.788501,land_surface_air_temperature_anomaly_C,0.311795562505722,global
2000.788501,sea_surface_temperature_anomaly_C,0.3087888062000274,global
2000.788501,surface_temperature_anomaly_C,0.3093668818473816,global
2000.873374,hadcrut5_surface_temperature_anomaly_C,0.24096185275,global
2000.873374,land_surface_air_temperature_anomaly_C,0.4264846742153168,global
2000.873374,sea_surface_temperature_anomaly_C,0.2877806425094604,global
2000.873374,surface_temperature_anomaly_C,0.3231314718723297,global
2000.95551,hadcrut5_surface_temperature_anomaly_C,0.1971314822500001,global
2000.95551,land_surface_air_temperature_anomaly_C,0.2046303898096084,global
2000.95551,sea_surface_temperature_anomaly_C,0.2895676791667938,global
2000.95551,surface_temperature_anomaly_C,0.2848949134349823,global
2001.03833,hadcrut5_surface_temperature_anomaly_C,0.3569443042999998,global
2001.03833,land_surface_air_temperature_anomaly_C,0.5047659277915955,global
2001.03833,sea_surface_temperature_anomaly_C,0.3013613820075989,global
2001.03833,surface_temperature_anomaly_C,0.4376825392246246,global
2001.123203,hadcrut5_surface_temperature_anomaly_C,0.38460862475,global
2001.123203,land_surface_air_temperature_anomaly_C,0.6213595867156982,global
2001.123203,sea_surface_temperature_anomaly_C,0.3217788934707641,global
2001.123203,surface_temperature_anomaly_C,0.4645995795726776,global
2001.199863,hadcrut5_surface_temperature_anomaly_C,0.5119668829999997,global
2001.199863,land_surface_air_temperature_anomaly_C,0.7293928265571594,global
2001.199863,sea_surface_temperature_anomaly_C,0.38037970662117,global
2001.199863,surface_temperature_anomaly_C,0.5817055106163025,global
2001.284736,hadcrut5_surface_temperature_anomaly_C,0.4438866388999996,global
2001.284736,land_surface_air_temperature_anomaly_C,0.6418938636779785,global
2001.284736,sea_surface_temperature_anomaly_C,0.3980506062507629,global
2001.284736,surface_temperature_anomaly_C,0.5398594737052917,global
2001.366872,hadcrut5_surface_temperature_anomaly_C,0.482848502,global
2001.366872,land_surface_air_temperature_anomaly_C,0.8354469537734985,global
2001.366872,sea_surface_temperature_anomaly_C,0.3909111320972442,global
2001.366872,surface_temperature_anomaly_C,0.5985616445541382,global
2001.451745,hadcrut5_surface_temperature_anomaly_C,0.4426214758000001,global
2001.451745,land_surface_air_temperature_anomaly_C,0.735267698764801,global
2001.451745,sea_surface_temperature_anomaly_C,0.4392208158969879,global
2001.451745,surface_temperature_anomaly_C,0.545720100402832,global
2001.533881,hadcrut5_surface_temperature_anomaly_C,0.5070069454999997,global
2001.533881,land_surface_air_temperature_anomaly_C,0.930491268634796,global
2001.533881,sea_surface_temperature_anomaly_C,0.4226880371570587,global
2001.533881,surface_temperature_anomaly_C,0.5938496589660645,global
2001.618754,hadcrut5_surface_temperature_anomaly_C,0.4994088347999998,global
2001.618754,land_surface_air_temperature_anomaly_C,0.480325698852539,global
2001.618754,sea_surface_temperature_anomaly_C,0.4104678332805633,global
2001.618754,surface_temperature_anomaly_C,0.4891502261161804,global
2001.703628,hadcrut5_surface_temperature_anomaly_C,0.4892432900499998,global
2001.703628,land_surface_air_temperature_anomaly_C,0.7750025391578674,global
2001.703628,sea_surface_temperature_anomaly_C,0.4181529283523559,global
2001.703628,surface_temperature_anomaly_C,0.5424441695213318,global
2001.785763,hadcrut5_surface_temperature_anomaly_C,0.4611947905000002,global
2001.785763,land_surface_air_temperature_anomaly_C,0.56138014793396,global
2001.785763,sea_surface_temperature_anomaly_C,0.4385626316070556,global
2001.785763,surface_temperature_anomaly_C,0.5076400637626648,global
2001.870637,hadcrut5_surface_temperature_anomaly_C,0.6860654870499999,global
2001.870637,land_surface_air_temperature_anomaly_C,0.9630714654922484,global
2001.870637,sea_surface_temperature_anomaly_C,0.4265245795249939,global
2001.870637,surface_temperature_anomaly_C,0.7053800821304321,global
2001.952772,hadcrut5_surface_temperature_anomaly_C,0.5356095433999998,global
2001.952772,land_surface_air_temperature_anomaly_C,0.6613461971282959,global
2001.952772,sea_surface_temperature_anomaly_C,0.4021105170249939,global
2001.952772,surface_temperature_anomaly_C,0.545335590839386,global
2002.03833,hadcrut5_surface_temperature_anomaly_C,0.64008382755,global
2002.03833,land_surface_air_temperature_anomaly_C,1.0266305208206177,global
2002.03833,sea_surface_temperature_anomaly_C,0.4414665997028351,global
2002.03833,surface_temperature_anomaly_C,0.7444006204605103,global
2002.123203,hadcrut5_surface_temperature_anomaly_C,0.63413277275,global
2002.123203,land_surface_air_temperature_anomaly_C,1.036266803741455,global
2002.123203,sea_surface_temperature_anomaly_C,0.4504546225070953,global
2002.123203,surface_temperature_anomaly_C,0.7790456414222717,global
2002.199863,hadcrut5_surface_temperature_anomaly_C,0.7865764757000001,global
2002.199863,land_surface_air_temperature_anomaly_C,1.2882157564163208,global
2002.199863,sea_surface_temperature_anomaly_C,0.491789847612381,global
2002.199863,surface_temperature_anomaly_C,0.8676117062568665,global
2002.284736,hadcrut5_surface_temperature_anomaly_C,0.55723932515,global
2002.284736,land_surface_air_temperature_anomaly_C,0.7596451044082642,global
2002.284736,sea_surface_temperature_anomaly_C,0.4532604515552521,global
2002.284736,surface_temperature_anomaly_C,0.5777114629745483,global
2002.366872,hadcrut5_surface_temperature_anomaly_C,0.4971740632000002,global
2002.366872,land_surface_air_temperature_anomaly_C,0.967835545539856,global
2002.366872,sea_surface_temperature_anomaly_C,0.4475521743297577,global
2002.366872,surface_temperature_anomaly_C,0.6172306537628174,global
2002.451745,hadcrut5_surface_temperature_anomaly_C,0.4433569385000001,global
2002.451745,land_surface_air_temperature_anomaly_C,0.4017821848392486,global
2002.451745,sea_surface_temperature_anomaly_C,0.450206458568573,global
2002.451745,surface_temperature_anomaly_C,0.4992846250534057,global
2002.533881,hadcrut5_surface_temperature_anomaly_C,0.5668846947,global
2002.533881,land_surface_air_temperature_anomaly_C,0.7600990533828735,global
2002.533881,sea_surface_temperature_anomaly_C,0.3925394415855407,global
2002.533881,surface_temperature_anomaly_C,0.5655325055122375,global
2002.618754,hadcrut5_surface_temperature_anomaly_C,0.4958393822999998,global
2002.618754,land_surface_air_temperature_anomaly_C,0.6980936527252197,global
2002.618754,sea_surface_temperature_anomaly_C,0.3712221086025238,global
2002.618754,surface_temperature_anomaly_C,0.510067880153656,global
2002.703628,hadcrut5_surface_temperature_anomaly_C,0.4987572819500002,global
2002.703628,land_surface_air_temperature_anomaly_C,1.1841779947280884,global
2002.703628,sea_surface_temperature_anomaly_C,0.3920472860336303,global
2002.703628,surface_temperature_anomaly_C,0.6453114151954651,global
2002.785763,hadcrut5_surface_temperature_anomaly_C,0.4966640488999996,global
2002.785763,land_surface_air_temperature_anomaly_C,0.7314714193344116,global
2002.785763,sea_surface_temperature_anomaly_C,0.4283059239387512,global
2002.785763,surface_temperature_anomaly_C,0.5210029482841492,global
2002.870637,hadcrut5_surface_temperature_anomaly_C,0.4877885165000001,global
2002.870637,land_surface_air_temperature_anomaly_C,0.8173482418060303,global
2002.870637,sea_surface_temperature_anomaly_C,0.4062975347042084,global
2002.870637,surface_temperature_anomaly_C,0.5947537422180176,global
2002.952772,hadcrut5_surface_temperature_anomaly_C,0.3414095496500002,global
2002.952772,land_surface_air_temperature_anomaly_C,0.4344626665115356,global
2002.952772,sea_surface_temperature_anomaly_C,0.4501287937164306,global
2002.952772,surface_temperature_anomaly_C,0.4465137124061584,global
2003.03833,hadcrut5_surface_temperature_anomaly_C,0.6511285860999998,global
2003.03833,land_surface_air_temperature_anomaly_C,1.094133973121643,global
2003.03833,sea_surface_temperature_anomaly_C,0.4177772998809814,global
2003.03833,surface_temperature_anomaly_C,0.7228841185569763,global
2003.123203,hadcrut5_surface_temperature_anomaly_C,0.4806978748,global
2003.123203,land_surface_air_temperature_anomaly_C,0.7336333990097046,global
2003.123203,sea_surface_temperature_anomaly_C,0.4410253167152405,global
2003.123203,surface_temperature_anomaly_C,0.5724033117294312,global
2003.199863,hadcrut5_surface_temperature_anomaly_C,0.4737791866999999,global
2003.199863,land_surface_air_temperature_anomaly_C,0.66563880443573,global
2003.199863,sea_surface_temperature_anomaly_C,0.4699760675430298,global
2003.199863,surface_temperature_anomaly_C,0.5763534307479858,global
2003.284736,hadcrut5_surface_temperature_anomaly_C,0.4647471433,global
2003.284736,land_surface_air_temperature_anomaly_C,0.6530300378799438,global
2003.284736,sea_surface_temperature_anomaly_C,0.4233283102512359,global
2003.284736,surface_temperature_anomaly_C,0.5430886745452881,global
2003.366872,hadcrut5_surface_temperature_anomaly_C,0.5141707112999999,global
2003.366872,land_surface_air_temperature_anomaly_C,0.8626957535743713,global
2003.366872,sea_surface_temperature_anomaly_C,0.4053890109062195,global
2003.366872,surface_temperature_anomaly_C,0.599795401096344,global
2003.451745,hadcrut5_surface_temperature_anomaly_C,0.4196289367999996,global
2003.451745,land_surface_air_temperature_anomaly_C,0.6912631392478943,global
2003.451745,sea_surface_temperature_anomaly_C,0.429905354976654,global
2003.451745,surface_temperature_anomaly_C,0.5194400548934937,global
2003.533881,hadcrut5_surface_temperature_anomaly_C,0.4813872230500002,global
2003.533881,land_surface_air_temperature_anomaly_C,0.8413236737251282,global
2003.533881,sea_surface_temperature_anomaly_C,0.4585782289505005,global
2003.533881,surface_temperature_anomaly_C,0.5907526612281799,global
2003.618754,hadcrut5_surface_temperature_anomaly_C,0.6109050291499999,global
2003.618754,land_surface_air_temperature_anomaly_C,0.6972347497940063,global
2003.618754,sea_surface_temperature_anomaly_C,0.4830207824707031,global
2003.618754,surface_temperature_anomaly_C,0.5989824533462524,global
2003.703628,hadcrut5_surface_temperature_anomaly_C,0.5693166792000001,global
2003.703628,land_surface_air_temperature_anomaly_C,0.8237702250480652,global
2003.703628,sea_surface_temperature_anomaly_C,0.4977842569351196,global
2003.703628,surface_temperature_anomaly_C,0.6131943464279175,global
2003.785763,hadcrut5_surface_temperature_anomaly_C,0.6528944265000001,global
2003.785763,land_surface_air_temperature_anomaly_C,1.0428928136825562,global
2003.785763,sea_surface_temperature_anomaly_C,0.5005033016204834,global
2003.785763,surface_temperature_anomaly_C,0.7251733541488647,global
2003.870637,hadcrut5_surface_temperature_anomaly_C,0.4899641679000001,global
2003.870637,land_surface_air_temperature_anomaly_C,0.5711274147033691,global
2003.870637,sea_surface_temperature_anomaly_C,0.4718154668807983,global
2003.870637,surface_temperature_anomaly_C,0.5259454250335693,global
2003.952772,hadcrut5_surface_temperature_anomaly_C,0.6507338152499998,global
2003.952772,land_surface_air_temperature_anomaly_C,0.993722438812256,global
2003.952772,sea_surface_temperature_anomaly_C,0.4471854865550995,global
2003.952772,surface_temperature_anomaly_C,0.698265552520752,global
2004.03833,hadcrut5_surface_temperature_anomaly_C,0.5007933511999998,global
2004.03833,land_surface_air_temperature_anomaly_C,0.5979244112968445,global
2004.03833,sea_surface_temperature_anomaly_C,0.4507191181182861,global
2004.03833,surface_temperature_anomaly_C,0.5334603190422058,global
2004.123203,hadcrut5_surface_temperature_anomaly_C,0.6285373672499999,global
2004.123203,land_surface_air_temperature_anomaly_C,0.8128329515457153,global
2004.123203,sea_surface_temperature_anomaly_C,0.4977117478847503,global
2004.123203,surface_temperature_anomaly_C,0.6755534410476685,global
2004.202601,hadcrut5_surface_temperature_anomaly_C,0.5184425495999997,global
2004.202601,land_surface_air_temperature_anomaly_C,0.766155481338501,global
2004.202601,sea_surface_temperature_anomaly_C,0.4680923521518707,global
2004.202601,surface_temperature_anomaly_C,0.6422650814056396,global
2004.287474,hadcrut5_surface_temperature_anomaly_C,0.5155231436000001,global
2004.287474,land_surface_air_temperature_anomaly_C,0.7784000635147095,global
2004.287474,sea_surface_temperature_anomaly_C,0.4775436520576477,global
2004.287474,surface_temperature_anomaly_C,0.6143396496772766,global
2004.36961,hadcrut5_surface_temperature_anomaly_C,0.3473410785999997,global
2004.36961,land_surface_air_temperature_anomaly_C,0.2095434218645095,global
2004.36961,sea_surface_temperature_anomaly_C,0.4003743231296539,global
2004.36961,surface_temperature_anomaly_C,0.37901172041893,global
2004.454483,hadcrut5_surface_temperature_anomaly_C,0.3084869499500002,global
2004.454483,land_surface_air_temperature_anomaly_C,0.6218206882476807,global
2004.454483,sea_surface_temperature_anomaly_C,0.3718075454235077,global
2004.454483,surface_temperature_anomaly_C,0.4461663365364074,global
2004.536619,hadcrut5_surface_temperature_anomaly_C,0.2363415072499999,global
2004.536619,land_surface_air_temperature_anomaly_C,-0.1319933235645294,global
2004.536619,sea_surface_temperature_anomaly_C,0.4293865263462066,global
2004.536619,surface_temperature_anomaly_C,0.2818153798580169,global
2004.621492,hadcrut5_surface_temperature_anomaly_C,0.45924120195,global
2004.621492,land_surface_air_temperature_anomaly_C,0.427789956331253,global
2004.621492,sea_surface_temperature_anomaly_C,0.4454824924468994,global
2004.621492,surface_temperature_anomaly_C,0.4445900022983551,global
2004.706366,hadcrut5_surface_temperature_anomaly_C,0.4606346463000003,global
2004.706366,land_surface_air_temperature_anomaly_C,0.5297338962554932,global
2004.706366,sea_surface_temperature_anomaly_C,0.4667068123817444,global
2004.706366,surface_temperature_anomaly_C,0.4995723366737366,global
2004.788501,hadcrut5_surface_temperature_anomaly_C,0.5173619712500002,global
2004.788501,land_surface_air_temperature_anomaly_C,0.7966880202293396,global
2004.788501,sea_surface_temperature_anomaly_C,0.4765806496143341,global
2004.788501,surface_temperature_anomaly_C,0.5945940017700195,global
2004.873374,hadcrut5_surface_temperature_anomaly_C,0.6462120623499997,global
2004.873374,land_surface_air_temperature_anomaly_C,1.0887336730957031,global
2004.873374,sea_surface_temperature_anomaly_C,0.4729425013065338,global
2004.873374,surface_temperature_anomaly_C,0.7274259924888611,global
2004.95551,hadcrut5_surface_temperature_anomaly_C,0.4101859477,global
2004.95551,land_surface_air_temperature_anomaly_C,0.6828051805496216,global
2004.95551,sea_surface_temperature_anomaly_C,0.4602352976799011,global
2004.95551,surface_temperature_anomaly_C,0.525261640548706,global
2005.03833,hadcrut5_surface_temperature_anomaly_C,0.6426079995,global
2005.03833,land_surface_air_temperature_anomaly_C,1.0588735342025757,global
2005.03833,sea_surface_temperature_anomaly_C,0.4722963571548462,global
2005.03833,surface_temperature_anomaly_C,0.7293500304222107,global
2005.123203,hadcrut5_surface_temperature_anomaly_C,0.5272138726500003,global
2005.123203,land_surface_air_temperature_anomaly_C,0.7769775390625,global
2005.123203,sea_surface_temperature_anomaly_C,0.4238687753677368,global
2005.123203,surface_temperature_anomaly_C,0.5855818390846252,global
2005.199863,hadcrut5_surface_temperature_anomaly_C,0.6397571500499997,global
2005.199863,land_surface_air_temperature_anomaly_C,0.9333416223526,global
2005.199863,sea_surface_temperature_anomaly_C,0.4605395793914795,global
2005.199863,surface_temperature_anomaly_C,0.6938022375106812,global
2005.284736,hadcrut5_surface_temperature_anomaly_C,0.6256123078500003,global
2005.284736,land_surface_air_temperature_anomaly_C,0.8180880546569824,global
2005.284736,sea_surface_temperature_anomaly_C,0.4691013395786285,global
2005.284736,surface_temperature_anomaly_C,0.6624077558517456,global
2005.366872,hadcrut5_surface_temperature_anomaly_C,0.54950296675,global
2005.366872,land_surface_air_temperature_anomaly_C,0.8826721906661987,global
2005.366872,sea_surface_temperature_anomaly_C,0.4764662683010101,global
2005.366872,surface_temperature_anomaly_C,0.6335455775260925,global
2005.451745,hadcrut5_surface_temperature_anomaly_C,0.5670722425499998,global
2005.451745,land_surface_air_temperature_anomaly_C,0.9702131152153016,global
2005.451745,sea_surface_temperature_anomaly_C,0.4642881453037262,global
2005.451745,surface_temperature_anomaly_C,0.6513176560401917,global
2005.533881,hadcrut5_surface_temperature_anomaly_C,0.5531112553000002,global
2005.533881,land_surface_air_temperature_anomaly_C,0.9216312170028688,global
2005.533881,sea_surface_temperature_anomaly_C,0.471679538488388,global
2005.533881,surface_temperature_anomaly_C,0.627393901348114,global
2005.618754,hadcrut5_surface_temperature_anomaly_C,0.5818248426499998,global
2005.618754,land_surface_air_temperature_anomaly_C,0.8476226329803467,global
2005.618754,sea_surface_temperature_anomaly_C,0.4784369766712188,global
2005.618754,surface_temperature_anomaly_C,0.5955334305763245,global
2005.703628,hadcrut5_surface_temperature_anomaly_C,0.6307080753499996,global
2005.703628,land_surface_air_temperature_anomaly_C,1.1817630529403689,global
2005.703628,sea_surface_temperature_anomaly_C,0.4509645700454712,global
2005.703628,surface_temperature_anomaly_C,0.7201551795005798,global
2005.785763,hadcrut5_surface_temperature_anomaly_C,0.6800287806499995,global
2005.785763,land_surface_air_temperature_anomaly_C,1.256117582321167,global
2005.785763,sea_surface_temperature_anomaly_C,0.4149690568447113,global
2005.785763,surface_temperature_anomaly_C,0.7310166954994202,global
2005.870637,hadcrut5_surface_temperature_anomaly_C,0.6356901755500001,global
2005.870637,land_surface_air_temperature_anomaly_C,1.228409767150879,global
2005.870637,sea_surface_temperature_anomaly_C,0.3849086761474609,global
