frequency_per_year,period_years,power
2.344882755862207e-05,42646.055437100214,0.026719241196647675
2.3498825058747062e-05,42555.31914893617,0.02772935561285474
2.3548822558872055e-05,42464.96815286625,0.02503277622911775
2.359882005899705e-05,42375.0,0.02368771232916891
2.3648817559122043e-05,42285.412262156446,0.023182886911504132
2.3698815059247036e-05,42196.20253164557,0.025352204136688254
2.3748812559372032e-05,42107.36842105263,0.01627911377197711
2.3798810059497025e-05,42018.90756302521,0.023042322647508693
2.3848807559622017e-05,41930.8176100629,0.0240960650335511
2.3898805059747013e-05,41843.096234309625,0.02484187318579198
2.3948802559872006e-05,41755.74112734864,0.028228632725113167
2.3998800059997e-05,41668.75,0.02932850141285761
2.4048797560121994e-05,41582.12058212058,0.022188023792632943
2.4098795060246987e-05,41495.85062240664,0.01816669328129848
2.414879256037198e-05,41409.93788819876,0.010916193838183184
2.4198790060496976e-05,41324.38016528926,0.012801640341514669
2.4248787560621968e-05,41239.17525773196,0.0098754326292611
2.429878506074696e-05,41154.320987654326,0.011453566353773832
2.4348782560871957e-05,41069.81519507187,0.011742355892421397
2.439878006099695e-05,40985.65573770492,0.009361781325559674
2.4448777561121942e-05,40901.84049079755,0.012265961863546313
2.4498775061246938e-05,40818.36734693877,0.015378246194563355
2.454877256137193e-05,40735.23421588595,0.013385608119219067
2.4598770061496923e-05,40652.439024390245,0.014568890672134363
2.464876756162192e-05,40569.97971602434,0.013893310171521012
2.4698765061746912e-05,40487.85425101215,0.01385066596889937
2.4748762561871905e-05,40406.06060606061,0.011761192966624827
2.47987600619969e-05,40324.596774193546,0.009959286149664312
2.4848757562121893e-05,40243.46076458753,0.00790602120584779
2.4898755062246886e-05,40162.650602409645,0.007320505274398052
2.4948752562371882e-05,40082.164328657316,0.00536507753046489
2.4998750062496874e-05,40002.0,0.0056706911647238034
2.5048747562621867e-05,39922.155688622755,0.006753488554060975
2.5098745062746863e-05,39842.629482071716,0.005013607042208262
2.5148742562871856e-05,39763.419483101396,0.006070286665674425
2.5198740062996848e-05,39684.52380952381,0.013546652733051442
2.5248737563121844e-05,39605.94059405941,0.020236333216460234
2.5298735063246837e-05,39527.66798418973,0.025424804594391642
2.534873256337183e-05,39449.70414201184,0.040387750641173704
2.5398730063496825e-05,39372.04724409449,0.042927439698207684
2.5448727563621818e-05,39294.695481335955,0.042094405187671304
2.549872506374681e-05,39217.64705882353,0.04074269963651566
2.5548722563871807e-05,39140.90019569472,0.041118739520245653
2.55987200639968e-05,39064.453125,0.038747766295223654
2.5648717564121792e-05,38988.304093567254,0.024669424968573783
2.5698715064246788e-05,38912.4513618677,0.04037673810639116
2.574871256437178e-05,38836.8932038835,0.020809997215613028
2.5798710064496773e-05,38761.62790697675,0.027899916612735467
2.584870756462177e-05,38686.65377176015,0.027680405110189234
2.589870506474676e-05,38611.96911196911,0.026337327455648228
2.5948702564871754e-05,38537.57225433526,0.02572397868230211
2.599870006499675e-05,38463.46153846154,0.025920308088572902
2.6048697565121743e-05,38389.63531669866,0.020913086072282427
2.6098695065246735e-05,38316.091954022995,0.020351760293972485
2.614869256537173e-05,38242.82982791587,0.03528787565950192
2.6198690065496724e-05,38169.84732824428,0.034899798924258776
2.6248687565621717e-05,38097.14285714286,0.03918543740271576
2.6298685065746713e-05,38024.71482889734,0.04556258366576662
2.6348682565871705e-05,37952.56166982922,0.04510221281060088
2.6398680065996698e-05,37880.68181818182,0.05110850182404893
2.6448677566121694e-05,37809.07372400756,0.05638159080675777
2.6498675066246687e-05,37737.735849056604,0.033308481160585234
2.654867256637168e-05,37666.66666666667,0.02594888777869665
2.6598670066496675e-05,37595.86466165414,0.026400625094659878
2.6648667566621668e-05,37525.32833020638,0.026366989883458973
2.669866506674666e-05,37455.05617977528,0.02710275962325389
2.6748662566871656e-05,37385.04672897196,0.028664335564092962
2.679866006699665e-05,37315.298507462685,0.014413600599996357
2.684865756712164e-05,37245.81005586593,0.014458310337446675
2.6898655067246638e-05,37176.579925650556,0.02025725223645297
2.694865256737163e-05,37107.60667903525,0.02299171834485941
2.6998650067496623e-05,37038.88888888889,0.022529347968737717
2.704864756762162e-05,36970.42513863216,0.021409753597029697
2.709864506774661e-05,36902.21402214022,0.02327586132037421
2.7148642567871604e-05,36834.25414364641,0.027315434844707172
2.71986400679966e-05,36766.544117647056,0.023249138891599096
2.7248637568121593e-05,36699.08256880734,0.01701466131848295
2.7298635068246585e-05,36631.868131868134,0.023373901780030498
2.734863256837158e-05,36564.89945155393,0.022410579761757646
2.7398630068496574e-05,36498.175182481755,0.02393012987837357
2.7448627568621566e-05,36431.69398907104,0.02393620109672052
2.7498625068746562e-05,36365.454545454544,0.021750263452007146
2.7548622568871555e-05,36299.4555353902,0.02102664451211981
2.7598620068996548e-05,36233.69565217392,0.0253357336517945
2.7648617569121544e-05,36168.173598553345,0.021017145256443947
2.7698615069246536e-05,36102.888086642604,0.012160074769589382
2.774861256937153e-05,36037.83783783784,0.02054749856836417
2.7798610069496525e-05,35973.02158273381,0.021424581984005295
2.7848607569621518e-05,35908.43806104129,0.021622949267960063
2.789860506974651e-05,35844.086021505376,0.020017702632437302
2.7948602569871506e-05,35779.96422182469,0.015175864421915482
2.79986000699965e-05,35716.07142857143,0.014343118785372326
2.804859757012149e-05,35652.4064171123,0.012952393834041084
2.8098595070246487e-05,35588.96797153025,0.009043853703781518
2.814859257037148e-05,35525.754884547074,0.0529712994841384
2.8198590070496473e-05,35462.76595744681,0.06694718773039014
2.824858757062147e-05,35400.0,0.06438043173112669
2.829858507074646e-05,35337.455830388695,0.06568533377034146
2.8348582570871454e-05,35275.13227513228,0.06396843298083998
2.839858007099645e-05,35213.028169014084,0.06127113460803147
