time_years,elapsed_years,baseline,r00,r01,r02,r03,r04,r05,r06,r07,ensemble_mean,ensemble_std,rms_difference_vs_baseline,median_abs_difference_vs_baseline
-818000,818000,0.0124278964963217,0.0124278965355098,0.0124278964519964,0.0124278965780597,0.0124278966453775,0.012427896670382,0.012427896421156,0.012427896616125,0.0124278965827198,0.012427896562665776,8.287883823431926e-11,1.0616231991545949e-10,8.406805026422992e-11
-817000,817000,0.0124172245584408,0.012417224939863,0.0124172244716364,0.0124172242725117,0.0124172247780141,0.0124172253816695,0.0124172250210916,0.0124172249468889,0.0124172242486816,0.012417224757544601,3.7155772441208697e-10,4.2154177227497323e-10,3.455906992869129e-10
-816000,816000,0.0124206349128194,0.0124206341532184,0.0124206354647415,0.0124206354200773,0.012420634421762,0.0124206330122803,0.0124206346608108,0.0124206338761309,0.0124206353228862,0.012420634541488425,8.05869182646765e-10,8.873059406280869e-10,5.295900003254861e-10
-815000,815000,0.0125457997704592,0.0125457996478103,0.0125458000028746,0.0125457998752484,0.0125457997667111,0.0125457993970854,0.0125457999240638,0.0125457995747538,0.0125457998146487,0.012545799750399511,1.8711328418688127e-10,1.8818547279163798e-10,1.3812674962143667e-10
-814000,814000,0.0126616854816835,0.0126616845276426,0.0126616864034742,0.0126616859141773,0.0126616847836943,0.0126616829316899,0.0126616855961226,0.0126616840131942,0.0126616857619211,0.012661684991489525,1.076009321945066e-09,1.1824069491670175e-09,8.098899502428925e-10
-813000,813000,0.0128785036876587,0.0128785028370282,0.0128785042419716,0.012878504312306,0.0128785032141788,0.0128785016253947,0.012878503241437,0.0128785026138238,0.0128785042387046,0.012878503290605586,8.869056245800342e-10,9.717266906480276e-10,5.894800992820026e-10
-812000,812000,0.0130531096123649,0.0130531095618107,0.013053109891814,0.013053109637789,0.0130531095374577,0.0130531092669889,0.0130531100052483,0.0130531094047466,0.0130531095189415,0.013053109603099586,2.2685167771990806e-10,2.2704081066549155e-10,1.5052085099165335e-10
-811000,811000,0.0133330861422808,0.0133330852791199,0.0133330865347886,0.0133330867247633,0.013333085689579,0.013333084239146,0.013333085409735,0.0133330851258729,0.0133330867631608,0.013333085720770688,8.36592052827906e-10,9.367801433541224e-10,6.767128992585247e-10
-810000,810000,0.0136577103611562,0.0136577108865475,0.0136577100481031,0.0136577100366196,0.0136577106438145,0.0136577115928689,0.0136577106782197,0.0136577109947618,0.0136577100464532,0.013657710615923538,5.193922269013089e-10,5.78510744384353e-10,3.2080004971901666e-10
-809000,809000,0.013905506272302,0.0139055063161672,0.0139055062474014,0.0139055063990614,0.0139055063868179,0.0139055063790798,0.0139055062324686,0.0139055063848404,0.0139055063635552,0.013905506338673986,6.170934215985528e-11,9.062716818022901e-11,9.901549979235424e-11
