time_years,elapsed_years,eccentricity,obliquity_deg,long_peri_moving_rad,insolation_65n_solstice_w_m2,spin_x,spin_y,spin_z
-13000000,13000000,0.0081013904118086,23.02911064502466,1.8886530127330041,494.31867870902704,0.2548674429331557,0.32215607657894735,0.9117335404908465
-13001000,13001000,0.0073516642136073,23.10850022652329,1.7665585847318552,495.17352164371715,0.17151357904658435,0.3692850238320299,0.9133518836549296
-13002000,13002000,0.0068269278645707,23.191579963987518,1.6600368839485597,496.1687441494475,0.07894457367318179,0.39475047500534477,0.9153905269176725
-13003000,13003000,0.0066048921944216,23.27798755704209,1.5854370416195906,497.44102196349746,-0.017304744316865617,0.3969476347499728,0.9176781140958578
-13004000,13004000,0.0067477510326913,23.36662731485794,1.5210118241611166,499.0884509243811,-0.11148357065969529,0.3756641467063863,0.9200260117802798
-13005000,13005000,0.0071822287706412,23.456884057523467,1.421459063996945,501.0009643803986,-0.19796905255698638,0.3320868529241075,0.9222399776330732
-13006000,13006000,0.0078661366624282,23.547275011484714,1.2996446778399406,503.04209187584024,-0.2716004286057202,0.26872608799174463,0.9241317529518408
-13007000,13007000,0.0087922855773991,23.6367173368403,1.1519651856102935,505.05882629368665,-0.3279827259276947,0.1892602822689678,0.9255311324037184
-13008000,13008000,0.0097889641319044,23.722885849536414,0.9604088929473573,506.56431925093796,-0.36374312318761864,0.09831441856550177,0.9262965051406835
-13009000,13009000,0.0109313849655212,23.80460479847305,0.7584541845462388,507.50814291751624,-0.3767251868112901,0.0011829042322398908,0.9263243138121637
-13010000,13010000,0.0120768623896122,23.879421723466223,0.5342359586603136,507.4627017135863,-0.3661093290685715,-0.0964843840638493,0.9255564395544877
-13011000,13011000,0.0133327104116016,23.945889745108232,0.29580067802288623,506.37480341012724,-0.3324543966622113,-0.18901318004823475,0.9239848980952117
-13012000,13012000,0.0145630059008219,24.001927720521074,0.04776882378887083,504.1700461470728,-0.27765946362730226,-0.27103516812072476,0.921653492316917
-13013000,13013000,0.0157704822885804,24.046554166213404,6.076842791353247,501.03054432411585,-0.20484837933156116,-0.3377976880119518,0.9186565535928065
-13014000,13014000,0.0171021612082517,24.077901468722644,5.812464412190058,497.0740576478605,-0.11818569923100339,-0.38543698251852593,0.9151341284228736
-13015000,13015000,0.0183221630499249,24.095832316795335,5.54633493407457,492.868906795182,-0.02263350745236884,-0.4111985867952599,0.9112647510784034
-13016000,13016000,0.0195737627288885,24.099099769816913,5.2734037585391516,488.726504227809,0.07633595638004648,-0.4135940112294451,0.9072556506512821
-13017000,13017000,0.0208511150753641,24.08753167161201,5.000594502898268,485.19116958806535,0.1730556392511096,-0.3924846277715073,0.9033313692585082
-13018000,13018000,0.0220687707508351,24.060678390794905,4.721293251725793,482.73852770625297,0.26198983197675824,-0.3490899856121799,0.899720795517186
-13019000,13019000,0.0232999499553272,24.018354700906393,4.440578673555339,481.7149401332667,0.3380522101634823,-0.285917687014359,0.8966447342487123
-13020000,13020000,0.0245053635661324,23.96042160416319,4.16011747266877,482.36480144031964,0.396900241785134,-0.20662166890160474,0.8943029039487783
-13021000,13021000,0.0256719072902704,23.887425598633705,3.8751674610895255,484.8259302762007,0.4351876859599619,-0.11579384622762871,0.8928625107846258
-13022000,13022000,0.026850851421395,23.799777401904322,3.5875799754179254,488.95461688532936,0.45076049448288974,-0.018700584309988364,0.8924490264211205
-13023000,13023000,0.0279104207959926,23.6983153453314,3.3010831827423135,494.38271063198164,0.44278711686630307,0.07901812084543239,0.8931381224174028
