time_years,elapsed_years,eccentricity,obliquity_deg,long_peri_moving_rad,insolation_65n_solstice_w_m2,spin_x,spin_y,spin_z
-17297000,17297000,0.0423783224254576,29.746201212878653,1.9457051861840373,663.6062319967361,0.004686221329236354,0.5026752113591357,0.8644626488256746
-17298000,17298000,0.0422450397377431,29.70691019345722,1.8082478187781716,664.8686186703216,-0.03698401939612695,0.4990140762121467,0.8658043278082206
-17299000,17299000,0.0421697194698856,29.665655725029616,1.6678756194224218,665.1842006519114,-0.0781539319383249,0.4918172923524265,0.8671837832119024
-17300000,17300000,0.0419025562111368,29.622535806258604,1.531017380227302,664.145500834266,-0.11852250526735046,0.4811437205247661,0.8685926179428056
-17301000,17301000,0.0416813908064226,29.577418463884555,1.39259733911481,662.1217391194184,-0.1577951424831542,0.46707800631836294,0.8700223152439163
-17302000,17302000,0.0414345072722153,29.530322225109206,1.2543129216070317,659.0480619709607,-0.19568620226857097,0.44972955553048455,0.871464421031666
-17303000,17303000,0.0410343994556097,29.48108043351494,1.1167491672470937,654.8429550577151,-0.23192025973794125,0.42923219155698583,0.8729104873091358
-17304000,17304000,0.0406686773280498,29.429953635181935,0.9790262135044967,649.8368910301818,-0.2662348487237,0.40574277892409977,0.8743522188889429
-17305000,17305000,0.0402681001651586,29.376554309625597,0.8427158033740101,644.0918285384919,-0.29838237581140986,0.3794399023351999,0.8757815471457437
-17306000,17306000,0.0397333173810484,29.321254585620164,0.7047016008610902,637.552146972153,-0.3281314408742037,0.35052297868219756,0.8771906286124919
-17307000,17307000,0.0392509128859124,29.263926164877564,0.56876843308399,630.6736520929686,-0.3552691797024831,0.3192103026360525,0.8785719052214933
-17308000,17308000,0.0386454330227026,29.20456903755203,0.4336424395585867,623.4185833699545,-0.3796024038037502,0.28573748243765174,0.8799182383361577
-17309000,17309000,0.0380533450066886,29.143327503994428,0.29704290988247706,615.9404877395365,-0.40095918396114233,0.25035579666736324,0.8812228480198778
-17310000,17310000,0.0373763162753197,29.080140264611035,0.1628047807802877,608.4986244322711,-0.41919012124630156,0.213330109439316,0.882479408630094
-17311000,17311000,0.0366289992842702,29.0150091411006,0.028997423693934283,601.171450972051,-0.43416923920835665,0.17493714540157615,0.8836821073689252
-17312000,17312000,0.0359415848929335,28.94810958606201,6.177672260011662,594.0505684890007,-0.4457953247372445,0.13546289876141943,0.8848255938328006
-17313000,17313000,0.0350851914593519,28.879419934837337,6.04550656892962,587.3770863673341,-0.45399214746708144,0.09520088484717865,0.8859051425308141
-17314000,17314000,0.0342538361166278,28.808818236612566,5.9125559255599445,581.1073113616212,-0.45870920746997773,0.05444997729901842,0.8869166042838533
-17315000,17315000,0.0333972458439389,28.736572175938832,5.781646168112225,575.4303846670495,-0.45992217139335256,0.013511643034763925,0.8878564251968472
-17316000,17316000,0.0324848372813835,28.66249210371533,5.6508329058248865,570.3422772795898,-0.45763278296912957,-0.027311838578557485,0.8887217221523217
-17317000,17317000,0.0315311203562319,28.586683295261093,5.51953911390885,565.8730078712136,-0.4518689405004487,-0.06771970961346509,0.8895102593792102
-17318000,17318000,0.0305737653367329,28.50926735849999,5.394139278481478,562.1726296794343,-0.44268438187951287,-0.10741526933457024,0.890220477159302
-17319000,17319000,0.0296077755010151,28.430033398680607,5.263853858092647,558.9780138158544,-0.4301580658489925,-0.14610785155333736,0.8908515780417755
-17320000,17320000,0.0285696102164022,28.349234700662798,5.138917251976889,556.5492859696697,-0.41439383428506144,-0.1835149445757739,0.8914033964619362
-17321000,17321000,0.0275495288722082,28.266806704029197,5.016018672764034,554.6828340255959,-0.3955193557003399,-0.21936446690111036,0.8918764880450541
-17322000,17322000,0.0265008393249945,28.182766619825266,4.8922150158746245,553.3516113605849,-0.37368505466581614,-0.2533966649389392,0.8922721614604083
-17323000,17323000,0.0254639088091149,28.097306372565505,4.772511283326014,552.494175569921,-0.34906312594208033,-0.28536614139072103,0.8925923478583683
-17324000,17324000,0.0243433480345322,28.01040244348734,4.654885616999405,552.1233390889048,-0.32184604530395566,-0.3150434640844435,0.8928397050198194
-17325000,17325000,0.023324393763442,27.92197645292553,4.539684106143169,551.9641815946611,-0.2922451612603384,-0.3422170060499698,0.8930175174598278
-17326000,17326000,0.0222346920964974,27.83264204372066,4.428074032696334,552.1286231432454,-0.2604889304429313,-0.3666946108492383,0.8931296543564229
-17327000,17327000,0.021147031977689,27.741853792357432,4.3184403800987505,552.4622430585638,-0.2268213873833016,-0.38830467125917834,0.8931805755298398
-17328000,17328000,0.0201142966713105,27.65011625654404,4.216037286384877,552.8019096583356,-0.1915001532925518,-0.4068976313166542,0.893175239758596
-17329000,17329000,0.0190810119419036,27.557589136309794,4.1165124926131265,553.180118442237,-0.15479432476190041,-0.4223471488344963,0.8931190306408654
-17330000,17330000,0.0180412293114278,27.463996614631313,4.020492938935066,553.5363473913455,-0.11698272655013388,-0.43455062579468917,0.8930178023479379
-17331000,17331000,0.0170825400065453,27.369663237619857,3.936146648891377,553.6525803539715,-0.07835166926345763,-0.443430320207606,0.8928776887369344
-17332000,17332000,0.0161146671062007,27.27471772752004,3.854112545650727,553.69412872765,-0.039192607611711706,-0.4489336890222762,0.8927051486182012
-17333000,17333000,0.0152741660544631,27.17894729410484,3.7795604877320237,553.4745035381167,0.00019987734781792124,-0.4510336954956094,0.8925068994560321
-17334000,17334000,0.0144055616505132,27.082600464265774,3.717148843842804,553.0317390187572,0.03953027898149996,-0.44972909582647347,0.8922898057305976
-17335000,17335000,0.013720524622977,26.98567027774112,3.660836172213395,552.3278298074255,0.07850458545890482,-0.44504412638676105,0.8920609595933287
-17336000,17336000,0.0131187082298183,26.887980513543535,3.610539510168039,551.4351738317052,0.11683232102315327,-0.437028492794715,0.891827508686474
-17337000,17337000,0.0125889129601167,26.789963430228266,3.57576033088712,550.259500913004,0.1542287627682885,-0.425756854206198,0.8915966519853051
-17338000,17338000,0.0122729635703158,26.691171245512955,3.540411038647076,548.9551002147963,0.19041707527670318,-0.4113280375748144,0.8913756688108098
-17339000,17339000,0.0120994007520407,26.59208523207027,3.5151506889654547,547.446766925208,0.22513038674196933,-0.3938644107110893,0.8911717763375464
-17340000,17340000,0.0120192775960424,26.49261073231688,3.488020484525457,545.911721263166,0.2581137774423213,-0.3735108352114694,0.89099210651615
-17341000,17341000,0.0121915255178307,26.392754068206212,3.4621152507674027,544.2686920401566,0.28912604827721855,-0.3504334699262912,0.8908437075957929
-17342000,17342000,0.0124701751384857,26.292880481172208,3.432242312353514,542.6547912575174,0.31794180843296277,-0.3248186419781912,0.8907333250046396
-17343000,17343000,0.0128720762602477,26.193093939632348,3.3930662129881126,541.1545265005134,0.344352870015127,-0.2968711374827029,0.8906675185736096
-17344000,17344000,0.0134327715533087,26.09325186538022,3.348006964563368,539.7394981824305,0.36816983251481755,-0.2668128690627989,0.8906524952687714
-17345000,17345000,0.0140927129159662,25.99394143632907,3.2973210559400923,538.4601071873849,0.38922371073190826,-0.2348811132523639,0.8906939797940784
-17346000,17346000,0.0148240432494074,25.895040253449004,3.228480078759039,537.5435243444582,0.4073669215609003,-0.20132650589489914,0.8907972997501432
-17347000,17347000,0.0156209026367658,25.79664128600693,3.162434723741888,536.6983351245668,0.42247448399369464,-0.1664114574871562,0.8909671919836678
-17348000,17348000,0.0165141152854916,25.699158540979802,3.0828393687278766,536.2259233463058,0.4344450077560746,-0.13040777803034323,0.8912078021791624
-17349000,17349000,0.0174185874816942,25.602280411317764,2.9943763650106328,536.0680034216219,0.44320123620218416,-0.09359480095391563,0.8915226735553352
-17350000,17350000,0.0183594084693598,25.506345019029546,2.9062964897938235,536.0700975250961,0.44869077997598805,-0.056257330686389224,0.891914624114092
-17351000,17351000,0.0193082758674534,25.411414567880133,2.8084907295012886,536.411356239219,0.4508863477803236,-0.018683160065461328,0.8923858139366008
-17352000,17352000,0.0203500034218996,25.31726326763946,2.7068947445039395,536.9999299980581,0.44978584828490925,0.018838918571343698,0.8929377278565884
-17353000,17353000,0.0212796573115674,25.224264906153984,2.60234538071566,537.7023399745527,0.44541254282275966,0.05602129273306212,0.8935710836059322
-17354000,17354000,0.0222837542247491,25.132281203645814,2.4944777881924014,538.5781642236553,0.43781452496937656,0.0925798649842113,0.8942859779317489
-17355000,17355000,0.0233303780306781,25.04128549025074,2.382791798273205,539.5824006901593,0.42706449297019966,0.12823624309538428,0.8950817754824907
